laptop_id,serial_number,listed_date,ram_gb,storage_gb,screen_size_in,weight_kg,battery_hours,brand,cpu_brand,gpu_brand,laptop_type,os,price
LAP-001636,SN-99760191,2023-06-28,16,512.0,14.0,1.59,7.2,HP,AMD,Integrada,Business,Windows,691.85
LAP-019152,SN-85509307,2024-01-22,8,256.0,16.1,2.38,9.7,Acer,Intel,NVIDIA,Business,Windows,1033.82
LAP-012652,SN-69960611,2023-10-28,64,1024.0,17.4,1.51,6.7,MSI,AMD,Integrada,Notebook,Windows,1596.47
LAP-015515,SN-21262545,2023-06-08,32,128.0,14.1,1.93,6.3,Dell,Intel,Integrada,Notebook,Linux,590.33
LAP-019310,SN-94809971,2021-03-26,8,512.0,14.0,2.68,7.4,Asus,AMD,Integrada,Notebook,Windows,351.4
LAP-003640,SN-55211699,2022-06-17,32,1024.0,13.9,2.58,10.2,Apple,Intel,Integrada,Gaming,Windows,2003.85
LAP-014018,SN-68371749,2023-05-19,16,256.0,16.1,2.68,7.4,Acer,Intel,Integrada,Ultrabook,ChromeOS,655.17
LAP-018286,SN-12846650,2022-12-21,32,1024.0,15.7,2.15,5.9,Dell,AMD,Integrada,Notebook,Windows,948.31
LAP-007892,SN-63035198,2021-01-11,16,1024.0,13.3,2.22,,Lenovo,Apple Silicon,Integrada,Business,macOS,787.33
LAP-018035,SN-44767255,2023-08-25,16,512.0,15.7,1.23,10.3,Asus,Intel,Integrada,Business,Windows,926.59
LAP-006011,SN-60638014,2023-07-06,8,256.0,13.3,3.55,9.3,MSI,Intel,Integrada,Gaming,Windows,1018.76
LAP-002389,SN-53644723,2024-09-23,16,512.0,13.4,1.09,9.7,MSI,AMD,Integrada,Ultrabook,Windows,922.88
LAP-010928,SN-39668129,2021-01-01,8,1024.0,13.3,2.46,5.3,Lenovo,Intel,AMD Radeon,Notebook,Windows,865.31
LAP-019305,SN-76600897,2022-09-15,8,1024.0,13.2,1.56,5.5,HP,Apple Silicon,NVIDIA,Ultrabook,macOS,1178.76
LAP-018369,SN-29696897,2021-11-28,64,128.0,14.0,1.9,6.2,MSI,Intel,AMD Radeon,Gaming,Windows,1945.36
LAP-001340,SN-74622435,2021-06-05,4,,15.6,2.1,13.1,Acer,AMD,NVIDIA,Ultrabook,ChromeOS,1035.53
LAP-015605,SN-93061329,2023-03-01,16,256.0,15.6,1.98,9.1,Lenovo,Intel,Integrada,Ultrabook,Linux,852.18
LAP-016823,SN-28147918,2023-09-06,8,256.0,16.0,2.16,6.8,Acer,AMD,NVIDIA,Business,Linux,961.69
LAP-000808,SN-79482199,2021-05-26,8,256.0,15.7,1.45,4.7,Asus,Intel,AMD Radeon,Business,Windows,847.95
LAP-003411,SN-79803490,2022-10-16,8,1024.0,13.3,1.79,5.2,Samsung,Intel,Integrada,Gaming,Windows,917.3
LAP-009423,SN-47576381,2021-08-11,16,512.0,15.9,2.89,2.0,HP,Apple Silicon,NVIDIA,Gaming,macOS,1322.8
LAP-015782,SN-81206892,2024-09-05,16,512.0,14.1,1.89,8.0,Asus,Intel,Integrada,2 en 1,Linux,864.73
LAP-005774,SN-83580854,2024-12-11,8,512.0,15.6,1.61,7.8,Asus,Intel,Integrada,2 en 1,ChromeOS,731.85
LAP-011060,SN-94270903,2022-12-24,16,256.0,15.6,2.31,8.4,Apple,Apple Silicon,NVIDIA,Notebook,macOS,1563.42
LAP-001991,SN-16263711,2023-12-02,8,512.0,16.1,1.73,9.5,Asus,Intel,Integrada,Notebook,Windows,583.8
LAP-008042,SN-17296935,2024-11-07,16,1024.0,13.3,1.78,4.5,Samsung,AMD,Integrada,Ultrabook,Windows,1014.63
LAP-010758,SN-64989006,2022-04-08,8,1024.0,14.0,3.95,7.1,Acer,Intel,Integrada,Gaming,Linux,995.35
LAP-008895,SN-25500518,2023-07-18,8,128.0,13.9,1.67,11.0,Asus,Intel,AMD Radeon,Notebook,Windows,737.29
LAP-009254,SN-94329209,2022-04-24,16,256.0,14.0,2.28,8.0,MSI,Intel,Integrada,Ultrabook,Windows,959.17
LAP-012153,SN-31845362,2021-02-11,64,512.0,16.1,2.76,9.0,Apple,AMD,Integrada,Ultrabook,Windows,1951.58
LAP-004150,SN-97705091,2023-02-08,4,1024.0,15.6,1.83,6.3,Lenovo,Intel,Integrada,Ultrabook,Windows,850.91
LAP-006568,SN-73468342,2021-07-09,16,512.0,15.6,1.37,9.5,HP,Apple Silicon,Integrada,2 en 1,macOS,761.28
LAP-009438,SN-99145578,2023-09-06,8,512.0,16.0,1.45,5.5,Lenovo,Intel,Integrada,Business,Windows,853.26
LAP-019518,SN-96773820,2023-05-14,32,512.0,17.3,1.87,8.6,Apple,Intel,Integrada,Business,Windows,1580.56
LAP-017986,SN-63599656,2021-04-18,8,512.0,13.9,2.46,9.6,MSI,AMD,Integrada,Gaming,Windows,1028.29
LAP-017539,SN-53520602,2022-07-05,16,128.0,14.1,1.29,2.0,Dell,Intel,Integrada,Ultrabook,Windows,703.46
LAP-019274,SN-97830455,2021-12-06,16,1024.0,13.3,1.55,6.0,Apple,Intel,Integrada,Business,Linux,1540.13
LAP-004082,SN-32947585,2023-12-23,8,1024.0,15.7,2.88,9.5,MSI,Intel,Integrada,Ultrabook,Windows,1134.71
LAP-007448,SN-89924151,2021-09-16,64,512.0,17.3,2.84,8.8,Apple,AMD,AMD Radeon,Gaming,Windows,2599.91
LAP-004527,SN-35006393,2021-10-31,32,256.0,13.3,2.38,7.4,Dell,AMD,AMD Radeon,2 en 1,Windows,961.58
LAP-013245,SN-20483866,2021-10-23,16,1024.0,15.5,1.53,7.2,Dell,Apple Silicon,Integrada,Notebook,macOS,801.02
LAP-008425,SN-10384939,2024-11-06,16,512.0,15.6,1.67,5.4,Asus,Intel,Integrada,Notebook,Windows,669.2
LAP-018418,SN-97030941,2022-07-10,16,512.0,13.3,2.03,9.1,HP,AMD,NVIDIA,Notebook,Windows,942.08
LAP-009469,SN-52265940,2023-07-20,16,1024.0,17.3,2.36,6.7,Samsung,Intel,Integrada,Business,Windows,1093.37
LAP-019723,SN-75309224,2021-04-01,16,512.0,17.2,1.44,8.1,Acer,Intel,NVIDIA,Business,Linux,1211.48
LAP-016466,SN-14511269,2021-10-14,16,256.0,15.6,2.59,8.8,Lenovo,AMD,NVIDIA,Notebook,Windows,1054.02
LAP-015875,SN-74737031,2024-09-26,8,256.0,15.5,2.02,6.9,HP,Intel,Integrada,Gaming,Windows,856.23
LAP-011798,SN-11234643,2023-11-24,32,512.0,17.3,1.76,9.1,Samsung,Intel,Integrada,Ultrabook,Windows,1149.12
LAP-003293,SN-61472087,2021-02-22,64,256.0,14.0,1.78,9.9,Lenovo,Intel,Integrada,Notebook,Windows,1046.57
LAP-010715,SN-51828697,2024-06-11,32,512.0,13.4,2.36,8.4,Asus,Intel,Integrada,Gaming,Windows,1289.42
LAP-003757,SN-34579882,2022-11-24,8,256.0,17.2,2.37,4.9,Acer,Intel,NVIDIA,Ultrabook,Windows,1179.32
LAP-005233,SN-67436586,2021-03-25,32,512.0,13.3,1.8,11.1,HP,Intel,Integrada,Notebook,Windows,722.99
LAP-013045,SN-49632438,2023-07-24,16,512.0,15.6,2.92,6.9,Dell,Apple Silicon,Integrada,Gaming,macOS,1062.81
LAP-008644,SN-11996777,2021-10-19,4,512.0,15.5,2.24,5.7,Dell,AMD,Integrada,Gaming,Windows,934.79
LAP-013376,SN-86141685,2021-05-11,16,512.0,17.4,1.04,9.7,Lenovo,AMD,Integrada,Notebook,Windows,708.53
LAP-019356,SN-55566840,2021-12-17,16,128.0,14.0,1.79,8.1,Asus,AMD,Integrada,Business,Windows,861.11
LAP-015901,SN-53596317,2024-06-25,32,256.0,15.5,1.74,6.3,Apple,Intel,NVIDIA,2 en 1,Windows,2171.64
LAP-018172,SN-77094728,2023-02-27,16,512.0,15.6,1.64,8.5,Acer,AMD,Integrada,2 en 1,Windows,607.38
LAP-017958,SN-26825945,2024-03-09,16,256.0,17.2,1.32,7.5,Lenovo,Intel,NVIDIA,2 en 1,Windows,1205.22
LAP-001609,SN-87567592,2024-12-28,32,1024.0,15.6,2.68,7.6,HP,Intel,Integrada,Gaming,Windows,1347.9
LAP-000349,SN-51257943,2024-03-17,16,512.0,16.1,0.9,8.6,HP,AMD,Integrada,Ultrabook,Windows,921.11
LAP-005704,SN-20282541,2021-05-14,32,1024.0,15.6,0.9,6.3,Lenovo,AMD,AMD Radeon,Notebook,ChromeOS,1072.76
LAP-009858,SN-31336543,2024-08-07,4,512.0,15.5,2.64,9.6,Lenovo,Apple Silicon,Integrada,Business,macOS,745.7
LAP-014912,SN-60543807,2022-04-04,32,128.0,14.1,2.74,8.8,Acer,Intel,AMD Radeon,Ultrabook,Windows,924.1
LAP-005896,SN-96368715,2023-08-25,16,1024.0,15.6,1.41,8.3,Dell,Intel,Integrada,Business,Windows,897.39
LAP-008595,SN-97936484,2024-02-17,8,128.0,13.9,2.3,2.8,Acer,Intel,Integrada,Notebook,Windows,297.12
LAP-002329,SN-74722583,2022-12-21,4,512.0,13.3,1.66,11.6,HP,AMD,Integrada,Notebook,Windows,487.36
LAP-018496,SN-74664985,2022-09-26,8,1024.0,17.2,2.6,6.9,Asus,AMD,Integrada,Gaming,Windows,1286.28
LAP-019154,SN-24942802,2023-07-27,16,1024.0,17.3,1.18,4.8,HP,Intel,Integrada,2 en 1,Linux,961.6
LAP-005130,SN-69285167,2024-05-21,8,2048.0,15.5,2.08,8.8,Lenovo,AMD,Integrada,Business,Windows,959.9
LAP-002384,SN-49997768,2023-06-25,32,512.0,17.4,0.9,7.1,HP,AMD,AMD Radeon,Ultrabook,Windows,1462.61
LAP-005210,SN-73073822,2021-04-16,8,512.0,17.3,1.72,5.0,Dell,AMD,NVIDIA,2 en 1,Windows,1449.88
LAP-000560,SN-15450265,2023-02-06,16,1024.0,13.3,2.02,9.2,Acer,Intel,Integrada,Ultrabook,Windows,888.93
LAP-008366,SN-30134279,2021-02-14,32,512.0,14.0,1.54,11.4,Lenovo,Apple Silicon,AMD Radeon,Ultrabook,macOS,1307.75
LAP-009776,SN-66879297,2022-11-06,16,128.0,15.7,2.08,,MSI,Intel,AMD Radeon,Ultrabook,Linux,1213.91
LAP-014910,SN-26381643,2022-04-05,16,2048.0,14.0,2.62,6.7,Lenovo,Intel,Integrada,Ultrabook,Windows,1180.6
LAP-014980,SN-51602303,2024-01-03,16,256.0,14.0,1.2,9.5,HP,Intel,NVIDIA,2 en 1,Windows,1223.92
LAP-015114,SN-45074424,2023-08-19,32,512.0,15.6,2.56,7.7,Acer,Intel,Integrada,Gaming,Windows,1188.81
LAP-013374,SN-81425815,2022-09-30,8,1024.0,15.6,2.91,6.8,MSI,Intel,NVIDIA,Notebook,Windows,1333.25
LAP-002594,SN-20063907,2021-03-08,16,1024.0,17.4,2.71,6.6,Lenovo,AMD,AMD Radeon,Notebook,Windows,1097.53
LAP-016801,SN-81111424,2021-10-03,16,256.0,17.2,2.19,4.9,Acer,Intel,NVIDIA,Ultrabook,Windows,1194.55
LAP-001766,SN-10555994,2024-06-07,16,512.0,17.3,2.32,8.5,Acer,AMD,NVIDIA,Business,Windows,1180.38
LAP-011078,SN-94919236,2024-07-13,16,512.0,17.4,1.35,8.5,Apple,AMD,Integrada,Ultrabook,Windows,1424.85
LAP-012649,SN-40962997,2023-05-25,8,256.0,15.6,1.45,6.0,Acer,Intel,Integrada,Business,Windows,399.8
LAP-006675,SN-30319969,2021-09-21,8,512.0,14.0,1.58,9.2,Samsung,Apple Silicon,NVIDIA,Notebook,macOS,1080.85
LAP-013158,SN-29213948,2024-06-18,16,1024.0,14.1,1.28,11.7,Dell,Intel,Integrada,Ultrabook,ChromeOS,1066.79
LAP-003969,SN-83223836,2024-03-10,8,256.0,14.1,1.91,5.4,Acer,AMD,NVIDIA,Gaming,Windows,1360.25
LAP-001886,SN-48941671,2023-11-20,8,512.0,17.2,2.76,6.9,Apple,Apple Silicon,Integrada,Gaming,macOS,1715.43
LAP-003060,SN-72504761,2021-08-06,8,256.0,15.6,1.69,9.4,HP,Intel,Integrada,Business,ChromeOS,504.56
LAP-000378,SN-13397960,2023-08-28,32,256.0,17.3,1.9,8.0,Asus,Intel,Integrada,Business,ChromeOS,1019.91
LAP-007726,SN-56087394,2021-03-31,16,256.0,14.1,1.75,4.5,Dell,Intel,Integrada,Business,Windows,802.99
LAP-019229,SN-80218327,2024-06-29,16,256.0,13.9,2.05,10.6,Dell,AMD,AMD Radeon,Business,Windows,899.11
LAP-016506,SN-29556268,2024-03-29,64,512.0,15.6,1.45,8.7,Acer,AMD,NVIDIA,Business,Windows,1747.57
LAP-002767,SN-10299623,2024-12-13,64,512.0,15.6,2.8,8.8,Samsung,Intel,NVIDIA,Ultrabook,Windows,1958.16
LAP-002413,SN-53449421,2021-11-26,16,512.0,13.9,2.19,9.7,Acer,Apple Silicon,NVIDIA,2 en 1,macOS,1332.21
LAP-009547,SN-57702103,2021-07-10,8,512.0,17.4,1.93,8.8,Asus,Intel,Integrada,Ultrabook,Windows,937.01
LAP-009234,SN-13470119,2021-12-26,16,512.0,15.6,2.06,7.1,Asus,Apple Silicon,Integrada,Gaming,macOS,1151.93
LAP-006315,SN-39203622,2021-09-13,8,1024.0,13.4,1.54,5.7,Dell,Apple Silicon,NVIDIA,Ultrabook,macOS,1036.0
LAP-016722,SN-49045384,2023-04-19,32,512.0,13.3,1.78,,Apple,Intel,Integrada,Business,Windows,1511.52
LAP-011381,SN-99764350,2022-03-26,64,256.0,14.0,2.19,10.6,Acer,AMD,Integrada,Gaming,Windows,1354.24
LAP-013228,SN-35927482,2024-07-31,16,512.0,13.3,2.21,6.9,HP,Apple Silicon,Integrada,Notebook,macOS,455.35
LAP-009900,SN-69248023,2023-09-25,16,512.0,13.9,1.79,10.0,Acer,Intel,Integrada,Business,Windows,663.05
LAP-010395,SN-67975233,2023-12-10,16,512.0,13.3,1.45,9.4,Lenovo,Apple Silicon,Integrada,Ultrabook,macOS,868.65
LAP-017474,SN-27347891,2022-11-15,16,1024.0,15.7,1.14,7.2,MSI,Intel,Integrada,Ultrabook,ChromeOS,1026.83
LAP-013655,SN-34394774,2021-01-26,8,256.0,15.7,1.48,7.5,MSI,Intel,NVIDIA,Notebook,Windows,968.36
LAP-008608,SN-43079128,2022-06-06,32,512.0,14.0,1.49,8.1,Apple,Apple Silicon,Integrada,Business,macOS,1597.07
LAP-009559,SN-94941732,2024-05-16,16,256.0,13.9,1.52,6.3,Apple,Intel,Integrada,Notebook,Windows,1207.25
LAP-007104,SN-47305815,2021-09-26,8,512.0,15.9,2.9,7.3,Lenovo,Intel,NVIDIA,Notebook,Windows,948.73
LAP-015945,SN-26280708,2022-08-27,8,256.0,14.1,2.09,10.8,Acer,Intel,NVIDIA,2 en 1,ChromeOS,985.35
LAP-006253,SN-78237963,2024-12-27,16,1024.0,13.3,2.31,6.5,Acer,Intel,Integrada,Gaming,Windows,1173.55
LAP-009797,SN-90143098,2024-10-03,4,512.0,14.1,1.93,6.6,Samsung,Intel,Integrada,Notebook,Windows,646.93
LAP-016495,SN-63515282,2022-05-26,64,,17.3,2.72,7.9,Dell,AMD,Integrada,Business,Windows,1303.37
LAP-014030,SN-56322402,2022-11-02,32,256.0,15.5,1.35,9.9,MSI,Intel,Integrada,Ultrabook,Windows,1016.1
LAP-015233,SN-79680665,2023-06-30,16,512.0,15.6,3.05,10.2,Lenovo,Intel,Integrada,Gaming,Windows,1030.35
LAP-008197,SN-75021870,2024-06-23,8,512.0,16.0,2.04,5.7,Apple,Intel,Integrada,Notebook,Linux,1061.64
LAP-004012,SN-80285484,2023-10-03,32,512.0,15.5,2.7,5.8,Apple,AMD,Integrada,Gaming,Windows,1899.18
LAP-010011,SN-55520458,2021-08-05,64,128.0,15.7,0.97,7.4,Asus,AMD,Integrada,Business,Windows,1247.65
LAP-012716,SN-23082080,2023-05-12,16,256.0,17.3,2.42,6.2,Dell,AMD,NVIDIA,Notebook,Windows,979.6
LAP-012752,SN-62565416,2022-10-26,8,256.0,16.0,1.37,10.1,Lenovo,Intel,Integrada,Notebook,Windows,574.03
LAP-019532,SN-34456284,2024-10-04,16,128.0,15.6,1.12,9.0,Samsung,Intel,Integrada,Business,Windows,601.72
LAP-018405,SN-98304676,2021-06-05,16,1024.0,16.0,,7.9,Asus,Intel,Integrada,Notebook,Windows,854.5
LAP-008647,SN-30471128,2024-09-06,8,512.0,14.0,2.22,9.8,Dell,AMD,Integrada,Notebook,Windows,462.85
LAP-017248,SN-78287099,2024-11-07,8,512.0,14.1,2.87,9.6,Apple,Intel,NVIDIA,Gaming,Windows,2223.76
LAP-014335,SN-79513198,2023-06-22,32,1024.0,13.3,2.27,5.6,HP,AMD,AMD Radeon,Gaming,Windows,1484.89
LAP-013516,SN-94158700,2023-08-09,16,512.0,15.6,2.03,7.6,Lenovo,Intel,Integrada,Notebook,Windows,643.63
LAP-010803,SN-42805388,2024-02-26,16,512.0,17.3,2.17,6.0,HP,AMD,NVIDIA,2 en 1,Windows,1408.01
LAP-008833,SN-53923449,2021-11-25,4,512.0,15.6,1.26,7.7,Acer,Intel,Integrada,Notebook,Windows,288.63
LAP-017147,SN-70756930,2022-09-25,16,512.0,15.6,0.99,6.9,Asus,AMD,Integrada,Notebook,Windows,531.65
LAP-008845,SN-58173716,2021-11-03,16,512.0,15.6,1.67,8.2,Acer,Intel,NVIDIA,Notebook,Windows,959.89
LAP-011773,SN-52951954,2024-09-30,8,512.0,16.0,1.3,5.9,Lenovo,Intel,AMD Radeon,Business,Windows,968.43
LAP-008489,SN-91559669,2023-01-03,8,256.0,13.9,2.16,6.3,Apple,Intel,NVIDIA,Notebook,Windows,1317.74
LAP-015326,SN-28133480,2022-06-15,32,256.0,15.6,,11.4,Apple,Intel,Integrada,Gaming,Windows,1815.99
LAP-001497,SN-65941285,2024-03-13,32,256.0,15.6,2.14,,MSI,Apple Silicon,NVIDIA,Business,macOS,1356.75
LAP-013430,SN-20617625,2023-07-19,32,512.0,15.6,1.26,10.5,Asus,AMD,Integrada,Business,Windows,956.89
LAP-003274,SN-59703917,2021-08-13,16,2048.0,15.6,3.14,8.7,HP,AMD,Integrada,Gaming,Linux,1683.46
LAP-010524,SN-67915755,2024-11-17,32,128.0,17.3,0.99,7.4,Asus,Intel,AMD Radeon,2 en 1,Windows,1146.05
LAP-001862,SN-90105588,2024-01-18,16,512.0,16.0,0.96,6.2,MSI,AMD,Integrada,Business,Windows,843.03
LAP-000996,SN-23662485,2023-12-22,8,,15.9,2.27,8.3,Acer,Intel,Integrada,Notebook,Windows,572.63
LAP-016155,SN-21500511,2021-07-17,4,128.0,13.3,0.9,,HP,AMD,AMD Radeon,Business,Windows,777.64
LAP-008417,SN-90344508,2021-08-25,32,1024.0,16.0,1.55,4.5,Asus,AMD,NVIDIA,Notebook,Windows,1483.11
LAP-018702,SN-94630993,2024-04-28,16,2048.0,15.6,2.0,7.9,Asus,Intel,Integrada,Business,Linux,1155.35
LAP-017887,SN-59566863,2023-04-23,8,512.0,14.1,2.33,7.8,MSI,Intel,Integrada,Business,Windows,734.97
LAP-008860,SN-57562537,2024-02-09,8,512.0,14.0,2.23,7.0,Samsung,AMD,AMD Radeon,2 en 1,Windows,928.05
LAP-003853,SN-26062678,2021-10-30,16,512.0,13.3,1.22,8.4,Lenovo,Intel,Integrada,Notebook,Windows,466.53
LAP-007691,SN-43696423,2024-05-23,8,256.0,14.0,1.18,10.0,Acer,Intel,NVIDIA,Notebook,Windows,827.39
LAP-014275,SN-12804367,2023-03-27,8,512.0,13.3,1.07,6.7,HP,AMD,NVIDIA,Business,Windows,1163.02
LAP-008716,SN-70364032,2023-04-29,32,256.0,16.0,,4.4,Apple,Intel,Integrada,Ultrabook,Windows,1567.92
LAP-008707,SN-59826225,2023-01-05,8,512.0,13.4,2.78,8.9,Dell,Intel,Integrada,Gaming,Windows,1053.21
LAP-018602,SN-31356489,2022-01-05,32,128.0,14.0,3.31,,MSI,AMD,Integrada,Gaming,ChromeOS,1343.37
LAP-003142,SN-77130017,2023-01-10,32,512.0,15.7,1.24,9.2,Asus,Intel,Integrada,2 en 1,Windows,1054.3
LAP-017940,SN-71680914,2023-02-16,8,512.0,14.1,2.11,9.2,Asus,AMD,Integrada,Ultrabook,Windows,586.97
LAP-008046,SN-76778172,2022-03-25,8,512.0,17.3,1.57,10.3,Asus,Intel,Integrada,Business,Linux,911.31
LAP-005280,SN-90417755,2022-06-21,16,512.0,16.1,1.67,10.8,Apple,AMD,Integrada,Business,Windows,1225.41
LAP-019301,SN-98083518,2024-10-10,64,512.0,16.0,1.18,8.8,MSI,Intel,Integrada,Ultrabook,Windows,1821.07
LAP-008949,SN-56813480,2023-11-04,32,256.0,17.3,2.85,5.4,Asus,AMD,Integrada,Gaming,Windows,1400.49
LAP-009604,SN-32321713,2022-10-10,16,,17.4,1.3,8.3,Asus,Intel,Integrada,2 en 1,Windows,1081.65
LAP-016274,SN-28457676,2024-05-10,64,1024.0,15.6,2.09,6.2,Dell,AMD,AMD Radeon,Gaming,Linux,2089.35
LAP-007417,SN-55442639,2023-10-11,16,,13.3,1.97,10.5,Asus,AMD,NVIDIA,2 en 1,Linux,1397.81
LAP-001665,SN-92112185,2021-02-16,16,128.0,14.0,1.86,9.2,Asus,AMD,Integrada,Business,Windows,557.86
LAP-001324,SN-29815502,2021-06-18,16,2048.0,13.3,2.24,7.3,MSI,Intel,Integrada,2 en 1,Windows,1298.91
LAP-000414,SN-35471544,2021-11-03,16,,15.5,1.38,11.4,Dell,Intel,NVIDIA,2 en 1,Windows,1551.99
LAP-005597,SN-61988413,2023-06-08,16,1024.0,13.9,1.53,4.3,Apple,Intel,AMD Radeon,Ultrabook,Windows,1720.9
LAP-008965,SN-61774106,2023-07-09,32,1024.0,15.5,1.32,10.1,MSI,Apple Silicon,NVIDIA,2 en 1,macOS,1721.25
LAP-001097,SN-32115857,2023-02-24,8,512.0,13.3,1.88,8.5,MSI,AMD,NVIDIA,Business,ChromeOS,1216.66
LAP-008288,SN-82322751,2024-04-02,8,512.0,17.3,1.66,12.4,Acer,Intel,Integrada,Notebook,Windows,489.78
LAP-011933,SN-48357680,2021-04-01,32,256.0,15.6,2.48,8.6,MSI,Intel,NVIDIA,2 en 1,Windows,1515.95
LAP-009611,SN-37272347,2021-06-26,4,1024.0,15.9,1.8,8.3,Apple,AMD,Integrada,Notebook,Windows,1226.17
LAP-014758,SN-49978877,2021-07-30,8,512.0,15.6,1.47,7.9,Asus,Intel,Integrada,Business,Windows,706.82
LAP-006316,SN-29493418,2021-08-10,32,512.0,15.7,1.18,7.0,MSI,AMD,AMD Radeon,Notebook,Windows,1225.39
LAP-000739,SN-34903037,2021-10-02,32,256.0,15.7,1.75,7.8,Samsung,Intel,Integrada,Business,Windows,907.47
LAP-012237,SN-13844618,2021-05-12,16,512.0,14.0,3.11,9.7,MSI,Intel,AMD Radeon,Gaming,Windows,1677.28
LAP-008258,SN-40450318,2023-07-10,64,512.0,15.5,2.17,8.8,Acer,Intel,Integrada,Notebook,Windows,1191.23
LAP-000548,SN-20417680,2021-05-06,32,128.0,15.6,1.4,,Acer,AMD,NVIDIA,Business,Windows,1191.08
LAP-008496,SN-46454645,2024-10-20,8,1024.0,15.6,1.28,9.9,Samsung,Intel,Integrada,Notebook,Windows,829.55
LAP-017986,SN-63599656,2021-04-18,8,512.0,13.9,2.46,9.6,MSI,AMD,Integrada,Gaming,Windows,1028.29
LAP-010484,SN-53165348,2023-03-18,8,512.0,15.6,1.64,6.7,Dell,AMD,Integrada,Business,Linux,710.72
LAP-006031,SN-17907076,2021-07-16,8,256.0,14.1,2.37,7.1,Apple,AMD,Integrada,Gaming,Windows,1549.58
LAP-019841,SN-30857355,2021-07-20,32,256.0,15.6,3.19,6.0,HP,AMD,Integrada,Gaming,Windows,1166.1
LAP-018950,SN-49094517,2021-02-11,32,512.0,15.6,2.2,9.9,Lenovo,AMD,AMD Radeon,Notebook,Linux,1203.63
LAP-018699,SN-32284731,2023-08-01,32,256.0,17.3,1.55,2.3,Dell,Intel,Integrada,Notebook,Windows,872.59
LAP-015480,SN-35473980,2021-03-18,16,1024.0,15.6,2.33,8.5,Acer,Intel,NVIDIA,Notebook,Windows,1019.45
LAP-008803,SN-37483734,2023-08-08,16,128.0,16.0,2.85,9.7,Apple,Intel,NVIDIA,Gaming,Linux,2193.73
LAP-010828,SN-67854215,2021-09-21,8,512.0,13.4,1.29,8.8,Apple,Intel,Integrada,Business,Windows,1278.79
LAP-002967,SN-99611715,2023-08-29,16,256.0,14.1,1.67,5.9,HP,Intel,NVIDIA,Business,Linux,1155.12
LAP-003540,SN-58445466,2021-10-17,8,512.0,15.9,,5.2,Apple,Intel,AMD Radeon,Notebook,Windows,1345.47
LAP-018221,SN-76628566,2022-06-25,8,,13.3,2.28,,Samsung,Intel,NVIDIA,2 en 1,Windows,1238.61
LAP-016878,SN-20791490,2021-10-08,8,,16.0,2.08,7.1,HP,Intel,Integrada,Notebook,ChromeOS,660.71
LAP-009854,SN-56627835,2021-09-08,32,2048.0,13.3,1.32,10.5,Apple,Intel,NVIDIA,Notebook,Windows,2331.35
LAP-001072,SN-10412572,2023-04-18,8,128.0,13.3,2.36,10.1,MSI,AMD,Integrada,Gaming,Windows,989.95
LAP-001387,SN-45947199,2024-10-17,8,256.0,15.6,1.72,9.2,Lenovo,AMD,NVIDIA,Ultrabook,Linux,1260.45
LAP-005008,SN-95293280,2023-05-27,8,128.0,13.9,2.19,5.2,Apple,Intel,NVIDIA,Business,Windows,1619.59
LAP-000997,SN-36479923,2024-09-26,16,256.0,15.5,1.88,12.5,Lenovo,AMD,Integrada,Notebook,Windows,612.67
LAP-016976,SN-68830607,2024-10-20,32,256.0,15.6,2.34,6.1,Lenovo,AMD,NVIDIA,Notebook,Windows,1261.01
LAP-005301,SN-26700111,2021-03-09,64,256.0,14.0,3.12,5.7,Samsung,Intel,NVIDIA,2 en 1,Windows,1798.89
LAP-014860,SN-33062995,2024-01-17,32,256.0,14.0,1.46,,Samsung,AMD,NVIDIA,Ultrabook,ChromeOS,1452.79
LAP-010466,SN-88141019,2024-06-27,16,1024.0,16.0,2.79,5.2,Lenovo,AMD,Integrada,Ultrabook,Windows,1088.25
LAP-005551,SN-36631973,2022-03-06,16,1024.0,15.9,1.58,,Lenovo,Intel,NVIDIA,Business,Windows,1359.88
LAP-003803,SN-61694215,2023-11-06,32,256.0,14.0,2.43,8.7,Dell,AMD,Integrada,Business,Windows,852.04
LAP-013532,SN-55841477,2023-11-22,32,256.0,16.0,0.9,6.2,Dell,Intel,Integrada,Business,Windows,801.32
LAP-000985,SN-28805823,2024-07-31,32,1024.0,13.9,2.38,7.3,Apple,Intel,Integrada,2 en 1,ChromeOS,1553.09
LAP-019917,SN-32158510,2021-02-10,16,512.0,15.6,3.03,5.9,Asus,Intel,Integrada,Gaming,Windows,1154.62
LAP-000410,SN-45896848,2024-01-02,16,512.0,15.6,1.51,9.9,HP,Intel,NVIDIA,Notebook,Windows,1073.83
LAP-003636,SN-12623527,2021-05-25,32,1024.0,14.0,2.46,9.9,Acer,Intel,Integrada,Business,Linux,774.3
LAP-011891,SN-82382120,2022-11-14,8,256.0,15.5,2.2,9.2,Lenovo,AMD,Integrada,Ultrabook,Linux,906.89
LAP-012011,SN-25847875,2021-01-20,32,256.0,16.0,2.09,7.1,Asus,Intel,AMD Radeon,Ultrabook,Linux,1216.06
LAP-014330,SN-50025115,2022-10-30,8,512.0,14.1,1.94,7.3,Dell,Intel,Integrada,Business,Windows,2434.88
LAP-010945,SN-82737672,2023-11-12,32,2048.0,13.9,1.98,5.2,Samsung,Intel,NVIDIA,2 en 1,Linux,1744.81
