house_id,listing_address,sale_date,lot_area,year_built,bedrooms,bathrooms,garage_cars,neighborhood,house_style,overall_qual,central_air,sale_condition,sale_price
HOUSE-012100,9771 Main St #12100,2022-06-12,3715.0,1933.0,4,3.5,0.0,CollegeCr,2Story,1,Y,Normal,148540.0
HOUSE-019158,4171 Main St #19158,2023-01-05,5085.0,1922.0,3,4.0,3.0,Gilbert,1.5Fin,4,Y,Normal,190415.0
HOUSE-000348,7828 Main St #348,2021-06-11,9415.0,1990.0,2,4.0,3.0,NWAmes,2.5Unf,4,Y,Normal,239002.0
HOUSE-005918,3542 Main St #5918,2023-01-07,12980.0,1933.0,5,4.0,4.0,OldTown,SLvl,3,N,Normal,240199.0
HOUSE-019030,2194 Main St #19030,2024-11-21,3112.0,1982.0,5,3.5,1.0,Sawyer,2Story,2,Y,Normal,232518.0
HOUSE-013488,8794 Main St #13488,2023-09-28,4473.0,2005.0,3,,3.0,NWAmes,SFoyer,10,Y,Normal,350053.0
HOUSE-007243,1478 Main St #7243,2023-02-08,3911.0,1951.0,1,1.0,2.0,CollegeCr,SFoyer,9,N,Abnormal,275225.0
HOUSE-019755,7311 Main St #19755,2020-08-13,4856.0,2020.0,2,3.0,0.0,Sawyer,SFoyer,8,Y,Normal,355448.0
HOUSE-014079,6206 Main St #14079,2021-01-22,4586.0,1909.0,2,4.0,0.0,NridgHt,2.5Unf,4,Y,Normal,187156.0
HOUSE-004482,2521 Main St #4482,2024-01-25,3643.0,1946.0,6,3.5,0.0,CollegeCr,2Story,7,Y,Normal,289109.0
HOUSE-011145,356 Main St #11145,2024-10-25,3896.0,2007.0,6,1.5,0.0,Sawyer,1.5Fin,3,Y,Normal,230222.0
HOUSE-011874,4307 Main St #11874,2023-10-24,5316.0,1959.0,6,2.5,1.0,NridgHt,1.5Fin,7,Y,Normal,339551.0
HOUSE-009759,7280 Main St #9759,2021-03-22,14885.0,2013.0,2,1.5,2.0,NWAmes,SLvl,9,Y,Normal,393341.0
HOUSE-009421,2082 Main St #9421,2020-07-09,9259.0,1941.0,5,1.5,0.0,Sawyer,SLvl,9,Y,Normal,291612.0
HOUSE-010245,7671 Main St #10245,2022-02-21,5878.0,1931.0,4,4.0,3.0,Somerst,2.5Unf,3,Y,Normal,239429.0
HOUSE-014520,3273 Main St #14520,2024-05-01,4601.0,1962.0,3,3.0,0.0,Gilbert,2Story,7,N,Normal,252049.0
HOUSE-014141,275 Main St #14141,2021-11-12,2243.0,1932.0,3,3.5,3.0,CollegeCr,SLvl,7,Y,Partial,249249.0
HOUSE-008263,6267 Main St #8263,2020-03-19,6196.0,1941.0,3,2.5,2.0,Gilbert,2Story,3,N,Normal,185707.0
HOUSE-016667,8540 Main St #16667,2020-04-19,6178.0,1935.0,3,3.0,4.0,NWAmes,1Story,4,Y,Normal,165863.0
HOUSE-006855,2528 Main St #6855,2021-09-24,2718.0,2000.0,3,4.0,4.0,OldTown,1Story,3,Y,Normal,258309.0
HOUSE-014757,2311 Main St #14757,2022-02-03,4924.0,1978.0,1,4.0,2.0,Edwards,SLvl,9,Y,Normal,288061.0
HOUSE-015356,2713 Main St #15356,2023-04-23,4337.0,2002.0,6,2.0,2.0,Somerst,SFoyer,2,Y,Normal,270911.0
HOUSE-014943,672 Main St #14943,2020-01-20,10930.0,1984.0,3,2.0,0.0,Somerst,SLvl,2,Y,Normal,276740.0
HOUSE-008597,1031 Main St #8597,2022-07-18,4200.0,2023.0,6,1.5,0.0,Edwards,2.5Unf,7,Y,Normal,334129.0
HOUSE-017179,1481 Main St #17179,2021-05-23,6245.0,1937.0,2,4.0,4.0,NWAmes,2Story,1,Y,Normal,154960.0
HOUSE-002785,3706 Main St #2785,2022-08-01,3647.0,1967.0,3,1.5,3.0,NWAmes,1Story,3,Y,Normal,185176.0
HOUSE-006901,3006 Main St #6901,2020-01-01,3856.0,1919.0,6,3.5,4.0,Gilbert,SFoyer,7,Y,Normal,234211.0
HOUSE-013548,5032 Main St #13548,2023-05-02,5917.0,1948.0,3,1.5,3.0,Somerst,1.5Fin,8,Y,Family,291190.0
HOUSE-001666,2343 Main St #1666,2021-05-05,7611.0,1985.0,4,4.0,3.0,Edwards,2.5Unf,6,Y,Normal,256410.0
HOUSE-007579,2192 Main St #7579,2020-08-16,4586.0,1937.0,2,3.5,2.0,Gilbert,2Story,1,Y,Normal,141937.0
HOUSE-005570,3910 Main St #5570,2020-01-01,1783.0,1991.0,6,3.0,3.0,Gilbert,2.5Unf,2,Y,Abnormal,175315.0
HOUSE-009949,1186 Main St #9949,2023-01-24,5933.0,1940.0,6,1.0,1.0,OldTown,1Story,6,Y,Normal,238510.0
HOUSE-000052,9902 Main St #52,2024-01-26,5226.0,1970.0,1,1.0,3.0,CollegeCr,SLvl,9,N,Normal,250909.0
HOUSE-008411,8777 Main St #8411,2022-07-17,3290.0,2023.0,3,3.0,4.0,NWAmes,1.5Fin,8,Y,Normal,319023.0
HOUSE-006263,5161 Main St #6263,2024-03-12,5780.0,1941.0,5,2.0,2.0,OldTown,SFoyer,6,Y,Normal,283142.0
HOUSE-001445,4381 Main St #1445,2021-01-03,10630.0,2016.0,1,4.0,1.0,Gilbert,SFoyer,9,Y,Normal,416441.0
HOUSE-016435,6472 Main St #16435,2022-04-24,4011.0,1935.0,2,3.5,1.0,NridgHt,2.5Unf,6,Y,Normal,289821.0
HOUSE-014821,6829 Main St #14821,2024-11-03,7636.0,2015.0,2,2.0,4.0,Sawyer,1Story,6,Y,Normal,285749.0
HOUSE-003258,8666 Main St #3258,2023-04-30,2862.0,1956.0,5,4.0,0.0,NWAmes,1Story,5,Y,Normal,244033.0
HOUSE-001695,9258 Main St #1695,2022-10-05,10342.0,1917.0,2,2.5,0.0,Sawyer,SLvl,10,N,Abnormal,345579.0
HOUSE-011084,4718 Main St #11084,2022-01-20,3322.0,1948.0,1,2.0,3.0,NWAmes,SFoyer,5,Y,Normal,184009.0
HOUSE-016152,3509 Main St #16152,2022-04-21,6181.0,1955.0,2,2.5,,Edwards,1Story,7,Y,Normal,270184.0
HOUSE-013383,2573 Main St #13383,2024-09-01,4312.0,1962.0,1,2.0,3.0,CollegeCr,2Story,7,Y,Normal,275873.0
HOUSE-001574,4127 Main St #1574,2020-03-15,7955.0,2007.0,1,1.0,1.0,OldTown,1Story,4,Y,Partial,265193.0
HOUSE-017472,821 Main St #17472,2022-04-28,7511.0,1973.0,3,1.0,2.0,NridgHt,SLvl,7,Y,Normal,317545.0
HOUSE-011395,2482 Main St #11395,2024-12-06,8811.0,1958.0,6,3.5,2.0,Edwards,2.5Unf,4,Y,Normal,227393.0
HOUSE-004405,3164 Main St #4405,2021-03-11,8491.0,1997.0,5,3.5,1.0,Somerst,SLvl,7,N,Normal,382563.0
HOUSE-001630,4679 Main St #1630,2022-07-15,3752.0,1998.0,3,1.5,0.0,OldTown,SLvl,5,Y,Normal,213160.0
HOUSE-000269,7467 Main St #269,2024-04-24,3339.0,1952.0,1,3.5,1.0,Edwards,SLvl,2,Y,Normal,180722.0
HOUSE-001881,6530 Main St #1881,2023-02-20,4495.0,2001.0,4,1.5,0.0,CollegeCr,2.5Unf,1,Y,Normal,144239.0
HOUSE-014523,4834 Main St #14523,2021-02-02,7751.0,1907.0,6,2.5,4.0,Somerst,SLvl,2,Y,Normal,177732.0
HOUSE-013304,8798 Main St #13304,2021-08-30,6160.0,1918.0,5,1.5,3.0,NWAmes,SFoyer,5,Y,Normal,208829.0
HOUSE-013900,2270 Main St #13900,2022-04-18,6576.0,1929.0,1,1.0,3.0,NWAmes,2.5Unf,10,Y,Normal,277956.0
HOUSE-005074,3379 Main St #5074,2024-04-19,4623.0,2020.0,3,,2.0,Gilbert,SFoyer,10,N,Normal,345058.0
HOUSE-005509,7457 Main St #5509,2024-05-15,5197.0,1936.0,2,4.0,3.0,NridgHt,1Story,9,Y,Normal,377289.0
HOUSE-019066,6605 Main St #19066,2021-10-08,7656.0,1957.0,5,1.0,1.0,OldTown,1Story,1,Y,Normal,125015.0
HOUSE-016726,9572 Main St #16726,2024-08-19,7947.0,2022.0,4,3.0,1.0,NridgHt,2.5Unf,9,Y,Abnormal,430776.0
HOUSE-009040,7306 Main St #9040,2020-02-12,7770.0,1916.0,6,1.0,4.0,Edwards,1Story,7,Y,Normal,247425.0
HOUSE-019873,8059 Main St #19873,2023-02-08,2641.0,1996.0,6,4.0,4.0,Somerst,2Story,5,Y,Normal,325148.0
HOUSE-017120,3491 Main St #17120,2021-11-23,9555.0,1945.0,5,3.0,1.0,OldTown,SFoyer,7,Y,Normal,321932.0
HOUSE-002535,2080 Main St #2535,2020-04-17,11487.0,1947.0,5,3.0,3.0,OldTown,SLvl,5,Y,Normal,293989.0
HOUSE-011069,7883 Main St #11069,2022-07-02,6621.0,2006.0,5,3.0,2.0,NWAmes,SFoyer,3,Y,Normal,271876.0
HOUSE-018900,4100 Main St #18900,2022-10-29,7421.0,1998.0,3,1.5,1.0,Sawyer,SLvl,10,Y,Normal,388770.0
HOUSE-014680,7804 Main St #14680,2021-12-22,5539.0,1932.0,1,4.0,3.0,NridgHt,1.5Fin,9,Y,Normal,322807.0
HOUSE-000186,6571 Main St #186,2024-01-15,6610.0,1941.0,5,2.5,1.0,Edwards,1Story,3,N,Normal,200840.0
HOUSE-011971,4861 Main St #11971,2024-06-24,8870.0,1985.0,5,3.0,4.0,OldTown,1.5Fin,6,Y,Normal,310418.0
HOUSE-010022,9770 Main St #10022,2020-02-01,3551.0,1939.0,4,2.0,2.0,Edwards,2.5Unf,6,Y,Normal,220142.0
HOUSE-005558,6625 Main St #5558,2020-03-25,7143.0,1909.0,4,2.0,3.0,OldTown,SLvl,3,Y,Normal,184155.0
HOUSE-019832,6190 Main St #19832,2021-10-16,4082.0,1909.0,1,2.5,2.0,OldTown,SLvl,10,Y,Partial,266305.0
HOUSE-007185,9692 Main St #7185,2021-08-10,5913.0,1951.0,5,4.0,3.0,Gilbert,2.5Unf,9,Y,Normal,330977.0
HOUSE-004143,4287 Main St #4143,2020-10-28,3842.0,1993.0,6,3.5,3.0,OldTown,2.5Unf,2,Y,Normal,248870.0
HOUSE-017804,9815 Main St #17804,2023-07-24,4431.0,1917.0,5,2.0,4.0,OldTown,1Story,8,Y,Normal,219236.0
HOUSE-018310,9622 Main St #18310,2024-07-07,3935.0,1912.0,2,2.0,1.0,Edwards,1.5Fin,9,Y,Normal,291096.0
HOUSE-013638,5521 Main St #13638,2024-01-27,4212.0,1961.0,3,3.0,,CollegeCr,SLvl,2,N,Normal,153722.0
HOUSE-006587,4623 Main St #6587,2022-09-20,,1996.0,3,2.5,1.0,Gilbert,SFoyer,5,Y,Normal,262502.0
HOUSE-001234,2124 Main St #1234,2023-01-02,4350.0,1961.0,4,1.0,0.0,NridgHt,SLvl,8,Y,Normal,310137.0
HOUSE-003109,9576 Main St #3109,2022-01-30,5000.0,2020.0,3,1.0,4.0,Sawyer,2Story,3,Y,Normal,248444.0
HOUSE-001747,7903 Main St #1747,2024-09-30,6133.0,1912.0,6,3.0,2.0,Gilbert,1.5Fin,9,Y,Normal,288015.0
HOUSE-003915,5687 Main St #3915,2021-10-13,8804.0,1958.0,3,1.0,2.0,NWAmes,SLvl,6,Y,Normal,224338.0
HOUSE-000446,468 Main St #446,2023-08-28,3896.0,1954.0,4,3.0,3.0,Somerst,2.5Unf,9,Y,Normal,372176.0
HOUSE-019081,7391 Main St #19081,2022-01-15,4372.0,1938.0,4,1.5,0.0,NridgHt,2Story,9,Y,Abnormal,328529.0
HOUSE-014031,4006 Main St #14031,2020-04-30,7725.0,1954.0,4,3.5,3.0,NWAmes,2Story,8,Y,Family,316403.0
HOUSE-000844,1266 Main St #844,2024-07-15,5602.0,1989.0,3,1.0,4.0,NridgHt,SLvl,5,Y,Normal,270297.0
HOUSE-005201,8930 Main St #5201,2020-11-09,8343.0,1956.0,2,3.0,0.0,Somerst,1Story,10,Y,Normal,369152.0
HOUSE-007124,1569 Main St #7124,2021-04-08,3514.0,1997.0,1,2.0,2.0,NridgHt,1.5Fin,10,Y,Normal,405644.0
HOUSE-011994,3319 Main St #11994,2020-03-04,3952.0,1912.0,1,3.5,3.0,NridgHt,2.5Unf,7,N,Normal,290397.0
HOUSE-018539,8075 Main St #18539,2020-02-21,5419.0,1934.0,3,2.5,1.0,Edwards,SLvl,4,Y,Normal,217673.0
HOUSE-016395,6035 Main St #16395,2022-04-26,3110.0,2011.0,2,2.0,3.0,NWAmes,SFoyer,8,Y,Normal,306944.0
HOUSE-017830,7550 Main St #17830,2021-03-07,5342.0,1939.0,1,,2.0,Edwards,2.5Unf,7,Y,Abnormal,267692.0
HOUSE-002440,6078 Main St #2440,2023-08-06,4978.0,1995.0,2,2.5,0.0,Edwards,SFoyer,4,Y,Abnormal,242389.0
HOUSE-003103,2412 Main St #3103,2024-12-10,2397.0,1903.0,6,1.5,2.0,NWAmes,SFoyer,7,Y,Normal,202687.0
HOUSE-011088,8134 Main St #11088,2021-09-07,2969.0,1917.0,4,1.5,3.0,Edwards,1.5Fin,8,Y,Normal,249683.0
HOUSE-007692,1713 Main St #7692,2022-03-04,4952.0,1981.0,1,3.5,0.0,Gilbert,1Story,4,Y,Normal,272159.0
HOUSE-004774,6050 Main St #4774,2021-04-25,5495.0,1999.0,5,4.0,3.0,NWAmes,SFoyer,5,Y,Normal,247669.0
HOUSE-009718,8295 Main St #9718,2020-11-25,4814.0,2013.0,3,1.5,1.0,Somerst,1Story,2,Y,Normal,246232.0
HOUSE-006974,3699 Main St #6974,2021-07-27,5777.0,2022.0,4,1.0,1.0,Sawyer,1.5Fin,5,Y,Normal,244335.0
HOUSE-006094,5944 Main St #6094,2024-04-01,3487.0,1961.0,6,4.0,4.0,OldTown,SLvl,8,Y,Normal,291410.0
HOUSE-009486,6271 Main St #9486,2021-02-08,12043.0,1985.0,4,3.0,4.0,NWAmes,1.5Fin,4,Y,Normal,262253.0
HOUSE-002153,7181 Main St #2153,2020-03-10,2787.0,2012.0,3,4.0,4.0,Edwards,1.5Fin,9,Y,Abnormal,382930.0
HOUSE-005518,7468 Main St #5518,2022-01-15,2899.0,1991.0,6,2.5,1.0,NridgHt,SLvl,4,Y,Normal,331371.0
HOUSE-018181,4137 Main St #18181,2023-09-21,5955.0,2006.0,2,3.0,0.0,NridgHt,SLvl,10,N,Normal,449611.0
HOUSE-013223,1967 Main St #13223,2020-12-19,2973.0,1974.0,3,4.0,2.0,Gilbert,2Story,9,Y,Normal,308181.0
HOUSE-005067,7705 Main St #5067,2022-08-18,4079.0,1935.0,3,1.5,2.0,OldTown,1Story,1,Y,Family,111659.0
HOUSE-011634,512 Main St #11634,2020-06-08,3893.0,1925.0,3,1.0,2.0,OldTown,SLvl,10,Y,Normal,280376.0
HOUSE-018643,3988 Main St #18643,2021-12-19,5728.0,1915.0,6,2.5,3.0,Somerst,2.5Unf,8,Y,Normal,346003.0
HOUSE-000687,5520 Main St #687,2023-07-11,12839.0,2017.0,6,2.0,3.0,CollegeCr,2.5Unf,8,Y,Normal,349210.0
HOUSE-005208,2161 Main St #5208,2024-07-12,7088.0,1973.0,4,3.5,2.0,NridgHt,SFoyer,10,Y,Family,385300.0
HOUSE-011029,7058 Main St #11029,2023-09-16,14223.0,1920.0,4,3.5,,Gilbert,SFoyer,3,N,Normal,222246.0
HOUSE-000776,1965 Main St #776,2021-05-12,3370.0,1927.0,2,1.5,2.0,CollegeCr,SFoyer,5,Y,Normal,201138.0
HOUSE-008417,4182 Main St #8417,2020-03-03,8344.0,1987.0,4,2.0,4.0,NridgHt,2.5Unf,10,N,Normal,411041.0
HOUSE-006327,4078 Main St #6327,2020-03-15,3529.0,1901.0,5,2.0,3.0,Edwards,2.5Unf,1,Y,Normal,107505.0
HOUSE-006324,3074 Main St #6324,2022-05-10,4957.0,2015.0,6,2.0,1.0,Gilbert,SLvl,5,Y,Partial,283365.0
HOUSE-010345,5000 Main St #10345,2023-11-15,4587.0,1997.0,2,3.0,4.0,Gilbert,SFoyer,1,Y,Normal,221611.0
HOUSE-013750,1666 Main St #13750,2021-10-27,3233.0,1972.0,3,1.5,4.0,Gilbert,SFoyer,3,Y,Normal,185788.0
HOUSE-004920,8948 Main St #4920,2022-04-14,6653.0,1999.0,2,4.0,2.0,CollegeCr,SLvl,6,Y,Normal,315486.0
HOUSE-018936,9407 Main St #18936,2023-05-08,8578.0,1948.0,6,2.5,4.0,Edwards,SFoyer,3,N,Normal,151874.0
HOUSE-009182,9271 Main St #9182,2021-09-17,9632.0,,4,3.0,3.0,NridgHt,1.5Fin,9,Y,Partial,341696.0
HOUSE-002782,3305 Main St #2782,2024-09-11,2602.0,1932.0,6,4.0,1.0,OldTown,2.5Unf,3,Y,Abnormal,211953.0
HOUSE-003318,7573 Main St #3318,2020-05-03,4071.0,1951.0,5,2.0,1.0,Gilbert,SLvl,2,Y,Normal,164412.0
HOUSE-003136,7898 Main St #3136,2021-12-12,3281.0,1953.0,5,4.0,3.0,OldTown,1.5Fin,8,Y,Normal,296160.0
HOUSE-018622,3331 Main St #18622,2024-12-08,4297.0,1915.0,1,3.5,0.0,Sawyer,SFoyer,1,N,Normal,159007.0
HOUSE-005462,1681 Main St #5462,2023-02-11,,2015.0,2,3.5,2.0,CollegeCr,1Story,6,Y,Normal,256190.0
HOUSE-013757,5381 Main St #13757,2024-12-03,4002.0,1960.0,4,,2.0,Edwards,2Story,3,Y,Normal,210973.0
HOUSE-017961,2472 Main St #17961,2022-03-20,7566.0,1984.0,6,3.5,3.0,Somerst,SFoyer,4,Y,Normal,303757.0
HOUSE-003183,6179 Main St #3183,2024-03-18,7762.0,2021.0,4,,0.0,OldTown,2Story,1,Y,Normal,265329.0
HOUSE-019524,1976 Main St #19524,2020-03-02,2754.0,1988.0,5,4.0,1.0,Somerst,1Story,10,Y,Normal,450209.0
HOUSE-007522,4353 Main St #7522,2024-08-05,4858.0,1907.0,3,2.0,3.0,Gilbert,SFoyer,2,Y,Normal,134372.0
HOUSE-017519,3438 Main St #17519,2021-10-04,3623.0,1925.0,2,2.0,3.0,NridgHt,2.5Unf,9,Y,Partial,264215.0
HOUSE-006381,2518 Main St #6381,2022-05-13,8134.0,1933.0,5,1.0,4.0,CollegeCr,2Story,5,Y,Normal,254539.0
HOUSE-003199,3672 Main St #3199,2020-04-15,7961.0,1990.0,1,4.0,3.0,NWAmes,SLvl,10,Y,Normal,337472.0
HOUSE-017671,5845 Main St #17671,2023-05-06,4353.0,1937.0,2,2.0,0.0,OldTown,1.5Fin,9,Y,Partial,240687.0
HOUSE-001289,8453 Main St #1289,2021-07-21,8240.0,2021.0,3,1.0,3.0,NWAmes,SFoyer,3,Y,Normal,238779.0
HOUSE-012773,4620 Main St #12773,2024-05-24,3978.0,1901.0,1,4.0,4.0,CollegeCr,2Story,10,Y,Normal,312964.0
HOUSE-018841,9355 Main St #18841,2023-09-04,2879.0,2023.0,3,3.5,3.0,Gilbert,1Story,10,N,Normal,368176.0
HOUSE-010692,8046 Main St #10692,2020-08-06,3407.0,1929.0,4,1.0,1.0,Gilbert,2.5Unf,10,Y,Normal,265767.0
HOUSE-019732,8328 Main St #19732,2023-06-24,6448.0,1939.0,3,3.0,,Somerst,2.5Unf,3,N,Normal,282663.0
HOUSE-010335,3124 Main St #10335,2021-05-02,11129.0,1926.0,4,1.5,0.0,Edwards,2.5Unf,10,Y,Normal,309427.0
HOUSE-019798,7976 Main St #19798,2024-10-02,9669.0,1999.0,4,1.0,4.0,OldTown,2Story,5,Y,Normal,288725.0
HOUSE-019774,7849 Main St #19774,2023-11-14,6716.0,,1,3.5,0.0,Somerst,1Story,10,Y,Normal,367789.0
HOUSE-019298,4861 Main St #19298,2021-09-18,2399.0,1932.0,3,3.0,3.0,CollegeCr,2.5Unf,6,Y,Normal,203162.0
HOUSE-007542,8921 Main St #7542,2024-11-12,2560.0,1940.0,1,2.0,1.0,NridgHt,SLvl,2,N,Normal,211601.0
HOUSE-012318,1805 Main St #12318,2022-12-31,1890.0,1918.0,2,4.0,3.0,OldTown,2Story,5,Y,Normal,197468.0
HOUSE-011905,6355 Main St #11905,2022-03-14,6239.0,1943.0,5,3.0,3.0,Gilbert,2.5Unf,4,Y,Normal,204099.0
HOUSE-019845,5905 Main St #19845,2023-05-28,4201.0,1958.0,5,1.0,1.0,Somerst,2Story,3,Y,Normal,281195.0
HOUSE-015830,1463 Main St #15830,2022-07-14,3863.0,1920.0,2,1.0,4.0,CollegeCr,2.5Unf,9,Y,Normal,222332.0
HOUSE-015735,8025 Main St #15735,2020-12-31,4702.0,2005.0,5,1.5,2.0,Edwards,1Story,7,Y,Family,311902.0
HOUSE-012158,8633 Main St #12158,2023-10-15,5948.0,1955.0,2,3.0,2.0,Edwards,2Story,9,Y,Family,344461.0
HOUSE-001879,3530 Main St #1879,2021-12-10,4149.0,1930.0,1,2.5,2.0,Somerst,1.5Fin,1,N,Normal,179830.0
HOUSE-018710,2787 Main St #18710,2021-03-15,4809.0,2003.0,2,2.5,0.0,OldTown,SLvl,7,Y,Normal,235599.0
HOUSE-012453,8879 Main St #12453,2024-07-03,8294.0,1993.0,1,3.0,4.0,Edwards,2.5Unf,7,Y,Normal,340852.0
HOUSE-006079,2366 Main St #6079,2020-07-12,4524.0,2007.0,2,1.5,1.0,Gilbert,1Story,10,Y,Normal,305996.0
HOUSE-005457,3767 Main St #5457,2022-06-06,5937.0,1972.0,3,3.0,2.0,NridgHt,1.5Fin,9,Y,Partial,403163.0
HOUSE-017119,6724 Main St #17119,2022-11-05,3735.0,1940.0,3,1.0,2.0,CollegeCr,1Story,5,Y,Normal,208441.0
HOUSE-019014,8060 Main St #19014,2024-05-03,4928.0,1932.0,5,3.5,1.0,NWAmes,1.5Fin,8,Y,Family,290805.0
HOUSE-011349,3405 Main St #11349,2021-04-29,4473.0,2008.0,3,3.5,3.0,Edwards,2Story,7,Y,Partial,296700.0
HOUSE-012057,5262 Main St #12057,2020-04-22,3541.0,1975.0,3,2.5,3.0,Sawyer,SFoyer,9,Y,Normal,300978.0
HOUSE-002148,6966 Main St #2148,2024-09-19,4773.0,1980.0,2,2.5,,Somerst,2Story,1,Y,Normal,171944.0
HOUSE-004131,6667 Main St #4131,2020-02-02,,1906.0,3,1.0,1.0,NWAmes,SFoyer,3,Y,Normal,144724.0
HOUSE-001036,1040 Main St #1036,2024-08-28,4453.0,2000.0,5,2.0,4.0,Gilbert,1.5Fin,5,Y,Partial,271165.0
HOUSE-008828,420 Main St #8828,2020-10-04,5461.0,1923.0,2,2.0,0.0,CollegeCr,1Story,5,N,Normal,179210.0
HOUSE-019783,1479 Main St #19783,2020-08-15,11240.0,1906.0,1,1.0,3.0,NWAmes,SLvl,5,Y,Normal,216740.0
HOUSE-015408,7492 Main St #15408,2024-06-09,5745.0,1996.0,3,3.0,3.0,NridgHt,SLvl,7,Y,Partial,396792.0
HOUSE-016668,225 Main St #16668,2023-05-12,3935.0,1930.0,1,2.5,0.0,NWAmes,2.5Unf,4,Y,Normal,305270.0
HOUSE-004134,7467 Main St #4134,2021-09-16,4597.0,1904.0,4,2.5,0.0,Sawyer,2Story,9,Y,Normal,227354.0
HOUSE-000649,9989 Main St #649,2020-12-21,5198.0,1911.0,5,4.0,4.0,Sawyer,1Story,9,Y,Abnormal,323888.0
HOUSE-009275,834 Main St #9275,2022-06-06,13206.0,1915.0,1,1.0,3.0,NWAmes,1.5Fin,4,Y,Normal,155755.0
HOUSE-006711,2759 Main St #6711,2023-03-06,2229.0,1955.0,2,1.5,4.0,NridgHt,1.5Fin,9,Y,Normal,335583.0
HOUSE-000861,9939 Main St #861,2022-07-14,5563.0,1910.0,1,,4.0,OldTown,1Story,7,Y,Normal,278268.0
HOUSE-013404,6670 Main St #13404,2020-02-07,8373.0,1915.0,1,3.5,3.0,Somerst,1.5Fin,1,Y,Abnormal,208549.0
HOUSE-009095,9396 Main St #9095,2020-04-27,5074.0,1978.0,1,2.0,1.0,Sawyer,2.5Unf,2,Y,Normal,179356.0
HOUSE-000191,5877 Main St #191,2021-12-04,6950.0,1998.0,2,1.5,1.0,CollegeCr,2.5Unf,7,Y,Abnormal,286207.0
HOUSE-008301,9220 Main St #8301,2021-09-19,6593.0,1936.0,2,4.0,3.0,Edwards,2.5Unf,7,Y,Normal,300476.0
HOUSE-006026,619 Main St #6026,2023-08-13,3238.0,,1,2.5,3.0,OldTown,1.5Fin,4,Y,Normal,211552.0
HOUSE-007880,6419 Main St #7880,2020-05-30,3847.0,1929.0,3,3.0,3.0,NWAmes,1.5Fin,5,Y,Normal,205918.0
HOUSE-001942,1110 Main St #1942,2021-03-30,4776.0,1939.0,6,3.5,4.0,Gilbert,1.5Fin,9,Y,Partial,312952.0
HOUSE-010295,8100 Main St #10295,2023-12-31,7515.0,1903.0,4,,3.0,CollegeCr,2Story,10,Y,Normal,285587.0
HOUSE-004331,9004 Main St #4331,2022-03-13,8672.0,1911.0,2,3.5,3.0,NridgHt,1Story,3,Y,Normal,248711.0
HOUSE-019370,5872 Main St #19370,2023-08-16,7143.0,1946.0,4,1.0,,Sawyer,1.5Fin,3,Y,Normal,166785.0
HOUSE-008775,7684 Main St #8775,2024-03-10,5428.0,1935.0,5,1.0,,OldTown,SFoyer,2,Y,Normal,162878.0
HOUSE-014119,9516 Main St #14119,2020-09-18,6636.0,,3,2.5,0.0,Gilbert,1.5Fin,4,Y,Normal,240417.0
HOUSE-010232,7220 Main St #10232,2023-01-16,4489.0,1925.0,3,1.5,1.0,NridgHt,1.5Fin,2,Y,Normal,183153.0
HOUSE-018111,8631 Main St #18111,2024-02-18,4324.0,1962.0,1,4.0,2.0,Edwards,1.5Fin,7,Y,Abnormal,275595.0
HOUSE-007972,4219 Main St #7972,2024-02-26,7896.0,1926.0,6,1.0,2.0,Edwards,2.5Unf,3,Y,Normal,201280.0
HOUSE-003970,174 Main St #3970,2021-01-12,6386.0,1948.0,6,3.0,0.0,NridgHt,SLvl,3,N,Abnormal,183244.0
HOUSE-018626,9153 Main St #18626,2021-12-11,4538.0,1984.0,2,1.5,0.0,OldTown,SFoyer,1,Y,Normal,149669.0
HOUSE-006628,4138 Main St #6628,2021-08-19,8870.0,1905.0,1,1.0,0.0,NridgHt,SFoyer,9,Y,Normal,302293.0
HOUSE-018133,7921 Main St #18133,2022-08-24,8836.0,2007.0,6,3.0,0.0,Somerst,2.5Unf,2,N,Normal,301577.0
HOUSE-012851,3397 Main St #12851,2021-05-21,3000.0,1928.0,3,2.5,0.0,Edwards,1Story,5,Y,Normal,180132.0
HOUSE-015263,9193 Main St #15263,2024-03-23,3530.0,1957.0,5,2.5,,Sawyer,2.5Unf,5,Y,Normal,270888.0
HOUSE-013193,8336 Main St #13193,2022-05-28,5713.0,1935.0,4,,3.0,Sawyer,2.5Unf,10,Y,Normal,294079.0
HOUSE-002775,1015 Main St #2775,2024-08-07,5961.0,1991.0,1,3.0,3.0,OldTown,1.5Fin,3,Y,Partial,218778.0
HOUSE-017331,6604 Main St #17331,2020-08-19,6563.0,1992.0,5,2.5,2.0,Sawyer,SFoyer,7,Y,Normal,289076.0
HOUSE-004145,5021 Main St #4145,2023-02-01,3798.0,1907.0,6,2.0,4.0,OldTown,SLvl,1,Y,Normal,122673.0
HOUSE-010515,9000 Main St #10515,2021-11-09,5085.0,1922.0,3,1.5,4.0,Edwards,1Story,9,Y,Normal,250966.0
HOUSE-008954,1723 Main St #8954,2023-05-12,5525.0,1948.0,4,2.5,,NWAmes,2Story,10,Y,Normal,355887.0
HOUSE-018453,6316 Main St #18453,2020-12-04,3848.0,1930.0,6,4.0,2.0,NWAmes,1.5Fin,6,Y,Normal,271542.0
