employee_id,employee_code,hire_date,years_experience,age,hours_per_week,num_certifications,job_title,department,education_level,company_size,work_mode,annual_salary
EMP-019007,CODE-17085,2012-11-24,0.9,23,43.2,1.0,Sales Executive,Operaciones,Maestria,Mediana,Hibrido,28387.97
EMP-006183,CODE-56711,2010-06-22,1.0,27,42.2,2.0,HR Specialist,Datos y Analitica,Bachiller,Grande,Remoto,25712.05
EMP-011263,CODE-41664,2010-02-17,3.7,30,45.5,0.0,Software Engineer,Datos y Analitica,Maestria,Corporativa,Hibrido,67423.04
EMP-011034,CODE-69551,2014-09-16,2.1,28,40.9,1.0,DevOps Engineer,Ventas,Maestria,Mediana,Hibrido,58159.9
EMP-009995,CODE-20250,2009-11-12,0.2,29,44.9,4.0,Marketing Analyst,Recursos Humanos,Bachiller,Mediana,Hibrido,24484.21
EMP-008880,CODE-98051,2013-05-13,5.3,34,39.7,1.0,DevOps Engineer,Ingenieria,Bachiller,Startup,Remoto,49166.38
EMP-007866,CODE-57230,2019-07-19,0.4,21,45.2,,Data Scientist,Operaciones,Maestria,Corporativa,Hibrido,60978.72
EMP-006145,CODE-37329,2018-04-20,5.8,27,43.8,3.0,Sales Executive,Ventas,Maestria,Pequeña,Hibrido,39575.64
EMP-012825,CODE-56256,2020-11-28,9.1,38,41.1,2.0,Data Scientist,Operaciones,Bachiller,Corporativa,Presencial,67587.27
EMP-004411,CODE-37493,2022-03-06,3.0,33,29.4,0.0,Software Engineer,Datos y Analitica,Maestria,Startup,Presencial,41583.77
EMP-007634,CODE-98309,2019-04-24,6.1,32,37.7,3.0,Product Manager,Operaciones,Bachiller,Grande,Hibrido,65895.05
EMP-003087,CODE-70295,2006-03-08,9.7,34,41.6,4.0,HR Specialist,Ventas,Maestria,Startup,Remoto,43505.35
EMP-015084,CODE-54075,2020-09-17,21.6,50,35.8,0.0,Sales Executive,Ventas,Tecnico,Pequeña,Hibrido,57921.38
EMP-005822,CODE-32795,2010-07-13,8.5,33,40.3,2.0,HR Specialist,Ingenieria,Bachiller,Grande,Remoto,32117.68
EMP-007605,CODE-64712,2014-09-03,0.4,27,41.2,3.0,Data Scientist,Operaciones,Bachiller,Startup,Hibrido,43265.13
EMP-011466,CODE-32553,2008-03-14,2.6,34,42.6,0.0,DevOps Engineer,Ingenieria,Maestria,Pequeña,Hibrido,53656.92
EMP-012906,CODE-16551,2023-02-11,8.8,34,41.6,1.0,Product Manager,Datos y Analitica,Tecnico,Grande,Hibrido,66048.4
EMP-018436,CODE-65656,2020-01-25,6.1,31,39.8,2.0,Software Engineer,Finanzas,Bachiller,Mediana,Remoto,44647.37
EMP-011096,CODE-87976,2024-06-06,3.0,26,49.4,3.0,Data Analyst,Datos y Analitica,Maestria,Pequeña,Presencial,39132.3
EMP-015638,CODE-60210,2013-04-29,5.8,23,48.1,5.0,Data Analyst,Recursos Humanos,Maestria,Mediana,Hibrido,50180.78
EMP-015696,CODE-62628,2005-11-03,0.7,26,40.1,1.0,Sales Executive,Datos y Analitica,Bachiller,Startup,Remoto,17532.48
EMP-008895,CODE-88225,2023-12-31,1.1,30,47.0,1.0,Marketing Analyst,Datos y Analitica,Tecnico,Startup,Hibrido,10250.49
EMP-011795,CODE-78369,2012-06-16,3.0,32,31.8,2.0,Data Scientist,Ingenieria,Maestria,Pequeña,Hibrido,59840.45
EMP-012014,CODE-91299,2011-02-06,4.1,27,42.4,2.0,Software Engineer,Marketing,Maestria,Grande,Hibrido,63013.89
EMP-007991,CODE-79168,2005-01-21,2.8,26,41.3,1.0,Sales Executive,Ingenieria,Maestria,Corporativa,Presencial,44397.4
EMP-000757,CODE-38802,2022-12-29,5.6,31,41.5,0.0,Sales Executive,Datos y Analitica,Bachiller,Mediana,Presencial,32720.08
EMP-006476,CODE-54112,2015-10-06,5.9,38,36.4,0.0,Marketing Analyst,Finanzas,Bachiller,Grande,Hibrido,31473.25
EMP-018914,CODE-79344,2022-03-04,26.8,51,47.3,1.0,Product Manager,Finanzas,Maestria,Pequeña,Remoto,116986.25
EMP-011108,CODE-53123,2011-06-02,3.3,29,46.2,2.0,Software Engineer,Finanzas,Bachiller,Mediana,Hibrido,51737.59
EMP-003511,CODE-61806,2020-09-25,3.1,31,42.1,3.0,Software Engineer,Operaciones,Bachiller,Mediana,Hibrido,44392.99
EMP-006565,CODE-79393,2010-01-29,16.3,44,47.5,2.0,Data Scientist,Finanzas,Doctorado,Pequeña,Remoto,97941.9
EMP-018052,CODE-86785,2023-12-25,0.9,22,30.6,2.0,Software Engineer,Finanzas,Tecnico,Startup,Presencial,29382.39
EMP-018766,CODE-61779,2014-01-30,15.6,41,33.7,4.0,DevOps Engineer,Recursos Humanos,Bachiller,Pequeña,Hibrido,76611.19
EMP-005973,CODE-47531,2007-07-31,21.4,45,47.8,2.0,Data Scientist,Recursos Humanos,Maestria,Mediana,Presencial,99590.69
EMP-012797,CODE-20066,2010-01-08,5.5,35,39.9,0.0,Software Engineer,Marketing,Tecnico,Startup,Remoto,29338.67
EMP-000667,CODE-60845,2010-05-01,3.2,25,48.5,1.0,HR Specialist,Operaciones,Doctorado,Startup,Hibrido,45736.75
EMP-002369,CODE-46178,2014-06-09,13.1,39,33.8,3.0,HR Specialist,Recursos Humanos,Maestria,Mediana,Hibrido,49845.85
EMP-014445,CODE-48832,2010-11-09,4.1,33,45.5,3.0,Software Engineer,Marketing,Bachiller,Pequeña,Hibrido,46622.05
EMP-018748,CODE-66841,2022-03-30,3.1,23,40.1,0.0,Data Scientist,Recursos Humanos,Bachiller,Mediana,Remoto,53196.5
EMP-018256,CODE-98096,2013-11-09,0.2,24,36.9,2.0,Marketing Analyst,Operaciones,Tecnico,Grande,Hibrido,19487.41
EMP-006340,CODE-42867,2020-01-17,11.5,34,42.2,2.0,Data Analyst,Ingenieria,Maestria,Corporativa,Hibrido,64920.43
EMP-006749,CODE-34644,2025-04-25,2.1,24,,1.0,Data Scientist,Datos y Analitica,Maestria,Startup,Remoto,50168.21
EMP-016137,CODE-77007,2024-01-10,2.4,31,46.8,1.0,HR Specialist,Ventas,Maestria,Startup,Hibrido,31611.12
EMP-012149,CODE-93134,2019-08-05,1.3,29,41.5,2.0,Product Manager,Marketing,Bachiller,Mediana,Hibrido,44496.54
EMP-018068,CODE-19985,2021-07-27,8.2,23,39.3,2.0,Product Manager,Marketing,Tecnico,Corporativa,Remoto,66916.78
EMP-006080,CODE-23256,2024-10-14,3.1,30,37.7,2.0,HR Specialist,Ventas,Doctorado,Startup,Remoto,36688.15
EMP-012950,CODE-25745,2022-02-25,0.4,28,44.1,1.0,Data Analyst,Ingenieria,Bachiller,Grande,Presencial,32932.97
EMP-004337,CODE-82513,2024-12-10,0.5,23,45.6,3.0,Product Manager,Operaciones,Bachiller,Mediana,Hibrido,44640.83
EMP-016503,CODE-56324,2008-07-05,8.1,37,37.4,2.0,Data Scientist,Operaciones,Bachiller,Corporativa,Presencial,75572.87
EMP-015575,CODE-40214,2023-02-09,0.1,33,38.2,0.0,DevOps Engineer,Recursos Humanos,Maestria,Mediana,Hibrido,46343.18
EMP-010921,CODE-11424,2005-09-19,2.9,30,50.6,1.0,Marketing Analyst,Finanzas,Bachiller,Pequeña,Presencial,27331.51
EMP-014343,CODE-53013,2015-05-23,1.6,31,37.5,1.0,HR Specialist,Datos y Analitica,Bachiller,Corporativa,Remoto,27302.49
EMP-015662,CODE-72033,2010-11-23,0.3,25,37.4,2.0,Data Scientist,Datos y Analitica,Bachiller,Mediana,Remoto,40107.02
EMP-007003,CODE-93189,2007-12-10,9.0,36,44.5,2.0,Data Scientist,Marketing,Bachiller,Startup,Hibrido,60850.22
EMP-019884,CODE-79852,2012-04-19,2.4,27,43.3,1.0,DevOps Engineer,Finanzas,Bachiller,Corporativa,Remoto,49963.72
EMP-014679,CODE-51271,2025-01-20,5.9,35,50.6,1.0,Marketing Analyst,Ingenieria,Tecnico,Startup,Remoto,21213.39
EMP-008491,CODE-81169,2018-08-07,10.4,41,46.3,3.0,Data Scientist,Marketing,Bachiller,Corporativa,Remoto,86860.28
EMP-018318,CODE-21683,2010-10-12,5.7,29,45.4,2.0,HR Specialist,Finanzas,Bachiller,Startup,Remoto,31273.91
EMP-013382,CODE-21163,2017-08-25,5.1,22,44.7,2.0,Product Manager,Finanzas,Maestria,Mediana,Hibrido,67221.06
EMP-003339,CODE-79042,2019-02-20,20.3,51,46.4,3.0,DevOps Engineer,Ingenieria,Bachiller,Mediana,Remoto,88588.94
EMP-019778,CODE-46016,2021-07-08,3.0,36,39.7,0.0,Product Manager,Finanzas,Bachiller,Corporativa,Remoto,54388.32
EMP-018098,CODE-23426,2012-11-18,,50,50.3,2.0,Data Analyst,Datos y Analitica,Tecnico,Grande,Hibrido,93709.3
EMP-003392,CODE-13694,2006-01-22,5.9,30,43.0,0.0,Product Manager,Marketing,Doctorado,Mediana,Hibrido,73924.11
EMP-018821,CODE-42550,2017-01-31,6.3,23,41.4,1.0,Product Manager,Operaciones,Maestria,Mediana,Hibrido,66127.04
EMP-008309,CODE-58751,2011-09-11,5.7,35,42.7,1.0,Data Analyst,Finanzas,Bachiller,Pequeña,Presencial,32542.28
EMP-017018,CODE-82371,2019-07-10,3.6,28,43.7,1.0,Product Manager,Datos y Analitica,Tecnico,Grande,Remoto,51876.87
EMP-006894,CODE-79093,2008-08-26,0.5,24,42.8,2.0,HR Specialist,Marketing,Tecnico,Pequeña,Presencial,14759.7
EMP-019947,CODE-85311,2014-12-24,9.0,28,44.2,2.0,Marketing Analyst,Operaciones,Maestria,Grande,Presencial,45270.26
EMP-015259,CODE-91099,2008-03-09,10.5,41,32.3,3.0,Data Scientist,Operaciones,Bachiller,Mediana,Hibrido,66104.32
EMP-014654,CODE-19031,2006-02-23,0.4,21,38.7,0.0,DevOps Engineer,Operaciones,Bachiller,Corporativa,Presencial,45119.98
EMP-002520,CODE-53603,2014-01-19,0.1,27,40.8,0.0,HR Specialist,Finanzas,Bachiller,Mediana,Hibrido,21956.26
EMP-012017,CODE-71157,2024-12-12,0.9,21,39.3,1.0,Data Analyst,Ventas,Maestria,Pequeña,Presencial,31659.15
EMP-010768,CODE-48737,2014-03-11,5.2,35,42.9,2.0,Software Engineer,Recursos Humanos,Tecnico,Startup,Hibrido,38393.4
EMP-011126,CODE-53064,2022-02-10,9.6,34,43.3,1.0,Software Engineer,Recursos Humanos,Doctorado,Mediana,Hibrido,76766.8
EMP-015535,CODE-95049,2020-02-03,23.9,49,42.3,2.0,Marketing Analyst,Finanzas,Maestria,Corporativa,Remoto,95464.74
EMP-018813,CODE-15224,2021-08-23,9.9,39,41.6,2.0,DevOps Engineer,Recursos Humanos,Maestria,Grande,Hibrido,74166.56
EMP-011354,CODE-37923,2016-03-26,2.7,34,43.5,1.0,Product Manager,Marketing,Tecnico,Grande,Remoto,46061.75
EMP-007610,CODE-11105,2005-06-20,,28,37.8,1.0,Product Manager,Marketing,Tecnico,Startup,Remoto,38897.61
EMP-015837,CODE-77065,2011-07-10,8.1,29,36.8,4.0,Sales Executive,Marketing,Maestria,Grande,Remoto,52442.29
EMP-006254,CODE-39012,2005-01-14,1.7,25,37.1,1.0,DevOps Engineer,Datos y Analitica,Bachiller,Corporativa,Hibrido,53911.89
EMP-006506,CODE-83149,2006-09-18,5.7,28,41.7,2.0,Software Engineer,Recursos Humanos,Tecnico,Mediana,Hibrido,44393.2
EMP-003715,CODE-27296,2013-04-05,3.6,30,53.9,2.0,HR Specialist,Ingenieria,Maestria,Mediana,Remoto,32881.09
EMP-017845,CODE-39894,2017-08-19,0.7,21,46.3,0.0,Sales Executive,Operaciones,Bachiller,Startup,Hibrido,15162.76
EMP-011651,CODE-40996,2010-08-26,8.9,36,43.4,2.0,Product Manager,Operaciones,Bachiller,Mediana,Hibrido,67983.56
EMP-007139,CODE-93812,2019-01-16,2.3,30,35.3,2.0,HR Specialist,Datos y Analitica,Bachiller,Grande,Hibrido,30781.62
EMP-019403,CODE-43423,2016-04-11,0.9,25,44.7,0.0,Product Manager,Ingenieria,Bachiller,Startup,Presencial,51470.21
EMP-007176,CODE-19538,2023-05-26,0.9,31,47.5,1.0,Data Analyst,Recursos Humanos,Maestria,Startup,Presencial,24809.32
EMP-000479,CODE-84655,2005-01-01,13.4,36,42.7,1.0,Data Scientist,Operaciones,Bachiller,Corporativa,Remoto,81030.8
EMP-013546,CODE-70985,2019-07-07,1.1,28,28.4,1.0,Sales Executive,Finanzas,Maestria,Pequeña,Hibrido,26013.18
EMP-006089,CODE-98811,2010-10-15,15.3,36,49.2,0.0,Data Analyst,Ingenieria,Bachiller,Startup,Remoto,52786.23
EMP-004062,CODE-21068,2018-11-24,17.4,47,48.0,0.0,Marketing Analyst,Ingenieria,Doctorado,Pequeña,Remoto,72817.27
EMP-005203,CODE-75206,2019-01-02,8.9,39,35.0,0.0,Marketing Analyst,Datos y Analitica,Bachiller,Pequeña,Presencial,39057.03
EMP-011798,CODE-17984,2010-11-02,10.7,35,44.8,1.0,DevOps Engineer,Ventas,Bachiller,Mediana,Remoto,69583.93
EMP-014572,CODE-21365,2009-11-22,6.6,36,40.0,1.0,Marketing Analyst,Finanzas,Maestria,Grande,Remoto,45874.54
EMP-003860,CODE-22229,2011-06-29,5.0,27,49.5,1.0,Software Engineer,Recursos Humanos,Bachiller,Corporativa,Remoto,54666.72
EMP-016887,CODE-52433,2005-10-25,14.6,35,50.4,,Software Engineer,Marketing,Maestria,Pequeña,Hibrido,81010.18
EMP-005688,CODE-15682,2015-01-19,0.7,26,35.1,0.0,Data Scientist,Ingenieria,Maestria,Grande,Remoto,53559.62
EMP-009931,CODE-48474,2022-01-20,0.9,30,51.3,1.0,Software Engineer,Ventas,Tecnico,Pequeña,Hibrido,30671.62
EMP-011630,CODE-90597,2009-11-24,0.7,21,43.4,4.0,Data Scientist,Ventas,Tecnico,Grande,Presencial,50462.29
EMP-018418,CODE-96404,2015-04-24,16.9,39,40.9,2.0,Sales Executive,Ingenieria,Tecnico,Grande,Presencial,55423.97
EMP-017486,CODE-94488,2024-06-19,28.4,55,46.0,2.0,Data Scientist,Ingenieria,Bachiller,Grande,Remoto,114815.16
EMP-001112,CODE-85421,2008-03-07,0.5,27,59.6,5.0,Marketing Analyst,Finanzas,Bachiller,Grande,Remoto,30902.07
EMP-010177,CODE-69499,2020-03-17,2.0,32,49.3,0.0,Software Engineer,Ventas,Bachiller,Pequeña,Hibrido,41213.51
EMP-005963,CODE-33431,2017-11-14,8.0,35,50.1,3.0,Marketing Analyst,Operaciones,Bachiller,Pequeña,Presencial,43017.83
EMP-003634,CODE-88197,2010-01-21,7.4,36,49.3,0.0,DevOps Engineer,Marketing,Bachiller,Grande,Remoto,60997.79
EMP-018326,CODE-97203,2017-07-13,3.0,33,37.2,,Sales Executive,Datos y Analitica,Doctorado,Mediana,Hibrido,40558.52
EMP-002627,CODE-73064,2015-08-30,17.6,43,36.6,0.0,Data Scientist,Finanzas,Maestria,Grande,Hibrido,92788.91
EMP-017656,CODE-93273,2024-05-16,3.7,27,48.8,1.0,Data Scientist,Finanzas,Doctorado,Startup,Hibrido,68589.75
EMP-015801,CODE-31356,2011-04-01,3.9,30,37.3,1.0,Product Manager,Ingenieria,Maestria,Grande,Remoto,72442.39
EMP-012773,CODE-55024,2010-02-17,11.8,38,47.5,2.0,Sales Executive,Operaciones,Bachiller,Corporativa,Remoto,56730.44
EMP-010300,CODE-63469,2005-08-06,3.1,31,42.6,3.0,DevOps Engineer,Ingenieria,Bachiller,Grande,Hibrido,56539.68
EMP-017737,CODE-73782,2012-11-20,,27,46.7,0.0,Sales Executive,Ingenieria,Bachiller,Grande,Hibrido,24196.72
EMP-009449,CODE-47367,2012-03-11,7.8,32,37.6,2.0,Software Engineer,Finanzas,Maestria,Pequeña,Hibrido,60095.58
EMP-011145,CODE-52642,2006-06-14,2.6,25,42.5,0.0,Product Manager,Datos y Analitica,Tecnico,Grande,Hibrido,42610.54
EMP-018132,CODE-39064,2024-07-12,11.3,38,34.9,0.0,Product Manager,Finanzas,Bachiller,Pequeña,Presencial,64002.65
EMP-005781,CODE-34621,2009-11-12,27.7,47,35.0,2.0,Data Scientist,Datos y Analitica,Bachiller,Corporativa,Hibrido,111314.57
EMP-004691,CODE-27704,2022-01-02,6.5,33,31.7,2.0,Marketing Analyst,Ingenieria,Bachiller,Mediana,Presencial,35964.73
EMP-006578,CODE-29665,2016-02-26,4.6,27,46.4,4.0,Data Analyst,Operaciones,Tecnico,Startup,Hibrido,18017.88
EMP-019951,CODE-57051,2006-01-07,5.7,33,41.4,2.0,HR Specialist,Operaciones,Bachiller,Startup,Hibrido,24316.42
EMP-016007,CODE-74762,2013-04-20,2.5,31,39.5,1.0,Product Manager,Datos y Analitica,Bachiller,Mediana,Remoto,54641.92
EMP-016947,CODE-32663,2008-01-03,21.5,43,35.6,1.0,DevOps Engineer,Finanzas,Tecnico,Corporativa,Presencial,90241.64
EMP-017828,CODE-41288,2014-11-25,1.3,31,48.1,0.0,HR Specialist,Operaciones,Bachiller,Corporativa,Remoto,31794.62
EMP-005061,CODE-13039,2016-08-02,8.4,36,31.9,2.0,Sales Executive,Finanzas,Tecnico,Corporativa,Hibrido,39917.61
EMP-012089,CODE-49688,2006-11-14,4.0,25,38.8,1.0,Data Scientist,Ventas,Tecnico,Grande,Hibrido,50243.52
EMP-014579,CODE-81442,2011-11-23,5.3,30,36.1,2.0,DevOps Engineer,Marketing,Maestria,Startup,Remoto,57389.99
EMP-007178,CODE-29499,2005-12-08,3.4,24,34.0,2.0,Marketing Analyst,Finanzas,Tecnico,Startup,Remoto,14897.98
EMP-019940,CODE-75450,2023-03-20,16.0,40,41.6,1.0,HR Specialist,Marketing,Maestria,Startup,Hibrido,56845.92
EMP-011147,CODE-35464,2022-02-27,0.5,22,44.1,0.0,Data Analyst,Marketing,Bachiller,Corporativa,Remoto,33271.12
EMP-016358,CODE-64156,2017-12-09,5.8,31,49.8,2.0,Data Analyst,Recursos Humanos,Bachiller,Mediana,Hibrido,38933.85
EMP-008881,CODE-85724,2010-04-18,10.1,29,47.1,2.0,Data Analyst,Ingenieria,Tecnico,Pequeña,Hibrido,36912.17
EMP-016459,CODE-52267,2024-06-17,0.5,27,31.4,0.0,DevOps Engineer,Operaciones,Doctorado,Pequeña,Hibrido,57717.85
EMP-012316,CODE-81816,2022-05-31,5.3,31,47.0,0.0,HR Specialist,Datos y Analitica,Bachiller,Mediana,Presencial,31006.08
EMP-016710,CODE-41748,2014-01-14,0.5,31,42.1,3.0,Software Engineer,Ventas,Maestria,Startup,Remoto,47444.07
EMP-009586,CODE-36041,2019-12-08,12.9,36,32.9,1.0,Marketing Analyst,Recursos Humanos,Tecnico,Pequeña,Presencial,41103.85
EMP-001117,CODE-26751,2009-12-08,1.9,32,43.2,0.0,Software Engineer,Ventas,Doctorado,Startup,Hibrido,56108.88
EMP-017613,CODE-59450,2010-05-04,5.5,30,41.4,2.0,Software Engineer,Ventas,Maestria,Pequeña,Remoto,59957.44
EMP-015211,CODE-19779,2023-11-14,9.6,35,50.9,1.0,Marketing Analyst,Finanzas,Doctorado,Corporativa,Hibrido,75696.19
EMP-011984,CODE-57283,2010-12-24,1.2,28,46.1,1.0,Data Analyst,Operaciones,Doctorado,Pequeña,Remoto,36935.01
EMP-011265,CODE-11714,2007-05-25,4.5,26,36.6,1.0,Data Analyst,Datos y Analitica,Bachiller,Startup,Hibrido,33020.03
EMP-010153,CODE-33391,2021-11-04,1.7,25,47.1,1.0,Product Manager,Ingenieria,Doctorado,Grande,Remoto,71735.11
EMP-004745,CODE-87182,2008-07-22,0.7,31,42.1,0.0,Sales Executive,Finanzas,Tecnico,Startup,Remoto,9000.0
EMP-012301,CODE-58724,2014-02-25,10.0,38,50.5,1.0,DevOps Engineer,Finanzas,Tecnico,Mediana,Hibrido,59409.98
EMP-011960,CODE-73053,2020-02-23,1.8,27,30.7,4.0,Software Engineer,Marketing,Maestria,Grande,Hibrido,50842.12
EMP-016796,CODE-15754,2014-10-25,3.5,28,47.6,2.0,Product Manager,Marketing,Tecnico,Corporativa,Remoto,54323.97
EMP-006327,CODE-96944,2010-09-24,14.1,42,40.0,1.0,HR Specialist,Finanzas,Bachiller,Pequeña,Remoto,43430.56
EMP-000134,CODE-45069,2020-05-10,2.3,31,37.1,,HR Specialist,Finanzas,Bachiller,Mediana,Presencial,24172.88
EMP-005924,CODE-85510,2015-04-16,2.0,26,39.7,2.0,Software Engineer,Ingenieria,Maestria,Pequeña,Hibrido,55835.43
EMP-019211,CODE-82768,2016-11-04,14.3,42,35.5,0.0,HR Specialist,Datos y Analitica,Bachiller,Pequeña,Presencial,49448.66
EMP-016919,CODE-43181,2023-07-31,2.5,29,46.1,3.0,Sales Executive,Operaciones,Bachiller,Mediana,Remoto,22702.75
EMP-003497,CODE-60412,2015-03-18,0.1,27,38.7,2.0,Data Analyst,Marketing,Doctorado,Startup,Presencial,29900.16
EMP-013484,CODE-17030,2019-04-25,3.5,27,36.5,2.0,Marketing Analyst,Recursos Humanos,Bachiller,Grande,Hibrido,27062.86
EMP-016804,CODE-17062,2019-10-27,2.0,23,35.8,1.0,Software Engineer,Datos y Analitica,Bachiller,Pequeña,Remoto,40770.53
EMP-013160,CODE-94787,2007-04-14,0.4,22,44.1,1.0,HR Specialist,Finanzas,Maestria,Grande,Hibrido,42599.53
EMP-019939,CODE-80844,2006-03-23,13.5,42,42.3,4.0,Sales Executive,Finanzas,Bachiller,Corporativa,Remoto,62397.99
EMP-009059,CODE-36448,2011-08-19,23.1,49,43.7,1.0,Software Engineer,Datos y Analitica,Bachiller,Startup,Remoto,79694.28
EMP-007196,CODE-60562,2018-02-19,1.3,30,29.5,3.0,HR Specialist,Datos y Analitica,Bachiller,Grande,Presencial,24397.06
EMP-008379,CODE-25997,2021-05-18,10.2,28,25.4,1.0,Marketing Analyst,Operaciones,Bachiller,Corporativa,Remoto,53458.14
EMP-013893,CODE-73825,2010-04-29,7.4,32,52.3,0.0,Sales Executive,Operaciones,Maestria,Grande,Remoto,49159.66
EMP-004344,CODE-83707,2018-11-04,7.8,32,45.9,5.0,Data Scientist,Marketing,Maestria,Grande,Presencial,75817.14
EMP-000420,CODE-72756,2023-06-20,0.6,27,31.2,0.0,Marketing Analyst,Finanzas,Tecnico,Grande,Remoto,15266.92
EMP-017495,CODE-87537,2014-04-24,8.2,35,41.8,3.0,Marketing Analyst,Finanzas,Maestria,Pequeña,Presencial,38999.08
EMP-013889,CODE-34617,2008-10-22,7.3,37,41.4,0.0,DevOps Engineer,Ingenieria,Bachiller,Mediana,Hibrido,58596.51
EMP-007408,CODE-81158,2019-02-23,0.9,32,35.1,0.0,Sales Executive,Recursos Humanos,Tecnico,Mediana,Remoto,14240.03
EMP-012480,CODE-59220,2022-02-08,0.0,27,40.8,3.0,Data Scientist,Recursos Humanos,Bachiller,Pequeña,Remoto,41971.19
EMP-016798,CODE-60660,2017-05-21,7.9,35,49.9,2.0,Marketing Analyst,Marketing,Bachiller,Pequeña,Hibrido,37382.28
EMP-016466,CODE-83927,2022-03-16,1.7,31,44.1,3.0,HR Specialist,Finanzas,Bachiller,Corporativa,Hibrido,35149.73
EMP-015600,CODE-79213,2022-02-16,3.8,35,45.9,2.0,Marketing Analyst,Recursos Humanos,Tecnico,Corporativa,Remoto,33012.98
EMP-007167,CODE-59899,2024-07-22,6.5,36,44.6,2.0,Software Engineer,Finanzas,Bachiller,Corporativa,Hibrido,63980.08
EMP-015893,CODE-92203,2014-10-30,1.5,25,33.7,1.0,DevOps Engineer,Operaciones,Bachiller,Pequeña,Hibrido,42851.99
EMP-003456,CODE-11610,2005-09-22,15.5,37,30.5,2.0,DevOps Engineer,Finanzas,Tecnico,Grande,Remoto,69173.11
EMP-004934,CODE-32464,2011-10-06,3.6,22,42.3,1.0,Sales Executive,Operaciones,Bachiller,Startup,Hibrido,27631.19
EMP-014744,CODE-70416,2006-11-26,,32,41.8,,Data Analyst,Ventas,Bachiller,Grande,Remoto,31406.95
EMP-006988,CODE-13201,2023-05-26,7.0,32,43.3,2.0,Product Manager,Finanzas,Maestria,Pequeña,Hibrido,69757.19
EMP-007023,CODE-47934,2007-01-12,5.3,29,41.4,2.0,Software Engineer,Marketing,Maestria,Pequeña,Remoto,57979.98
EMP-010752,CODE-11090,2013-06-04,3.4,26,44.2,0.0,Data Analyst,Ventas,Bachiller,Grande,Hibrido,37479.55
EMP-013764,CODE-54547,2015-01-16,2.5,28,32.4,1.0,Software Engineer,Operaciones,Tecnico,Pequeña,Presencial,32276.32
EMP-012504,CODE-46103,2006-02-11,1.7,36,42.6,4.0,Data Analyst,Marketing,Bachiller,Startup,Hibrido,21070.98
EMP-015554,CODE-32823,2008-10-25,9.3,29,42.9,2.0,DevOps Engineer,Operaciones,Bachiller,Corporativa,Presencial,69169.07
EMP-005347,CODE-11289,2006-11-20,2.2,38,45.6,1.0,Software Engineer,Operaciones,Bachiller,Corporativa,Remoto,48822.81
EMP-014143,CODE-78654,2010-07-09,6.4,27,46.7,0.0,Data Analyst,Datos y Analitica,Maestria,Mediana,Presencial,45945.1
EMP-017033,CODE-49110,2013-07-12,2.5,23,49.2,1.0,Marketing Analyst,Ventas,Tecnico,Grande,Remoto,26848.46
EMP-016847,CODE-34128,2014-05-20,5.1,30,41.1,0.0,Software Engineer,Marketing,Bachiller,Startup,Hibrido,45875.62
EMP-014667,CODE-38268,2018-06-27,0.8,21,41.1,2.0,Marketing Analyst,Finanzas,Bachiller,Corporativa,Remoto,36794.89
EMP-010641,CODE-53702,2025-01-20,2.3,24,50.2,1.0,Marketing Analyst,Recursos Humanos,Maestria,Corporativa,Hibrido,50883.14
EMP-018750,CODE-98312,2024-10-21,1.0,29,42.8,1.0,Sales Executive,Ventas,Bachiller,Mediana,Presencial,23253.56
EMP-013021,CODE-56182,2013-06-30,2.2,29,46.1,2.0,Marketing Analyst,Marketing,Doctorado,Pequeña,Remoto,46298.55
EMP-018607,CODE-88425,2010-02-28,4.1,35,38.1,1.0,Data Scientist,Datos y Analitica,Maestria,Pequeña,Remoto,63333.88
EMP-009817,CODE-54487,2024-04-13,0.3,21,29.6,3.0,DevOps Engineer,Ingenieria,Bachiller,Pequeña,Hibrido,35911.32
EMP-016473,CODE-88449,2019-06-23,1.2,28,39.4,1.0,Software Engineer,Marketing,Maestria,Grande,Hibrido,48875.41
EMP-008320,CODE-92728,2011-12-26,26.8,54,45.4,1.0,Data Scientist,Ingenieria,Bachiller,Grande,Remoto,103817.9
EMP-007834,CODE-28092,2009-02-07,2.1,22,44.1,1.0,Sales Executive,Ingenieria,Tecnico,Grande,Hibrido,24466.84
EMP-001269,CODE-52770,2019-07-21,13.6,36,56.6,1.0,DevOps Engineer,Datos y Analitica,Bachiller,Startup,Presencial,73015.48
EMP-016991,CODE-88688,2018-08-11,0.7,28,44.4,1.0,Data Analyst,Datos y Analitica,Bachiller,Mediana,Presencial,27859.5
EMP-012339,CODE-66919,2020-01-27,0.8,27,39.5,0.0,Sales Executive,Ingenieria,Tecnico,Startup,Presencial,14717.34
EMP-002277,CODE-94689,2009-01-23,5.0,29,,2.0,Data Scientist,Finanzas,Bachiller,Mediana,Hibrido,57639.83
EMP-015915,CODE-23142,2005-12-05,1.3,26,49.0,2.0,Software Engineer,Operaciones,Bachiller,Corporativa,Presencial,51476.55
EMP-009216,CODE-18388,2018-06-01,9.0,34,,2.0,Product Manager,Ventas,Doctorado,Corporativa,Hibrido,93961.47
EMP-006567,CODE-39553,2013-01-30,13.9,45,51.0,3.0,DevOps Engineer,Marketing,Bachiller,Grande,Presencial,83654.91
EMP-019353,CODE-50128,2010-05-10,4.2,29,30.5,0.0,Data Scientist,Datos y Analitica,Bachiller,Mediana,Hibrido,53084.76
