vehicle_id,registration_number,car_name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power_bhp,selling_price
VH-010318,MH-47-7781,Tata Nexon,2008,58171.0,Diesel,Individual,Manual,First Owner,21.1 kmpl,3499 CC,122.8,227026.0
VH-011810,MH-49-1752,Tata Nexon,2000,71047.0,Diesel,Dealer,Manual,First Owner,19.5 kmpl,3225 CC,100.7,30000.0
VH-018429,MH-03-5821,Hyundai City,2002,30026.0,Petrol,Dealer,Automatic,First Owner,9.0 kmpl,1499 CC,223.6,246749.0
VH-008092,MH-01-1928,Volkswagen Sunny,2019,30449.0,Diesel,Individual,Manual,First Owner,17.7 kmpl,1129 CC,230.9,760972.0
VH-001357,MH-08-3336,Ford i20,2016,19139.0,Petrol,Individual,Manual,Second Owner,18.0 kmpl,1959 CC,111.0,501497.0
VH-016090,MH-01-5510,Hyundai i20,2000,68746.0,Petrol,Dealer,Manual,First Owner,8.9 kmpl,2593 CC,74.4,30000.0
VH-007798,MH-09-9690,Hyundai Innova,2012,66533.0,Diesel,Dealer,Manual,First Owner,20.3 kmpl,2809 CC,79.9,415654.0
VH-008997,MH-05-3173,Toyota Polo,2006,95760.0,Diesel,Individual,Manual,Third Owner,18.3 kmpl,2985 CC,78.4,79213.0
VH-012886,MH-44-2040,Honda Scorpio,2011,22286.0,Diesel,Individual,Manual,First Owner,17.9 kmpl,998 CC,,261570.0
VH-017853,MH-17-2521,Ford Scorpio,2005,74719.0,Diesel,Individual,Manual,Second Owner,20.4 kmpl,1906 CC,,30000.0
VH-007776,MH-36-1811,Ford City,2009,39790.0,Diesel,Trustmark Dealer,Manual,Second Owner,8.5 kmpl,1642 CC,197.0,477517.0
VH-001590,MH-13-9301,Volkswagen Polo,2014,103053.0,CNG,Individual,Manual,First Owner,16.7 kmpl,3185 CC,95.3,323172.0
VH-019983,MH-31-6994,Hyundai i20,2014,127277.0,Petrol,Individual,Manual,Second Owner,16.9 kmpl,2037 CC,128.7,416898.0
VH-003140,MH-15-7794,Honda EcoSport,2017,35049.0,Diesel,Individual,Manual,Second Owner,24.0 kmpl,2210 CC,165.4,609092.0
VH-012472,MH-26-1197,Renault Scorpio,2017,,Diesel,Dealer,Automatic,Fourth & Above,11.8 kmpl,3158 CC,188.2,759667.0
VH-005338,MH-10-5106,Maruti EcoSport,2017,38880.0,Petrol,Dealer,Automatic,First Owner,24.2 kmpl,2041 CC,48.4,523361.0
VH-008895,MH-18-1626,Toyota Innova,2017,27888.0,Petrol,Dealer,Automatic,Third Owner,23.9 kmpl,2299 CC,59.9,545770.0
VH-008758,MH-12-5561,Nissan City,2017,79570.0,Electric,Individual,Manual,First Owner,24.5 kmpl,2482 CC,105.8,666091.0
VH-014443,MH-42-2985,Volkswagen i20,2017,,Diesel,Individual,Manual,Second Owner,24.1 kmpl,2642 CC,189.8,670128.0
VH-000547,MH-28-5025,Tata Sunny,2019,123764.0,Diesel,Individual,Manual,First Owner,23.7 kmpl,1815 CC,85.2,618961.0
VH-007118,MH-22-1369,Ford Swift,2018,27827.0,CNG,Individual,Manual,Fourth & Above,20.9 kmpl,2212 CC,97.8,477369.0
VH-007264,MH-49-6750,Mahindra Swift,2021,147618.0,Petrol,Dealer,Automatic,First Owner,17.3 kmpl,1389 CC,74.1,558691.0
VH-006937,MH-29-1901,Renault i20,2003,163837.0,Diesel,Trustmark Dealer,Manual,First Owner,20.1 kmpl,3292 CC,245.1,240822.0
VH-000026,MH-05-8406,Renault Nexon,2000,192749.0,Petrol,Dealer,Manual,Second Owner,10.6 kmpl,2556 CC,212.6,30000.0
VH-001067,MH-46-4669,Mahindra Sunny,2008,70672.0,Petrol,Individual,Manual,First Owner,20.6 kmpl,2807 CC,141.4,177587.0
VH-003918,MH-04-9213,Volkswagen Innova,2001,27953.0,Diesel,Individual,Manual,First Owner,12.3 kmpl,2529 CC,194.5,233690.0
VH-012678,MH-31-2967,Toyota Sunny,2003,46467.0,Diesel,Individual,Manual,First Owner,14.6 kmpl,2651 CC,67.8,30000.0
VH-006604,MH-10-4641,Toyota Kwid,2000,118193.0,Petrol,Individual,Automatic,First Owner,13.0 kmpl,1179 CC,58.1,30000.0
VH-005529,MH-09-9439,Mahindra EcoSport,2011,81063.0,Electric,Trustmark Dealer,Manual,,21.8 kmpl,3088 CC,,634951.0
VH-006678,MH-47-5996,Ford Kwid,2019,24637.0,Petrol,Trustmark Dealer,Automatic,First Owner,11.5 kmpl,1695 CC,55.7,507781.0
VH-005398,MH-32-8798,Toyota EcoSport,2022,44325.0,Petrol,Dealer,Automatic,Second Owner,21.3 kmpl,1628 CC,107.0,737334.0
VH-011360,MH-42-5369,Mahindra Kwid,2018,125511.0,LPG,Individual,Manual,First Owner,14.5 kmpl,2003 CC,167.7,549182.0
VH-014521,MH-14-8797,Maruti Swift,2001,54254.0,Petrol,Dealer,Manual,Third Owner,22.4 kmpl,3222 CC,57.8,30000.0
VH-008081,MH-36-9308,Nissan City,2022,38229.0,Petrol,Individual,Manual,First Owner,14.8 kmpl,2670 CC,65.1,582945.0
VH-009413,MH-48-6962,Toyota Sunny,2022,38150.0,Diesel,Individual,Automatic,Second Owner,8.0 kmpl,2754 CC,94.4,716475.0
VH-016159,MH-19-6671,Mahindra Polo,2007,81561.0,Diesel,Individual,Automatic,First Owner,13.2 kmpl,2397 CC,90.3,249114.0
VH-010740,MH-32-1632,Toyota Nexon,2020,60061.0,Petrol,Individual,Manual,First Owner,11.4 kmpl,1437 CC,68.0,576630.0
VH-019748,MH-01-6765,Mahindra Nexon,2005,99591.0,Petrol,Dealer,Manual,Second Owner,20.4 kmpl,2560 CC,221.4,172660.0
VH-000437,MH-20-6074,Toyota Sunny,2018,81749.0,Diesel,Trustmark Dealer,Manual,First Owner,14.0 kmpl,1514 CC,135.6,691791.0
VH-015123,MH-26-8681,Honda Polo,2003,66564.0,Petrol,Individual,Automatic,Second Owner,13.3 kmpl,934 CC,,44815.0
VH-011112,MH-18-2906,Ford Kwid,2016,60284.0,Electric,Individual,Manual,First Owner,18.2 kmpl,2725 CC,220.9,815535.0
VH-019373,MH-15-6862,Ford Kwid,2007,82035.0,Petrol,Individual,Manual,First Owner,14.5 kmpl,2925 CC,53.0,30000.0
VH-005269,MH-23-1442,Honda Kwid,2010,61012.0,Petrol,Individual,Automatic,Second Owner,17.7 kmpl,2762 CC,217.7,486664.0
VH-001861,MH-39-4956,Hyundai Polo,2003,182775.0,Petrol,Dealer,Manual,Second Owner,8.5 kmpl,1296 CC,209.5,161715.0
VH-010891,MH-12-5170,Hyundai Nexon,2018,57166.0,LPG,Dealer,Automatic,First Owner,22.2 kmpl,2364 CC,209.9,766103.0
VH-017012,MH-46-6162,Nissan Sunny,2023,107043.0,Petrol,Dealer,Manual,Second Owner,12.0 kmpl,1190 CC,205.6,826509.0
VH-008316,MH-03-6575,Toyota Scorpio,2023,,Diesel,Individual,Automatic,Fourth & Above,17.3 kmpl,1592 CC,77.6,821365.0
VH-010673,MH-25-2288,Tata Scorpio,2002,113214.0,Petrol,Dealer,Manual,Third Owner,11.8 kmpl,2080 CC,122.4,30000.0
VH-009225,MH-07-9975,Toyota Swift,2018,61650.0,Petrol,Individual,Automatic,,9.9 kmpl,2568 CC,213.1,773434.0
VH-000001,MH-24-9368,Renault Nexon,2011,31624.0,Electric,Dealer,Manual,First Owner,17.4 kmpl,3195 CC,52.1,382281.0
VH-002706,MH-31-6330,Toyota Polo,2021,24577.0,Petrol,Individual,Manual,First Owner,17.3 kmpl,1689 CC,181.0,671140.0
VH-018672,MH-43-4593,Tata Innova,2017,152146.0,Diesel,Individual,Manual,First Owner,16.1 kmpl,2016 CC,248.2,678997.0
VH-008518,MH-25-2467,Tata EcoSport,2016,51249.0,Petrol,Dealer,Automatic,First Owner,17.5 kmpl,967 CC,62.2,455895.0
VH-013327,MH-15-2672,Mahindra City,2013,42806.0,Diesel,Dealer,Manual,Third Owner,22.0 kmpl,2480 CC,110.4,420250.0
VH-005325,MH-19-9184,Mahindra City,2010,41283.0,Petrol,Dealer,Automatic,First Owner,19.7 kmpl,1162 CC,140.3,436351.0
VH-010691,MH-36-2250,Toyota Nexon,2020,25397.0,Petrol,Dealer,Automatic,Second Owner,19.6 kmpl,2822 CC,111.3,645073.0
VH-009196,MH-24-3260,Hyundai Scorpio,2013,37238.0,Petrol,Individual,Manual,First Owner,22.1 kmpl,1459 CC,199.7,438157.0
VH-006957,MH-19-9186,Toyota Polo,2002,143704.0,CNG,Dealer,Manual,First Owner,8.5 kmpl,3411 CC,101.8,30000.0
VH-007329,MH-41-7701,Mahindra EcoSport,2010,31569.0,Diesel,Trustmark Dealer,Manual,,17.8 kmpl,2081 CC,80.8,314676.0
VH-005966,MH-04-9972,Tata Nexon,2012,157346.0,Petrol,Dealer,Automatic,First Owner,24.8 kmpl,2650 CC,,442011.0
VH-017857,MH-19-2121,Ford Polo,2013,12620.0,CNG,Dealer,Manual,Third Owner,13.1 kmpl,1169 CC,160.6,375464.0
VH-015348,MH-03-4993,Maruti Nexon,2004,80370.0,Diesel,Dealer,Manual,First Owner,15.0 kmpl,1307 CC,124.2,79899.0
VH-004011,MH-13-5822,Mahindra Scorpio,2003,85847.0,Petrol,Dealer,Manual,First Owner,9.6 kmpl,2452 CC,,139190.0
VH-003462,MH-25-9162,Tata EcoSport,2006,21303.0,Diesel,Dealer,Manual,First Owner,11.1 kmpl,1057 CC,115.4,241915.0
VH-000534,MH-14-8195,Mahindra Scorpio,2002,40503.0,CNG,Trustmark Dealer,Automatic,First Owner,8.3 kmpl,2165 CC,214.9,186853.0
VH-011962,MH-28-9902,Hyundai Scorpio,2014,32097.0,Petrol,Individual,Manual,First Owner,16.8 kmpl,2626 CC,133.4,473050.0
VH-012152,MH-07-8646,Honda Kwid,2018,62781.0,Diesel,Dealer,Manual,First Owner,17.7 kmpl,2371 CC,130.9,675891.0
VH-005823,MH-15-8217,Honda Sunny,2006,23687.0,Electric,Individual,Manual,First Owner,21.9 kmpl,1635 CC,86.0,288621.0
VH-000585,MH-25-2970,Mahindra i20,2000,30232.0,Diesel,Dealer,Manual,First Owner,10.2 kmpl,1053 CC,40.8,30000.0
VH-011875,MH-08-3036,Maruti Sunny,2017,197691.0,Petrol,Individual,Manual,First Owner,18.1 kmpl,1442 CC,214.9,526482.0
VH-012352,MH-46-5618,Volkswagen Scorpio,2019,,Diesel,Individual,Manual,First Owner,18.5 kmpl,1626 CC,86.3,669976.0
VH-017106,MH-03-3540,Mahindra Polo,2003,,Petrol,Dealer,Manual,First Owner,23.6 kmpl,3038 CC,244.5,258146.0
VH-014644,MH-31-9560,Hyundai Polo,2021,21007.0,Petrol,Dealer,Automatic,Second Owner,23.6 kmpl,3096 CC,242.5,905017.0
VH-013991,MH-02-8064,Toyota Swift,2021,15136.0,Diesel,Dealer,Automatic,First Owner,11.9 kmpl,2237 CC,97.5,788008.0
VH-014986,MH-02-6113,Hyundai City,2021,15804.0,Petrol,Dealer,Manual,First Owner,16.4 kmpl,2610 CC,91.3,590984.0
VH-016728,MH-37-8990,Ford Nexon,2004,85259.0,Diesel,Trustmark Dealer,Automatic,,16.5 kmpl,3463 CC,249.0,332829.0
VH-008683,MH-14-1426,Nissan Nexon,2002,100773.0,Diesel,Dealer,Automatic,First Owner,11.1 kmpl,3012 CC,247.8,325015.0
VH-009743,MH-36-9223,Maruti i20,2020,24449.0,Diesel,Dealer,Automatic,,17.2 kmpl,1381 CC,144.4,909461.0
VH-006362,MH-14-3972,Toyota Sunny,2014,27280.0,Diesel,Individual,Manual,First Owner,16.8 kmpl,1007 CC,247.0,688893.0
VH-009088,MH-43-3003,Volkswagen Innova,2002,,Diesel,Individual,Manual,First Owner,19.7 kmpl,1878 CC,69.7,30000.0
VH-017125,MH-10-7949,Hyundai Nexon,2008,43951.0,Petrol,Individual,Manual,First Owner,12.9 kmpl,1107 CC,73.1,127440.0
VH-006464,MH-39-1710,Toyota Polo,2015,24974.0,Petrol,Individual,Manual,,19.4 kmpl,2556 CC,153.3,545193.0
VH-010148,MH-05-8250,Hyundai Sunny,2001,39148.0,Petrol,Individual,Manual,Second Owner,12.8 kmpl,1428 CC,,30000.0
VH-017996,MH-05-1179,Hyundai Nexon,2012,63110.0,Petrol,Dealer,Manual,Second Owner,20.4 kmpl,2630 CC,,506523.0
VH-011740,MH-33-1218,Volkswagen Innova,2009,223824.0,Petrol,Trustmark Dealer,Automatic,Third Owner,9.3 kmpl,1850 CC,133.6,275525.0
VH-019599,MH-45-5488,Hyundai i20,2011,160404.0,Diesel,Dealer,Automatic,First Owner,21.6 kmpl,1149 CC,83.8,249423.0
VH-016213,MH-12-8030,Tata Nexon,2009,13578.0,Diesel,Individual,Manual,First Owner,21.8 kmpl,2801 CC,125.0,414851.0
VH-001916,MH-29-8640,Toyota i20,2012,65770.0,Petrol,Individual,Manual,First Owner,12.4 kmpl,2177 CC,,330963.0
VH-011377,MH-08-2077,Maruti Kwid,2010,52371.0,Petrol,Individual,Manual,First Owner,22.4 kmpl,1527 CC,98.7,319038.0
VH-019195,MH-24-7556,Honda Swift,2011,74230.0,Diesel,Individual,Automatic,Fourth & Above,15.7 kmpl,1401 CC,146.8,414332.0
VH-009697,MH-07-6445,Renault Kwid,2014,146260.0,Petrol,Dealer,Manual,Second Owner,11.7 kmpl,2143 CC,62.9,364979.0
VH-008107,MH-40-3399,Hyundai Nexon,2009,39312.0,Diesel,Individual,Manual,First Owner,24.6 kmpl,1315 CC,223.2,495648.0
VH-008082,MH-07-7416,Volkswagen Polo,2003,21342.0,Petrol,Dealer,Manual,Second Owner,14.3 kmpl,1158 CC,137.5,60557.0
VH-001910,MH-06-3995,Volkswagen Nexon,2011,93053.0,CNG,Individual,Manual,First Owner,21.1 kmpl,2643 CC,112.8,215801.0
VH-016533,MH-44-3100,Toyota i20,2002,42117.0,Petrol,Individual,Automatic,,19.2 kmpl,1801 CC,150.1,162494.0
VH-014892,MH-32-2676,Hyundai Polo,2013,168905.0,CNG,Dealer,Automatic,Second Owner,21.2 kmpl,1683 CC,147.1,430213.0
VH-016795,MH-14-3332,Mahindra Nexon,2006,98632.0,Petrol,Individual,Automatic,First Owner,15.6 kmpl,1355 CC,65.3,115969.0
VH-001133,MH-29-5460,Volkswagen Nexon,2022,91060.0,Petrol,Dealer,Automatic,First Owner,20.3 kmpl,1455 CC,75.3,653347.0
VH-016397,MH-10-9241,Tata City,2018,63940.0,Petrol,Individual,Automatic,Second Owner,14.0 kmpl,2835 CC,179.5,717081.0
VH-015917,MH-16-3063,Nissan Kwid,2005,71319.0,Petrol,Individual,Manual,,12.7 kmpl,3280 CC,230.2,190286.0
VH-010710,MH-08-7369,Ford Innova,2013,92059.0,Petrol,Dealer,Manual,First Owner,22.8 kmpl,1804 CC,51.9,276000.0
VH-017221,MH-08-7976,Hyundai Innova,2007,72110.0,Petrol,Individual,Manual,First Owner,21.9 kmpl,1916 CC,93.3,203997.0
VH-001317,MH-06-3252,Hyundai Swift,2004,45808.0,Petrol,Dealer,Manual,First Owner,21.5 kmpl,1594 CC,178.8,184742.0
VH-004368,MH-30-3723,Mahindra Kwid,2014,13555.0,Petrol,Dealer,Manual,First Owner,21.4 kmpl,2928 CC,,522533.0
VH-008313,MH-23-4945,Toyota Kwid,2005,62852.0,Petrol,Dealer,Manual,First Owner,23.9 kmpl,1904 CC,230.6,268516.0
VH-017776,MH-21-7771,Toyota Innova,2014,18658.0,Petrol,Individual,Automatic,Second Owner,18.9 kmpl,2862 CC,168.6,515490.0
VH-010641,MH-04-8222,Maruti Kwid,2007,34700.0,Petrol,Dealer,Automatic,First Owner,8.3 kmpl,975 CC,121.3,202093.0
VH-014542,MH-01-7872,Volkswagen Scorpio,2014,97683.0,Diesel,Individual,Manual,First Owner,24.2 kmpl,3055 CC,126.9,467738.0
VH-007325,MH-07-7540,Honda EcoSport,2012,39998.0,Petrol,Individual,Manual,First Owner,10.6 kmpl,2599 CC,,283195.0
VH-013854,MH-13-9623,Maruti EcoSport,2001,295853.0,Diesel,Individual,Manual,First Owner,19.9 kmpl,2224 CC,134.9,30000.0
VH-006080,MH-31-7490,Maruti City,2015,54273.0,Diesel,Individual,Manual,First Owner,22.2 kmpl,2012 CC,76.5,468706.0
VH-015051,MH-01-7769,Ford Innova,2023,33941.0,Petrol,Individual,Manual,First Owner,8.5 kmpl,2207 CC,41.5,596547.0
VH-002601,MH-15-2414,Tata EcoSport,2013,12403.0,CNG,Dealer,Manual,First Owner,20.7 kmpl,2317 CC,136.0,443888.0
VH-006568,MH-41-6906,Mahindra City,2003,39841.0,Diesel,Dealer,Manual,First Owner,14.4 kmpl,2553 CC,44.0,30000.0
VH-019608,MH-32-5483,Hyundai i20,2018,65897.0,Petrol,Dealer,Manual,First Owner,9.0 kmpl,2890 CC,72.4,486084.0
VH-016624,MH-39-2501,Volkswagen City,2011,27167.0,Petrol,Dealer,Manual,Fourth & Above,16.3 kmpl,2356 CC,,285091.0
VH-002173,MH-42-7121,Maruti Sunny,2019,87960.0,Diesel,Individual,Automatic,First Owner,10.8 kmpl,963 CC,74.9,560479.0
VH-014835,MH-23-8105,Honda i20,2013,130048.0,Diesel,Individual,Manual,Second Owner,21.8 kmpl,3119 CC,96.8,407901.0
VH-012746,MH-11-7727,Honda Scorpio,2002,31564.0,Petrol,Dealer,Manual,,22.3 kmpl,1812 CC,173.0,55286.0
VH-003605,MH-04-3085,Tata EcoSport,2022,59133.0,Petrol,Individual,Automatic,First Owner,18.0 kmpl,2710 CC,119.9,747135.0
VH-013276,MH-29-5698,Honda EcoSport,2019,25553.0,Petrol,Individual,Manual,First Owner,19.4 kmpl,2209 CC,151.2,613586.0
VH-006429,MH-32-1695,Nissan Nexon,2001,66872.0,Petrol,Individual,Manual,Second Owner,22.1 kmpl,1183 CC,121.8,30000.0
VH-012861,MH-24-1591,Toyota Sunny,2001,32302.0,Diesel,Dealer,Manual,First Owner,8.3 kmpl,1543 CC,87.3,30000.0
VH-013197,MH-09-3846,Ford Sunny,2022,159303.0,Diesel,Individual,Manual,Third Owner,14.3 kmpl,1483 CC,125.9,744737.0
VH-007995,MH-10-2198,Toyota Scorpio,2002,23554.0,Petrol,Dealer,Manual,,16.2 kmpl,3342 CC,217.1,79925.0
VH-009142,MH-16-8586,Toyota Innova,2002,124232.0,Petrol,Individual,Manual,First Owner,9.8 kmpl,2106 CC,98.8,30000.0
VH-003768,MH-45-3069,Tata Swift,2014,23497.0,Petrol,Individual,Manual,First Owner,17.9 kmpl,3116 CC,238.8,561017.0
VH-005077,MH-11-8753,Toyota Kwid,2001,13142.0,Diesel,Dealer,Manual,First Owner,22.1 kmpl,1302 CC,132.3,53566.0
VH-008274,MH-18-5747,Volkswagen City,2011,,Diesel,Individual,Automatic,Second Owner,23.2 kmpl,1194 CC,113.2,416619.0
VH-012230,MH-20-5831,Renault Kwid,2010,37195.0,Petrol,Dealer,Manual,First Owner,15.4 kmpl,889 CC,214.6,431032.0
VH-019274,MH-16-7588,Volkswagen i20,2018,129481.0,Diesel,Individual,Manual,First Owner,23.3 kmpl,1537 CC,182.5,666043.0
VH-009599,MH-21-4623,Maruti City,2022,31720.0,Electric,Individual,Automatic,First Owner,14.5 kmpl,2538 CC,247.7,1122700.0
VH-004631,MH-36-2580,Volkswagen Sunny,2016,53031.0,Diesel,Individual,Manual,First Owner,8.1 kmpl,2887 CC,74.5,450796.0
VH-017854,MH-24-6172,Nissan Nexon,2011,70809.0,Diesel,Dealer,Automatic,Second Owner,19.3 kmpl,3479 CC,,471403.0
VH-000240,MH-06-7713,Tata Innova,2003,30836.0,Petrol,Dealer,Manual,Second Owner,12.7 kmpl,838 CC,134.0,31460.0
VH-017400,MH-04-7632,Nissan EcoSport,2022,51368.0,Petrol,Individual,Manual,First Owner,9.6 kmpl,999 CC,88.0,577880.0
VH-018653,MH-12-5707,Toyota Nexon,2013,22179.0,Petrol,Individual,Manual,First Owner,14.8 kmpl,2607 CC,142.5,365164.0
VH-013722,MH-11-1592,Renault Polo,2001,39595.0,Petrol,Individual,Manual,First Owner,18.1 kmpl,3322 CC,50.5,30000.0
VH-018240,MH-10-2747,Maruti Nexon,2002,43595.0,Petrol,Individual,Automatic,,16.5 kmpl,1068 CC,94.6,30000.0
VH-010771,MH-01-1825,Maruti Innova,2006,148937.0,Petrol,Individual,Automatic,First Owner,11.8 kmpl,1250 CC,125.1,203803.0
VH-014173,MH-38-3270,Honda City,2009,45397.0,Electric,Individual,Manual,First Owner,20.3 kmpl,2403 CC,236.6,640625.0
VH-011461,MH-47-8114,Nissan Sunny,2018,67041.0,Petrol,Individual,Manual,Second Owner,19.3 kmpl,1236 CC,190.4,645448.0
VH-010930,MH-20-9572,Mahindra i20,2006,76407.0,Petrol,Individual,Manual,First Owner,20.8 kmpl,3415 CC,187.7,230823.0
VH-007602,MH-37-6717,Hyundai Kwid,2015,25227.0,Petrol,Dealer,Manual,First Owner,18.8 kmpl,2272 CC,153.6,553600.0
VH-015145,MH-41-3137,Maruti Swift,2023,42173.0,Petrol,Individual,Manual,First Owner,20.3 kmpl,2808 CC,148.4,745984.0
VH-001867,MH-39-3426,Hyundai Sunny,2014,69673.0,Petrol,Individual,Manual,Second Owner,14.4 kmpl,831 CC,52.7,304149.0
VH-013742,MH-27-7426,Nissan Nexon,2006,50901.0,Diesel,Dealer,Manual,First Owner,9.0 kmpl,2245 CC,113.0,188899.0
VH-016105,MH-14-1252,Ford i20,2000,46099.0,Diesel,Individual,Manual,First Owner,8.3 kmpl,2226 CC,114.4,30000.0
VH-004741,MH-08-9370,Hyundai Swift,2003,9670.0,Petrol,Dealer,Manual,First Owner,17.8 kmpl,1355 CC,175.3,153536.0
VH-014827,MH-19-6454,Nissan Nexon,2003,72674.0,Petrol,Dealer,Manual,Second Owner,10.2 kmpl,3167 CC,203.4,78561.0
VH-002521,MH-38-1335,Honda Nexon,2014,14267.0,Diesel,Individual,Automatic,First Owner,24.5 kmpl,2367 CC,108.7,505768.0
VH-018288,MH-49-5093,Nissan Innova,2010,53963.0,CNG,Individual,Manual,First Owner,22.2 kmpl,2514 CC,58.8,192037.0
VH-001820,MH-31-6403,Mahindra EcoSport,2016,143844.0,Diesel,Trustmark Dealer,Manual,First Owner,21.3 kmpl,2230 CC,247.9,657478.0
VH-002410,MH-35-1587,Ford Sunny,2001,113319.0,Petrol,Dealer,Manual,First Owner,17.1 kmpl,1573 CC,104.2,30000.0
VH-008243,MH-10-5197,Honda Nexon,2007,129504.0,Petrol,Dealer,Manual,First Owner,18.7 kmpl,965 CC,41.7,30000.0
VH-018038,MH-22-5279,Toyota Nexon,2007,159069.0,Petrol,Dealer,Manual,Second Owner,15.4 kmpl,3328 CC,40.8,75560.0
VH-006637,MH-27-7448,Ford Polo,2011,152945.0,Diesel,Individual,Manual,First Owner,8.7 kmpl,1058 CC,69.9,238424.0
VH-005187,MH-20-8162,Toyota Polo,2000,66678.0,Diesel,Individual,Automatic,First Owner,10.8 kmpl,2369 CC,185.6,163762.0
VH-019417,MH-08-4914,Toyota Sunny,2008,33093.0,Diesel,Dealer,Manual,Second Owner,8.0 kmpl,3267 CC,143.1,288667.0
VH-011769,MH-04-5821,Ford Polo,2004,74049.0,Petrol,Dealer,Manual,First Owner,17.4 kmpl,2179 CC,225.6,277543.0
VH-004565,MH-13-6890,Volkswagen Kwid,2023,165205.0,Petrol,Individual,Manual,First Owner,9.8 kmpl,2962 CC,107.9,623548.0
VH-013607,MH-45-3962,Honda Kwid,2012,119897.0,Petrol,Dealer,Automatic,First Owner,11.2 kmpl,2276 CC,216.3,572889.0
VH-007942,MH-12-2040,Mahindra City,2006,47994.0,Petrol,Dealer,Automatic,First Owner,21.0 kmpl,2801 CC,100.5,246204.0
VH-015330,MH-18-8073,Tata Kwid,2005,33528.0,CNG,Individual,Automatic,Fourth & Above,20.3 kmpl,889 CC,227.0,374418.0
VH-018422,MH-39-5426,Toyota Sunny,2011,,CNG,Individual,Automatic,Second Owner,18.6 kmpl,1516 CC,89.1,315824.0
VH-006391,MH-09-6563,Volkswagen i20,2004,53471.0,Diesel,Dealer,Automatic,First Owner,18.6 kmpl,2603 CC,78.7,160407.0
VH-002118,MH-12-7250,Volkswagen Innova,2002,62764.0,Petrol,Individual,Automatic,Second Owner,24.7 kmpl,1988 CC,228.5,199607.0
VH-010050,MH-37-1992,Renault Innova,2019,70407.0,Diesel,Individual,Automatic,First Owner,18.6 kmpl,3343 CC,,900120.0
VH-003779,MH-48-1841,Toyota i20,2004,12882.0,Petrol,Individual,Automatic,First Owner,13.6 kmpl,828 CC,80.4,30000.0
VH-018898,MH-19-1119,Mahindra Innova,2018,21515.0,Diesel,Individual,Manual,First Owner,17.4 kmpl,2136 CC,66.7,632012.0
VH-004961,MH-35-4093,Volkswagen City,2013,8395.0,Diesel,Individual,Automatic,First Owner,9.2 kmpl,1455 CC,156.9,534805.0
VH-002809,MH-17-7214,Hyundai Innova,2006,387495.0,Petrol,Dealer,Manual,First Owner,15.9 kmpl,3214 CC,147.3,30000.0
VH-000498,MH-46-2855,Hyundai i20,2010,99126.0,Diesel,Dealer,Manual,First Owner,14.2 kmpl,1532 CC,245.5,468845.0
VH-011445,MH-44-1748,Volkswagen Scorpio,2023,154473.0,Diesel,Dealer,Manual,First Owner,15.4 kmpl,3382 CC,94.6,779387.0
VH-000918,MH-33-9901,Ford Nexon,2014,42546.0,Diesel,Individual,Manual,,24.8 kmpl,2920 CC,106.0,445239.0
VH-019749,MH-33-8291,Hyundai Swift,2009,53349.0,Petrol,Individual,Manual,First Owner,10.5 kmpl,2851 CC,125.0,286733.0
VH-013390,MH-42-6700,Tata Kwid,2013,31754.0,Petrol,Individual,Automatic,First Owner,13.6 kmpl,1673 CC,213.2,493111.0
VH-016006,MH-11-7818,Toyota Scorpio,2020,77351.0,Diesel,Individual,Manual,First Owner,13.0 kmpl,1819 CC,122.7,651639.0
VH-008617,MH-11-3018,Renault Nexon,2018,124403.0,Petrol,Individual,Manual,First Owner,20.3 kmpl,3325 CC,196.2,557167.0
VH-004284,MH-29-4280,Nissan i20,2023,134792.0,Petrol,Individual,Automatic,Third Owner,10.7 kmpl,3463 CC,215.2,903316.0
VH-018885,MH-15-9017,Renault EcoSport,2012,85253.0,Petrol,Individual,Manual,First Owner,8.6 kmpl,2907 CC,157.5,292728.0
VH-016680,MH-22-6384,Renault Sunny,2011,68975.0,Diesel,Individual,Manual,First Owner,24.7 kmpl,1295 CC,162.4,514906.0
VH-000228,MH-18-2638,Maruti City,2009,,Petrol,Dealer,Manual,First Owner,12.6 kmpl,2908 CC,43.5,168055.0
VH-014731,MH-34-4125,Hyundai Innova,2000,25134.0,Diesel,Individual,Manual,,24.2 kmpl,2110 CC,120.5,30000.0
VH-018923,MH-27-7826,Maruti Sunny,2002,67924.0,Diesel,Dealer,Manual,Second Owner,22.2 kmpl,2087 CC,167.6,148138.0
VH-002741,MH-04-2520,Maruti Nexon,2014,37044.0,Petrol,Individual,Manual,Second Owner,14.7 kmpl,1976 CC,238.8,594321.0
VH-013329,MH-15-2746,Honda Polo,2016,,Diesel,Individual,Automatic,Second Owner,20.8 kmpl,1500 CC,,562257.0
VH-011703,MH-03-9431,Tata Sunny,2000,163279.0,Diesel,Individual,Manual,First Owner,20.9 kmpl,2672 CC,47.6,30000.0
VH-009271,MH-32-5850,Ford Innova,2023,34788.0,Electric,Dealer,Automatic,First Owner,11.0 kmpl,1016 CC,94.4,999950.0
VH-015983,MH-02-9296,Ford Swift,2016,224247.0,Diesel,Trustmark Dealer,Manual,First Owner,22.6 kmpl,1843 CC,192.4,535481.0
