flight_id,booking_reference,departure_date,airline,source_city,destination_city,travel_class,duration_minutes,days_left,stops,departure_time_slot,price
FL-002528,PNR-405720,2023-08-26,American Airlines,Buenos Aires,Lima,Premium Economy,151.0,45.0,0,Madrugada,266.32
FL-012330,PNR-767540,2024-02-05,LATAM,Sao Paulo,Lima,Business,230.0,14.0,0,Mañana,673.53
FL-004997,PNR-968836,2023-08-16,Sky Airline,Buenos Aires,Miami,Premium Economy,526.0,4.0,0,Mañana,496.05
FL-005802,PNR-981923,2024-10-09,LATAM,Miami,Buenos Aires,Economy,184.0,24.0,1,Madrugada,241.36
FL-017619,PNR-661902,2024-03-25,Iberia,Mexico City,Santiago,Economy,107.0,13.0,1,Madrugada,177.3
FL-009633,PNR-447358,2025-03-25,Iberia,Santiago,Mexico City,Economy,99.0,1.0,1,Mañana,233.11
FL-017210,PNR-751049,2023-07-19,JetSmart,Madrid,Lima,Premium Economy,205.0,5.0,1,Noche Tardia,359.02
FL-019298,PNR-913251,2025-12-22,LATAM,Miami,Mexico City,Business,178.0,7.0,0,Madrugada,695.13
FL-017585,PNR-183007,2023-12-20,LATAM,Mexico City,Sao Paulo,Economy,355.0,6.0,1,Tarde,295.14
FL-019896,PNR-603744,2024-05-20,LATAM,Bogota,Lima,Economy,255.0,10.0,2,Mañana,236.94
FL-001332,PNR-185666,2025-07-17,Sky Airline,Santiago,Mexico City,Economy,203.0,49.0,0,Mañana,45.0
FL-012763,PNR-410651,2025-12-17,LATAM,Sao Paulo,Bogota,Economy,134.0,23.0,1,Mañana,219.03
FL-001592,PNR-845433,2025-03-09,LATAM,Miami,Bogota,Economy,45.0,3.0,0,Tarde,69.92
FL-003170,PNR-225563,2025-04-14,American Airlines,Buenos Aires,Sao Paulo,Premium Economy,281.0,11.0,0,Tarde,439.35
FL-017015,PNR-589546,2024-01-04,LATAM,Mexico City,Buenos Aires,Business,315.0,35.0,1,Noche Tardia,725.29
FL-017823,PNR-766483,2024-04-17,American Airlines,Miami,Buenos Aires,Economy,242.0,29.0,0,Tarde,215.38
FL-008731,PNR-597945,2024-11-12,Copa Airlines,Miami,Mexico City,Economy,,4.0,0,Madrugada,202.32
FL-019321,PNR-152075,2023-07-08,American Airlines,Mexico City,Buenos Aires,Economy,274.0,,2,Mañana,323.57
FL-015898,PNR-686810,2025-06-08,Iberia,Mexico City,Buenos Aires,Economy,174.0,7.0,2,Mañana,212.9
FL-006196,PNR-416974,2025-10-02,JetSmart,Mexico City,Madrid,Economy,341.0,,2,Tarde,196.14
FL-012586,PNR-674132,2023-06-13,JetSmart,Santiago,Lima,Economy,339.0,18.0,0,Noche,182.79
FL-008790,PNR-916015,2025-05-07,LATAM,Santiago,Buenos Aires,Premium Economy,55.0,9.0,2,Madrugada,400.69
FL-011365,PNR-328814,2024-05-13,Copa Airlines,Bogota,Buenos Aires,Business,93.0,8.0,0,Noche Tardia,636.84
FL-007626,PNR-397483,2023-11-10,LATAM,Madrid,Miami,Economy,364.0,3.0,0,Noche Tardia,249.94
FL-006922,PNR-834779,2024-02-07,Sky Airline,Sao Paulo,Miami,Economy,409.0,17.0,1,Noche Tardia,172.16
FL-012880,PNR-975565,2024-10-10,Copa Airlines,Buenos Aires,Lima,Economy,393.0,21.0,1,Tarde,291.44
FL-003383,PNR-826552,2025-12-26,LATAM,Santiago,Mexico City,Premium Economy,496.0,20.0,0,Madrugada,531.07
FL-015056,PNR-945316,2024-01-27,American Airlines,Santiago,Bogota,Economy,236.0,,1,Noche Tardia,184.41
FL-003428,PNR-311548,2024-09-14,JetSmart,Santiago,Sao Paulo,Economy,81.0,5.0,1,Madrugada,51.35
FL-004696,PNR-524831,2025-02-15,American Airlines,Buenos Aires,Santiago,Economy,274.0,9.0,1,Noche,319.45
FL-012851,PNR-627790,2024-12-03,Copa Airlines,Buenos Aires,Miami,Economy,325.0,21.0,0,Noche Tardia,218.04
FL-013669,PNR-630024,2024-06-13,Sky Airline,Buenos Aires,Miami,Economy,186.0,59.0,0,Noche Tardia,45.0
FL-002486,PNR-355948,2023-11-27,Iberia,Sao Paulo,Mexico City,Economy,143.0,8.0,1,Madrugada,194.52
FL-015548,PNR-264753,2024-03-09,JetSmart,Miami,Lima,Business,200.0,3.0,0,Madrugada,613.86
FL-012570,PNR-584042,2023-09-04,Avianca,Sao Paulo,Lima,Economy,249.0,3.0,0,Noche Tardia,171.78
FL-002524,PNR-100535,2024-04-27,Avianca,Lima,Buenos Aires,Economy,318.0,28.0,0,Noche Tardia,298.41
FL-005454,PNR-646926,2025-05-14,American Airlines,Sao Paulo,Buenos Aires,Economy,45.0,10.0,2,Noche Tardia,125.46
FL-012867,PNR-184241,2023-06-02,American Airlines,Lima,Mexico City,Economy,103.0,17.0,1,Noche Tardia,180.47
FL-006113,PNR-750790,2024-06-20,Avianca,Santiago,Bogota,Economy,450.0,3.0,0,Noche Tardia,401.74
FL-015825,PNR-332096,2024-01-03,JetSmart,Buenos Aires,Sao Paulo,Economy,106.0,2.0,0,Madrugada,45.0
FL-015601,PNR-622902,2024-04-15,Sky Airline,Buenos Aires,Santiago,Premium Economy,250.0,67.0,0,Noche Tardia,214.77
FL-013442,PNR-199414,2025-01-14,Copa Airlines,Miami,Buenos Aires,Economy,299.0,24.0,1,Madrugada,259.98
FL-019200,PNR-253864,2024-12-10,LATAM,Madrid,Lima,Economy,278.0,45.0,0,Mañana,112.74
FL-015078,PNR-716035,2025-12-10,Iberia,Santiago,Buenos Aires,Premium Economy,272.0,33.0,1,Madrugada,431.99
FL-008068,PNR-715654,2023-10-06,Sky Airline,Madrid,Lima,Business,169.0,3.0,1,Noche,656.43
FL-002711,PNR-761525,2024-07-29,Sky Airline,Buenos Aires,Sao Paulo,Business,230.0,0.0,0,Noche Tardia,652.28
FL-016698,PNR-543541,2024-09-22,Avianca,Mexico City,Lima,Economy,248.0,26.0,2,Noche Tardia,190.51
FL-009896,PNR-374379,2024-12-26,JetSmart,Santiago,Miami,Economy,385.0,22.0,1,Noche Tardia,258.33
FL-017595,PNR-560281,2024-01-08,Iberia,Buenos Aires,Mexico City,Economy,45.0,28.0,2,Noche,219.81
FL-012724,PNR-983419,2024-03-11,Copa Airlines,Miami,Buenos Aires,Premium Economy,151.0,2.0,2,Noche,437.99
FL-000038,PNR-387599,2024-06-17,American Airlines,Santiago,Mexico City,Economy,234.0,31.0,0,Madrugada,881.84
FL-008849,PNR-649766,2025-06-18,American Airlines,Mexico City,Sao Paulo,Economy,45.0,31.0,1,Noche,147.93
FL-011246,PNR-615853,2025-05-01,JetSmart,Buenos Aires,Lima,Economy,275.0,3.0,0,Madrugada,155.72
FL-004294,PNR-195773,2024-06-03,JetSmart,Mexico City,Buenos Aires,Economy,193.0,13.0,2,Noche,152.81
FL-015421,PNR-626246,2023-12-25,Iberia,Bogota,Mexico City,Premium Economy,303.0,4.0,0,Noche Tardia,428.79
FL-014091,PNR-167849,2024-02-05,Sky Airline,Buenos Aires,Sao Paulo,Economy,45.0,54.0,0,Noche,45.0
FL-012341,PNR-765172,2025-08-27,Avianca,Buenos Aires,Miami,Economy,169.0,41.0,0,Mañana,100.55
FL-017126,PNR-563321,2025-10-18,JetSmart,Sao Paulo,Miami,Economy,166.0,2.0,1,Tarde,45.0
FL-000255,PNR-877254,2024-12-21,Sky Airline,Miami,Buenos Aires,Business,176.0,39.0,1,Noche,2127.39
FL-010836,PNR-238822,2025-01-05,Iberia,Santiago,Lima,Economy,319.0,12.0,0,Noche,296.76
FL-000270,PNR-164617,2023-07-05,Avianca,Buenos Aires,Madrid,Economy,84.0,10.0,0,Noche,116.59
FL-010204,PNR-268540,2025-05-28,American Airlines,Sao Paulo,Santiago,Economy,45.0,10.0,1,Noche Tardia,174.27
FL-011819,PNR-910875,2023-10-16,JetSmart,Buenos Aires,Santiago,Economy,388.0,60.0,1,Tarde,112.41
FL-018245,PNR-796237,2023-10-16,JetSmart,Madrid,Lima,Economy,284.0,27.0,2,Tarde,115.62
FL-016108,PNR-603492,2024-05-29,JetSmart,Madrid,Sao Paulo,Economy,315.0,8.0,2,Noche Tardia,178.82
FL-016969,PNR-825368,2025-08-22,LATAM,Mexico City,Sao Paulo,Economy,97.0,4.0,0,Tarde,76.22
FL-014055,PNR-564461,2025-06-26,LATAM,Sao Paulo,Buenos Aires,Economy,286.0,7.0,0,Noche,292.83
FL-009110,PNR-859204,2023-08-14,Avianca,Bogota,Santiago,Economy,77.0,27.0,0,Mañana,88.32
FL-014640,PNR-146537,2024-04-08,Avianca,Miami,Madrid,Economy,392.0,6.0,0,Tarde,287.15
FL-011122,PNR-744473,2024-01-29,JetSmart,Sao Paulo,Buenos Aires,Economy,78.0,20.0,0,Madrugada,45.0
FL-005310,PNR-182281,2025-11-20,JetSmart,Miami,Sao Paulo,Economy,45.0,26.0,0,Noche,45.0
FL-018985,PNR-608597,2023-12-22,American Airlines,Bogota,Santiago,Economy,384.0,28.0,1,Mañana,225.85
FL-005391,PNR-448796,2023-09-11,American Airlines,Madrid,Miami,Economy,385.0,36.0,0,Mañana,297.98
FL-003496,PNR-290348,2024-11-25,Avianca,Mexico City,Bogota,Premium Economy,46.0,1.0,1,Noche Tardia,339.14
FL-011377,PNR-188964,2023-09-15,Iberia,Sao Paulo,Madrid,Economy,317.0,7.0,0,Mañana,280.52
FL-015580,PNR-950974,2023-07-24,American Airlines,Lima,Miami,Economy,255.0,2.0,1,Tarde,355.28
FL-016422,PNR-956115,2023-08-14,Sky Airline,Buenos Aires,Miami,Economy,221.0,9.0,0,Noche Tardia,119.49
FL-015207,PNR-596926,2023-08-01,Copa Airlines,Mexico City,Sao Paulo,Economy,358.0,,0,Madrugada,249.39
FL-016341,PNR-895785,2025-09-08,Copa Airlines,Sao Paulo,Santiago,Economy,45.0,26.0,1,Noche,142.41
FL-014120,PNR-745681,2023-08-24,Sky Airline,Buenos Aires,Miami,Economy,312.0,,0,Noche Tardia,229.78
FL-004024,PNR-962688,2023-11-07,JetSmart,Madrid,Buenos Aires,Premium Economy,455.0,,0,Noche,332.96
FL-013616,PNR-944769,2025-02-11,Copa Airlines,Mexico City,Lima,Economy,327.0,19.0,0,Noche Tardia,249.78
FL-001676,PNR-992612,2025-10-12,JetSmart,Mexico City,Buenos Aires,Premium Economy,188.0,37.0,1,Mañana,224.45
FL-016712,PNR-704719,2025-09-18,LATAM,Miami,Buenos Aires,Economy,177.0,21.0,0,Noche Tardia,147.91
FL-019920,PNR-447608,2024-01-31,American Airlines,Buenos Aires,Bogota,Economy,285.0,,0,Tarde,199.81
FL-018842,PNR-731164,2023-08-25,Iberia,Buenos Aires,Santiago,Economy,192.0,26.0,0,Noche Tardia,304.44
FL-017806,PNR-225176,2024-05-26,Iberia,Madrid,Miami,Premium Economy,475.0,5.0,0,Tarde,592.25
FL-004074,PNR-218597,2024-10-12,American Airlines,Sao Paulo,Bogota,Premium Economy,300.0,,1,Mañana,465.35
FL-006164,PNR-883303,2025-12-16,Avianca,Mexico City,Buenos Aires,Economy,45.0,4.0,1,Tarde,152.79
FL-005057,PNR-113201,2024-11-25,American Airlines,Santiago,Sao Paulo,Economy,542.0,,1,Noche,441.82
FL-013336,PNR-559084,2025-02-25,Sky Airline,Sao Paulo,Mexico City,Premium Economy,186.0,18.0,1,Tarde,301.35
FL-012043,PNR-709694,2025-10-20,Copa Airlines,Madrid,Bogota,Economy,243.0,39.0,2,Noche Tardia,169.5
FL-005455,PNR-338090,2024-12-21,Iberia,Lima,Santiago,Economy,220.0,28.0,1,Noche Tardia,156.42
FL-015101,PNR-164187,2025-12-09,Avianca,Santiago,Buenos Aires,Economy,113.0,31.0,1,Mañana,129.99
FL-009042,PNR-583975,2025-08-12,JetSmart,Sao Paulo,Lima,Economy,336.0,1.0,0,Noche,104.79
FL-019334,PNR-708656,2023-08-14,American Airlines,Buenos Aires,Mexico City,Economy,171.0,6.0,0,Noche Tardia,223.2
FL-015871,PNR-505700,2025-03-24,JetSmart,Sao Paulo,Bogota,Economy,194.0,4.0,0,Noche,69.51
FL-000917,PNR-971866,2023-10-12,Sky Airline,Mexico City,Buenos Aires,Economy,243.0,8.0,1,Madrugada,122.86
FL-002378,PNR-113184,2023-06-15,Sky Airline,Miami,Madrid,Economy,272.0,8.0,0,Madrugada,143.67
FL-015116,PNR-452952,2023-07-26,Copa Airlines,Madrid,Bogota,Economy,94.0,6.0,1,Noche Tardia,166.13
FL-013112,PNR-225312,2024-12-31,JetSmart,Bogota,Madrid,Economy,84.0,10.0,0,Mañana,45.0
FL-007616,PNR-977046,2024-10-16,JetSmart,Mexico City,Lima,Premium Economy,267.0,1.0,0,Mañana,283.36
FL-016723,PNR-297520,2023-10-12,Avianca,Buenos Aires,Santiago,Economy,149.0,4.0,1,Tarde,239.27
FL-015085,PNR-306077,2023-08-10,Avianca,Mexico City,Lima,Economy,356.0,3.0,1,Tarde,345.47
FL-001665,PNR-734283,2023-07-11,Iberia,Santiago,Miami,Economy,123.0,,0,Noche,107.1
FL-008241,PNR-863052,2025-05-14,Copa Airlines,Santiago,Bogota,Premium Economy,213.0,4.0,0,Noche,370.35
FL-012312,PNR-828414,2024-08-15,LATAM,Buenos Aires,Mexico City,Economy,236.0,2.0,1,Madrugada,262.97
FL-004322,PNR-369130,2023-06-13,JetSmart,Mexico City,Miami,Economy,289.0,1.0,2,Madrugada,178.93
FL-009771,PNR-838598,2023-08-15,American Airlines,Bogota,Lima,Economy,167.0,,0,Noche Tardia,211.1
FL-011933,PNR-861145,2025-02-10,American Airlines,Santiago,Madrid,Economy,354.0,64.0,0,Noche Tardia,172.05
FL-019711,PNR-216647,2024-02-17,American Airlines,Sao Paulo,Bogota,Economy,192.0,37.0,2,Madrugada,261.57
FL-012497,PNR-584425,2024-12-06,LATAM,Bogota,Santiago,Premium Economy,316.0,14.0,0,Madrugada,415.33
FL-005658,PNR-814745,2024-07-23,LATAM,Sao Paulo,Lima,Economy,238.0,3.0,0,Noche,255.2
FL-009279,PNR-344882,2025-11-21,American Airlines,Santiago,Mexico City,Economy,332.0,21.0,1,Mañana,224.16
FL-014711,PNR-665561,2024-02-12,Avianca,Buenos Aires,Bogota,Economy,319.0,22.0,0,Noche,213.72
FL-009362,PNR-309089,2024-09-06,Iberia,Buenos Aires,Mexico City,Economy,290.0,9.0,0,Madrugada,301.05
FL-001251,PNR-243380,2024-03-03,Copa Airlines,Buenos Aires,Bogota,Economy,286.0,34.0,1,Noche Tardia,181.85
FL-017165,PNR-168868,2025-01-25,JetSmart,Lima,Bogota,Economy,,29.0,1,Noche,210.94
FL-017572,PNR-362370,2023-06-07,Sky Airline,Miami,Madrid,Premium Economy,87.0,9.0,1,Noche Tardia,183.07
FL-010039,PNR-975356,2025-01-14,Sky Airline,Bogota,Madrid,Economy,209.0,30.0,2,Tarde,120.68
FL-008226,PNR-973646,2024-01-20,Avianca,Santiago,Madrid,Economy,165.0,12.0,1,Madrugada,157.45
FL-012166,PNR-119404,2025-03-15,American Airlines,Miami,Santiago,Economy,313.0,6.0,1,Noche,245.61
FL-017618,PNR-343186,2023-09-15,JetSmart,Bogota,Madrid,Business,207.0,7.0,0,Mañana,579.03
FL-006565,PNR-511489,2024-05-23,Copa Airlines,Mexico City,Santiago,Economy,178.0,,0,Noche,139.08
FL-001430,PNR-230639,2024-10-19,Iberia,Mexico City,Santiago,Economy,289.0,11.0,1,Tarde,286.34
FL-006118,PNR-114356,2024-03-21,Sky Airline,Mexico City,Buenos Aires,Business,161.0,39.0,1,Mañana,568.97
FL-001574,PNR-375259,2024-03-18,American Airlines,Sao Paulo,Miami,Economy,362.0,,1,Noche Tardia,321.75
FL-000808,PNR-973945,2023-10-02,American Airlines,Buenos Aires,Bogota,Economy,45.0,16.0,1,Noche,150.78
FL-004839,PNR-204786,2023-09-24,Iberia,Mexico City,Buenos Aires,Economy,392.0,3.0,1,Noche Tardia,329.37
FL-006180,PNR-821962,2024-02-07,LATAM,Lima,Buenos Aires,Economy,285.0,32.0,1,Madrugada,196.57
FL-008938,PNR-879867,2024-02-23,Copa Airlines,Sao Paulo,Miami,Economy,83.0,14.0,0,Mañana,173.93
FL-010722,PNR-151708,2023-08-26,American Airlines,Mexico City,Madrid,Economy,333.0,13.0,0,Noche,258.81
FL-008909,PNR-740736,2023-06-16,Avianca,Madrid,Mexico City,Economy,84.0,17.0,1,Noche,95.08
FL-005495,PNR-675246,2025-06-30,Sky Airline,Bogota,Sao Paulo,Premium Economy,463.0,3.0,2,Mañana,413.74
FL-011962,PNR-585893,2025-05-09,JetSmart,Buenos Aires,Santiago,Business,248.0,2.0,1,Tarde,722.34
FL-008825,PNR-959259,2024-06-14,Copa Airlines,Bogota,Mexico City,Business,252.0,1.0,2,Tarde,802.59
FL-003197,PNR-747427,2024-09-19,Avianca,Santiago,Bogota,Business,323.0,15.0,1,Noche,820.6
FL-000303,PNR-998177,2024-07-30,Iberia,Buenos Aires,Mexico City,Economy,492.0,0.0,0,Mañana,332.17
FL-000313,PNR-528622,2024-03-20,LATAM,Buenos Aires,Miami,Economy,172.0,15.0,1,Noche Tardia,236.79
FL-009432,PNR-396347,2025-07-26,JetSmart,Santiago,Bogota,Economy,252.0,1.0,1,Noche Tardia,91.31
FL-005094,PNR-206369,2024-02-29,Copa Airlines,Miami,Lima,Business,272.0,7.0,0,Noche,720.41
FL-008436,PNR-503064,2024-04-05,Avianca,Bogota,Madrid,Economy,193.0,36.0,0,Madrugada,45.0
FL-008535,PNR-581445,2025-06-22,American Airlines,Miami,Lima,Economy,418.0,15.0,0,Mañana,330.13
FL-010671,PNR-199390,2025-01-28,Iberia,Sao Paulo,Santiago,Economy,292.0,15.0,0,Mañana,302.32
FL-004884,PNR-232420,2025-12-01,Sky Airline,Bogota,Santiago,Economy,230.0,8.0,1,Noche Tardia,139.77
FL-007720,PNR-109171,2025-01-14,American Airlines,Madrid,Miami,Business,190.0,8.0,0,Noche,709.19
FL-011811,PNR-405896,2023-12-31,American Airlines,Buenos Aires,Madrid,Economy,354.0,6.0,0,Noche,322.21
FL-009127,PNR-505539,2023-11-27,Sky Airline,Madrid,Buenos Aires,Economy,99.0,30.0,2,Noche,45.0
FL-003528,PNR-404088,2025-09-03,Iberia,Santiago,Bogota,Economy,45.0,0.0,0,Tarde,112.29
FL-018445,PNR-403722,2024-04-08,American Airlines,Santiago,Miami,Economy,45.0,34.0,1,Tarde,132.05
FL-017259,PNR-399035,2025-10-04,LATAM,Santiago,Lima,Economy,151.0,0.0,1,Madrugada,237.18
FL-014599,PNR-178492,2024-08-29,JetSmart,Mexico City,Lima,Economy,163.0,16.0,1,Madrugada,87.24
FL-012650,PNR-463707,2025-07-12,Avianca,Sao Paulo,Miami,Economy,82.0,10.0,1,Madrugada,59.42
FL-016169,PNR-113913,2023-07-23,JetSmart,Sao Paulo,Lima,Economy,45.0,18.0,1,Tarde,45.0
FL-008109,PNR-362410,2023-12-22,Copa Airlines,Miami,Mexico City,Premium Economy,,1.0,0,Tarde,396.55
FL-002269,PNR-183850,2023-12-20,LATAM,Lima,Miami,Business,45.0,11.0,0,Tarde,633.13
FL-014975,PNR-918466,2025-01-05,Avianca,Sao Paulo,Mexico City,Economy,97.0,4.0,1,Noche Tardia,213.75
FL-013708,PNR-829923,2024-01-17,American Airlines,Santiago,Bogota,Economy,86.0,13.0,0,Noche Tardia,95.25
FL-010582,PNR-139317,2024-03-23,LATAM,Lima,Santiago,Economy,297.0,25.0,0,Tarde,110.23
FL-008470,PNR-647181,2023-08-14,Sky Airline,Sao Paulo,Madrid,Economy,297.0,30.0,2,Tarde,189.77
FL-019877,PNR-224837,2023-11-18,Sky Airline,Bogota,Mexico City,Economy,152.0,,1,Madrugada,136.12
FL-009644,PNR-547957,2023-09-16,Copa Airlines,Miami,Bogota,Economy,186.0,,1,Mañana,168.79
FL-005752,PNR-718159,2025-02-11,JetSmart,Miami,Lima,Economy,45.0,10.0,0,Madrugada,45.0
FL-004051,PNR-594934,2023-09-22,Sky Airline,Bogota,Sao Paulo,Economy,374.0,5.0,0,Mañana,185.28
FL-019483,PNR-851433,2024-05-22,Avianca,Sao Paulo,Buenos Aires,Economy,368.0,1.0,0,Mañana,239.45
FL-008738,PNR-441793,2025-01-24,JetSmart,Buenos Aires,Sao Paulo,Economy,53.0,21.0,1,Tarde,45.0
FL-012654,PNR-924934,2024-07-13,Iberia,Santiago,Buenos Aires,Premium Economy,419.0,,1,Noche Tardia,526.03
FL-008311,PNR-524935,2024-01-10,LATAM,Sao Paulo,Lima,Economy,290.0,1.0,1,Tarde,279.59
FL-001268,PNR-440709,2023-06-19,LATAM,Madrid,Sao Paulo,Economy,143.0,1.0,1,Noche Tardia,240.32
FL-018348,PNR-102309,2024-02-25,Sky Airline,Sao Paulo,Santiago,Economy,288.0,2.0,1,Noche Tardia,204.13
FL-017553,PNR-434345,2024-07-10,Iberia,Buenos Aires,Miami,Economy,401.0,24.0,0,Noche,345.17
FL-007935,PNR-259908,2024-05-25,Avianca,Madrid,Lima,Economy,333.0,3.0,0,Tarde,212.72
FL-006172,PNR-314538,2024-05-26,LATAM,Lima,Mexico City,Premium Economy,163.0,28.0,0,Tarde,381.71
FL-006375,PNR-276821,2025-02-25,LATAM,Santiago,Madrid,Premium Economy,437.0,9.0,0,Madrugada,463.63
FL-007156,PNR-402131,2024-09-10,American Airlines,Miami,Bogota,Business,388.0,1.0,1,Mañana,939.65
FL-007963,PNR-715306,2024-08-05,LATAM,Sao Paulo,Madrid,Economy,89.0,18.0,0,Noche Tardia,121.44
FL-004847,PNR-287478,2024-09-18,JetSmart,Miami,Bogota,Economy,161.0,0.0,1,Noche,54.6
FL-003765,PNR-380525,2024-10-30,Sky Airline,Buenos Aires,Madrid,Economy,336.0,1.0,0,Tarde,183.47
FL-008065,PNR-586313,2025-11-28,Sky Airline,Mexico City,Santiago,Economy,140.0,2.0,1,Tarde,61.45
FL-014466,PNR-999371,2024-09-08,Copa Airlines,Sao Paulo,Buenos Aires,Economy,159.0,5.0,1,Tarde,245.88
FL-005085,PNR-922989,2024-04-19,Iberia,Buenos Aires,Lima,Economy,173.0,0.0,0,Tarde,249.65
FL-007456,PNR-586418,2025-07-16,American Airlines,Sao Paulo,Mexico City,Economy,262.0,2.0,2,Tarde,361.63
FL-001119,PNR-489761,2025-01-16,Iberia,Madrid,Bogota,Economy,325.0,12.0,2,Noche,264.02
FL-010018,PNR-199961,2024-03-30,Copa Airlines,Santiago,Buenos Aires,Economy,110.0,25.0,2,Noche Tardia,177.42
FL-002540,PNR-639887,2025-03-15,American Airlines,Buenos Aires,Santiago,Premium Economy,190.0,3.0,0,Noche Tardia,396.73
FL-009657,PNR-208186,2023-08-05,LATAM,Santiago,Miami,Economy,463.0,17.0,1,Madrugada,325.22
FL-017098,PNR-154963,2025-01-19,American Airlines,Miami,Buenos Aires,Economy,220.0,5.0,0,Tarde,182.41
FL-001369,PNR-238990,2023-11-24,Copa Airlines,Madrid,Bogota,Business,173.0,13.0,0,Mañana,663.38
FL-009253,PNR-698827,2025-07-09,American Airlines,Lima,Madrid,Economy,311.0,56.0,1,Mañana,162.82
FL-004042,PNR-278250,2025-03-29,Avianca,Miami,Madrid,Economy,290.0,47.0,0,Tarde,153.96
FL-004726,PNR-316877,2023-09-29,Copa Airlines,Santiago,Lima,Economy,148.0,7.0,0,Tarde,130.36
FL-017264,PNR-561259,2025-03-08,Avianca,Bogota,Lima,Economy,365.0,5.0,1,Tarde,316.77
FL-015330,PNR-966782,2025-06-14,Copa Airlines,Lima,Madrid,Premium Economy,406.0,8.0,0,Madrugada,443.98
FL-003931,PNR-100732,2025-08-10,LATAM,Bogota,Santiago,Economy,157.0,6.0,1,Noche,205.61
FL-000542,PNR-372389,2024-02-04,Copa Airlines,Sao Paulo,Mexico City,Economy,175.0,4.0,1,Madrugada,222.06
FL-008323,PNR-960814,2023-06-15,Iberia,Buenos Aires,Sao Paulo,Economy,189.0,24.0,1,Mañana,195.68
FL-008019,PNR-153682,2025-01-16,LATAM,Bogota,Miami,Premium Economy,161.0,0.0,1,Mañana,336.01
FL-001859,PNR-332117,2025-02-01,Avianca,Bogota,Lima,Economy,259.0,28.0,1,Noche Tardia,180.76
FL-004339,PNR-211828,2024-06-09,Iberia,Santiago,Miami,Economy,257.0,19.0,0,Noche Tardia,206.38
FL-001541,PNR-785580,2024-06-25,American Airlines,Bogota,Buenos Aires,Economy,98.0,0.0,0,Madrugada,253.21
FL-008206,PNR-151368,2023-08-03,LATAM,Sao Paulo,Lima,Economy,45.0,0.0,2,Noche,200.29
FL-016120,PNR-359379,2025-01-11,Avianca,Bogota,Mexico City,Business,216.0,9.0,1,Noche Tardia,700.11
FL-001634,PNR-285302,2023-07-25,Iberia,Bogota,Sao Paulo,Premium Economy,365.0,25.0,2,Mañana,575.49
FL-003611,PNR-551379,2024-12-07,Copa Airlines,Bogota,Madrid,Economy,314.0,39.0,1,Tarde,288.92
FL-002885,PNR-530095,2024-05-14,Iberia,Bogota,Lima,Economy,273.0,13.0,0,Noche,261.7
FL-006215,PNR-796132,2023-09-16,Iberia,Miami,Sao Paulo,Economy,170.0,40.0,0,Tarde,118.53
FL-010333,PNR-407978,2025-09-04,American Airlines,Santiago,Lima,Economy,515.0,7.0,0,Tarde,456.58
FL-002225,PNR-281999,2024-10-11,JetSmart,Lima,Madrid,Economy,160.0,27.0,0,Noche,45.0
FL-011185,PNR-378117,2024-08-17,Sky Airline,Mexico City,Miami,Premium Economy,357.0,3.0,0,Noche Tardia,376.78
FL-003381,PNR-134410,2023-07-12,Avianca,Santiago,Bogota,Economy,326.0,19.0,1,Noche Tardia,181.5
FL-004666,PNR-109299,2025-12-20,Copa Airlines,Miami,Lima,Economy,234.0,6.0,0,Noche Tardia,160.87
FL-018346,PNR-234302,2025-04-17,Avianca,Buenos Aires,Santiago,Business,345.0,3.0,0,Noche Tardia,754.69
FL-016083,PNR-564944,2023-12-29,Iberia,Madrid,Buenos Aires,Economy,270.0,7.0,0,Mañana,294.2
FL-015197,PNR-809536,2025-07-21,American Airlines,Buenos Aires,Madrid,Premium Economy,315.0,44.0,1,Noche Tardia,433.18
FL-005535,PNR-662418,2023-10-16,LATAM,Santiago,Miami,Business,248.0,19.0,2,Tarde,781.47
FL-011355,PNR-889823,2024-12-08,JetSmart,Mexico City,Madrid,Economy,205.0,14.0,1,Madrugada,76.79
FL-011794,PNR-949135,2025-09-12,American Airlines,Lima,Buenos Aires,Premium Economy,446.0,28.0,1,Noche Tardia,498.31
FL-008626,PNR-877777,2024-04-10,LATAM,Lima,Madrid,Economy,294.0,2.0,0,Tarde,228.09
FL-001902,PNR-401298,2023-06-20,Iberia,Buenos Aires,Madrid,Economy,247.0,38.0,2,Noche Tardia,267.18
FL-004979,PNR-829041,2024-04-21,American Airlines,Miami,Buenos Aires,Economy,425.0,11.0,1,Noche Tardia,345.64
FL-005284,PNR-541917,2024-03-08,Sky Airline,Miami,Lima,Economy,236.0,7.0,0,Madrugada,130.95
FL-010612,PNR-794168,2023-12-25,Sky Airline,Buenos Aires,Sao Paulo,Economy,341.0,3.0,0,Noche Tardia,161.86
FL-015361,PNR-557347,2024-08-08,American Airlines,Buenos Aires,Madrid,Economy,148.0,,0,Mañana,228.45
FL-002779,PNR-962122,2025-01-10,American Airlines,Madrid,Lima,Economy,150.0,18.0,2,Noche Tardia,164.35
FL-003708,PNR-307083,2025-06-02,Iberia,Bogota,Sao Paulo,Economy,151.0,17.0,2,Noche Tardia,228.98
FL-004794,PNR-978229,2023-08-27,Avianca,Buenos Aires,Madrid,Economy,173.0,25.0,0,Madrugada,137.93
FL-001390,PNR-635635,2025-08-05,Copa Airlines,Buenos Aires,Santiago,Economy,134.0,5.0,0,Noche,129.42
