block_id,internal_code,record_date,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,ocean_proximity,median_house_value
BLOCK-016965,60126,2020-10-24,5.0606,50.0,4441.0,,701,183.0,39.28,-115.53,<1H OCEAN,327592.0
BLOCK-000204,19229,2020-05-01,1.2164,46.0,2043.0,329.0,3104,820.0,40.08,-115.94,<1H OCEAN,109377.0
BLOCK-007896,84883,2023-02-20,2.0266,4.0,6119.0,1161.0,2066,645.0,40.56,-118.93,INLAND,142122.0
BLOCK-009833,48063,2020-07-04,2.154,,2794.0,795.0,959,245.0,33.18,-122.7,ISLAND,231539.0
BLOCK-002014,65445,2020-03-17,3.7123,43.0,1309.0,307.0,2171,751.0,41.83,-124.44,NEAR BAY,160623.0
BLOCK-017289,81564,2023-10-19,2.9034,50.0,1403.0,287.0,3144,862.0,36.51,-118.49,INLAND,106896.0
BLOCK-017015,81922,2024-11-05,4.9789,38.0,6864.0,1636.0,2848,733.0,40.65,-119.9,INLAND,230603.0
BLOCK-008461,55076,2023-03-08,1.6583,23.0,3746.0,864.0,1729,528.0,37.59,-122.31,NEAR OCEAN,200746.0
BLOCK-001974,69992,2024-06-23,,42.0,7170.0,1134.0,105,27.0,37.7,-114.6,<1H OCEAN,249631.0
BLOCK-000162,12604,2022-02-20,2.517,24.0,7905.0,2180.0,4374,1714.0,36.45,-119.67,<1H OCEAN,256029.0
BLOCK-004998,10519,2021-01-23,2.5192,41.0,2908.0,724.0,853,238.0,38.16,-122.44,<1H OCEAN,206633.0
BLOCK-018382,41092,2022-06-21,1.5794,23.0,6987.0,2072.0,1002,280.0,37.99,-114.69,NEAR OCEAN,148150.0
BLOCK-009557,91042,2020-03-28,5.5439,17.0,7128.0,1161.0,2720,880.0,41.54,-115.75,INLAND,218430.0
BLOCK-004713,83018,2020-09-21,3.1632,22.0,5324.0,1026.0,4238,1017.0,33.37,-119.76,INLAND,147223.0
BLOCK-009067,41452,2024-05-16,0.8936,7.0,5452.0,995.0,2182,506.0,34.67,-120.4,NEAR OCEAN,165471.0
BLOCK-001431,11162,2023-09-12,,28.0,5969.0,1092.0,3415,790.0,39.85,-124.22,<1H OCEAN,319330.0
BLOCK-015261,15389,2021-03-07,1.4645,30.0,211.0,50.0,4642,1076.0,37.94,-115.94,INLAND,130255.0
BLOCK-012835,47996,2020-12-09,2.9881,37.0,5757.0,1704.0,5466,1392.0,33.62,-120.21,<1H OCEAN,203174.0
BLOCK-013975,67519,2022-10-19,4.9519,17.0,2169.0,644.0,3599,1288.0,36.61,-116.54,INLAND,213544.0
BLOCK-019353,25820,2022-11-28,2.8049,,2685.0,676.0,3852,1046.0,37.87,-118.9,NEAR BAY,135733.0
BLOCK-007710,81404,2022-05-26,2.9049,6.0,1290.0,204.0,5713,1435.0,37.28,-119.71,INLAND,196224.0
BLOCK-007736,63326,2021-07-23,2.843,9.0,346.0,71.0,2889,664.0,38.69,-123.42,<1H OCEAN,235255.0
BLOCK-004283,52367,2021-07-24,2.4193,26.0,645.0,121.0,3611,896.0,36.17,-118.59,<1H OCEAN,191435.0
BLOCK-007531,43129,2022-01-16,3.8729,20.0,6238.0,1002.0,475,125.0,41.85,-120.64,INLAND,127311.0
BLOCK-014139,75768,2020-05-03,3.8495,11.0,7122.0,1527.0,1039,368.0,38.02,-117.74,<1H OCEAN,244794.0
BLOCK-017069,57483,2023-01-16,3.5054,45.0,5111.0,1048.0,4402,1368.0,37.36,-122.17,<1H OCEAN,275251.0
BLOCK-013493,90303,2024-06-16,10.0428,5.0,389.0,,4539,1022.0,41.92,-118.43,<1H OCEAN,464516.0
BLOCK-010053,57369,2020-08-08,2.7854,49.0,4604.0,823.0,3328,861.0,34.31,-114.71,INLAND,122678.0
BLOCK-010851,58096,2022-11-05,2.1238,26.0,3436.0,950.0,3089,856.0,36.47,-117.18,<1H OCEAN,209578.0
BLOCK-003384,21482,2021-03-13,7.3489,31.0,3358.0,569.0,447,102.0,37.05,-123.47,INLAND,286686.0
BLOCK-002839,19987,2020-10-23,2.2167,16.0,7910.0,1891.0,3464,1068.0,35.22,-123.09,NEAR BAY,127626.0
BLOCK-018484,50444,2020-03-29,1.4296,18.0,4415.0,876.0,1540,364.0,35.05,-120.12,INLAND,21858.0
BLOCK-015078,62607,2024-02-22,,5.0,4784.0,1431.0,5088,1400.0,35.72,-124.2,<1H OCEAN,288257.0
BLOCK-015941,67872,2023-12-05,3.5115,26.0,5595.0,1495.0,1448,476.0,34.31,-123.01,<1H OCEAN,234402.0
BLOCK-010595,44384,2023-04-13,1.9017,20.0,320.0,76.0,4830,1151.0,33.63,-115.52,INLAND,138567.0
BLOCK-015433,13245,2021-10-19,4.5479,7.0,961.0,146.0,4363,1216.0,38.83,-121.89,NEAR OCEAN,278046.0
BLOCK-002096,17082,2020-04-28,1.4859,29.0,3235.0,784.0,5305,1571.0,34.71,-116.23,INLAND,94550.0
BLOCK-010195,61213,2021-01-12,2.2766,32.0,278.0,80.0,2669,614.0,33.57,-122.74,NEAR OCEAN,185514.0
BLOCK-007999,20597,2024-04-30,1.1249,15.0,7222.0,2137.0,3672,1377.0,41.9,-116.32,INLAND,68559.0
BLOCK-018840,15704,2023-01-25,2.0401,18.0,3889.0,1126.0,2473,625.0,41.29,-119.09,<1H OCEAN,231215.0
BLOCK-005017,85873,2022-02-12,4.5897,35.0,3870.0,706.0,3976,1317.0,34.78,-117.77,<1H OCEAN,262182.0
BLOCK-017833,29649,2024-08-26,0.7971,,2549.0,511.0,1978,608.0,38.43,-122.83,<1H OCEAN,140145.0
BLOCK-002757,64241,2020-08-01,3.3213,28.0,4807.0,970.0,1296,367.0,33.9,-115.03,ISLAND,205969.0
BLOCK-006397,36405,2021-03-18,4.0897,51.0,5537.0,1087.0,308,104.0,32.7,-114.95,INLAND,176325.0
BLOCK-010077,27466,2022-06-01,2.1537,14.0,916.0,245.0,803,185.0,41.78,-120.2,INLAND,140531.0
BLOCK-013930,26002,2021-12-23,1.9931,45.0,683.0,111.0,2976,691.0,39.24,-116.08,<1H OCEAN,145176.0
BLOCK-014082,77762,2024-07-26,2.8057,35.0,220.0,65.0,5598,1250.0,35.61,-119.37,<1H OCEAN,237878.0
BLOCK-002097,34545,2021-08-22,1.5161,10.0,4460.0,820.0,5917,1819.0,35.7,-124.24,<1H OCEAN,147958.0
BLOCK-008329,64005,2021-04-08,2.6809,7.0,4598.0,1287.0,2687,885.0,38.75,-121.37,INLAND,130761.0
BLOCK-009028,58715,2022-08-28,2.7821,20.0,6744.0,1053.0,4400,1241.0,40.95,-115.02,<1H OCEAN,238110.0
BLOCK-003471,73668,2024-08-17,6.9113,7.0,1360.0,327.0,3158,1145.0,39.78,-120.68,INLAND,278048.0
BLOCK-012889,36394,2022-09-18,6.2945,35.0,4313.0,1083.0,4216,953.0,41.76,-117.45,<1H OCEAN,383244.0
BLOCK-014472,66255,2020-06-25,2.0772,31.0,6178.0,1104.0,5716,1697.0,39.37,-120.71,INLAND,97564.0
BLOCK-016230,32029,2023-03-13,,25.0,1677.0,452.0,4605,1227.0,32.66,-124.07,NEAR OCEAN,191849.0
BLOCK-001733,61924,2023-09-01,1.5086,39.0,7713.0,1966.0,5337,1393.0,38.96,-122.86,<1H OCEAN,125248.0
BLOCK-010071,53829,2020-02-19,4.0546,46.0,5017.0,1238.0,5508,1399.0,38.31,-122.52,INLAND,190736.0
BLOCK-001283,40331,2023-02-17,6.9623,20.0,994.0,263.0,4063,995.0,41.31,-122.61,<1H OCEAN,399159.0
BLOCK-012485,88828,2022-06-25,3.3374,29.0,5343.0,1134.0,1403,465.0,37.01,-121.9,INLAND,191953.0
BLOCK-012448,66235,2023-03-10,,12.0,2880.0,798.0,2034,622.0,39.04,-114.85,INLAND,196486.0
BLOCK-010028,12019,2020-11-10,2.5471,6.0,6132.0,1580.0,1237,356.0,36.23,-120.1,INLAND,115829.0
BLOCK-001019,80532,2022-08-11,1.4708,23.0,544.0,133.0,1307,316.0,39.76,-115.02,<1H OCEAN,127938.0
BLOCK-016184,60636,2024-06-30,1.0118,36.0,5011.0,1333.0,2141,514.0,32.61,-114.72,<1H OCEAN,132899.0
BLOCK-018661,33352,2022-11-27,3.05,9.0,4792.0,1189.0,5152,1266.0,36.44,-124.15,NEAR BAY,162367.0
BLOCK-009518,80904,2023-12-15,3.0398,,7888.0,1234.0,3448,1074.0,38.91,-115.59,INLAND,158461.0
BLOCK-017520,71549,2020-06-18,3.2174,13.0,7944.0,1818.0,3411,1159.0,40.15,-121.59,<1H OCEAN,225657.0
BLOCK-001651,68324,2023-07-17,2.9648,36.0,6180.0,1187.0,304,73.0,39.68,-121.15,<1H OCEAN,267966.0
BLOCK-000830,14689,2023-07-14,1.9579,46.0,4384.0,1297.0,2820,749.0,35.86,-114.37,NEAR BAY,87168.0
BLOCK-001169,79403,2021-12-29,4.9616,44.0,4859.0,979.0,4661,1455.0,40.83,-117.83,<1H OCEAN,265871.0
BLOCK-010720,24800,2024-07-18,5.1056,49.0,6028.0,1719.0,1866,621.0,36.4,-120.34,NEAR OCEAN,299685.0
BLOCK-006256,80935,2022-10-26,2.9934,40.0,5803.0,1345.0,2892,647.0,34.91,-119.17,NEAR BAY,137102.0
BLOCK-005469,58018,2021-02-23,3.1217,15.0,7640.0,1322.0,689,239.0,38.22,-121.64,INLAND,136087.0
BLOCK-016044,37410,2022-12-28,3.8337,8.0,1682.0,364.0,2934,771.0,33.87,-115.28,<1H OCEAN,275667.0
BLOCK-010258,41244,2024-12-16,1.9004,14.0,538.0,99.0,5819,2142.0,33.4,-114.41,<1H OCEAN,175877.0
BLOCK-016063,55410,2024-01-22,,27.0,2053.0,523.0,5328,1267.0,39.22,-120.01,<1H OCEAN,195608.0
BLOCK-017251,91457,2023-05-22,9.4883,49.0,1041.0,245.0,5892,1425.0,32.87,-114.11,NEAR OCEAN,399741.0
BLOCK-011166,96275,2024-12-20,1.2209,34.0,5553.0,933.0,4586,1220.0,38.89,-114.96,<1H OCEAN,177523.0
BLOCK-019645,19860,2022-02-19,2.3719,7.0,5459.0,1189.0,2721,737.0,41.4,-116.11,<1H OCEAN,232811.0
BLOCK-005093,88786,2020-09-11,1.3353,49.0,6385.0,1668.0,728,190.0,40.21,-120.54,<1H OCEAN,188345.0
BLOCK-000541,62547,2024-02-20,4.0242,31.0,1684.0,338.0,4818,1483.0,39.87,-115.51,NEAR OCEAN,247060.0
BLOCK-009324,35516,2022-07-04,1.755,15.0,4647.0,1260.0,2833,959.0,41.49,-121.31,INLAND,116317.0
BLOCK-017047,59538,2022-09-16,1.0476,38.0,5844.0,1501.0,5982,1795.0,36.46,-119.86,INLAND,62261.0
BLOCK-012693,73132,2021-03-05,1.6067,16.0,4310.0,1034.0,1278,511.0,36.49,-120.09,NEAR BAY,111922.0
BLOCK-019566,69762,2021-08-30,4.7427,24.0,7478.0,1270.0,1341,324.0,39.7,-119.63,INLAND,240606.0
BLOCK-003390,98167,2024-08-03,6.6808,5.0,344.0,,507,131.0,41.33,-115.55,INLAND,223991.0
BLOCK-012080,31420,2021-11-01,3.0299,10.0,6752.0,1666.0,4593,1057.0,38.16,-121.47,INLAND,132423.0
BLOCK-011154,80483,2023-12-02,1.8859,33.0,1280.0,221.0,2570,599.0,41.66,-119.56,ISLAND,198158.0
BLOCK-014226,93575,2022-05-04,1.6747,37.0,6867.0,2038.0,3673,829.0,33.22,-119.87,INLAND,142457.0
BLOCK-016977,97858,2024-04-25,3.0878,15.0,6149.0,1430.0,4659,1841.0,38.99,-121.12,NEAR BAY,194593.0
BLOCK-016029,55838,2021-09-02,2.5518,13.0,2247.0,353.0,413,150.0,36.32,-123.18,<1H OCEAN,242130.0
BLOCK-011562,50293,2023-04-19,2.8423,47.0,869.0,153.0,1287,442.0,37.69,-122.74,<1H OCEAN,182092.0
BLOCK-010775,82757,2023-03-25,4.7372,13.0,1883.0,330.0,5145,1748.0,34.68,-120.09,<1H OCEAN,279271.0
BLOCK-011005,13451,2024-11-19,1.5865,9.0,4437.0,953.0,5087,1311.0,40.12,-115.04,INLAND,132178.0
BLOCK-003959,61093,2020-05-19,2.9753,14.0,5127.0,1127.0,3301,913.0,38.55,-124.3,NEAR OCEAN,192327.0
BLOCK-006643,28991,2022-01-18,1.0835,39.0,4042.0,1186.0,328,86.0,40.55,-120.24,INLAND,156565.0
BLOCK-016100,48649,2020-12-13,2.1112,44.0,7121.0,1632.0,4048,1069.0,39.63,-116.1,NEAR OCEAN,110515.0
BLOCK-016087,63301,2023-04-19,2.6603,28.0,4191.0,957.0,5085,1575.0,35.64,-122.06,INLAND,103357.0
BLOCK-003586,71764,2024-06-08,2.3317,8.0,5454.0,984.0,3808,1011.0,38.59,-116.68,<1H OCEAN,194813.0
BLOCK-018195,57929,2021-04-04,3.5339,27.0,7201.0,1485.0,2207,680.0,38.26,-116.17,INLAND,195306.0
BLOCK-002563,19960,2022-04-21,1.915,50.0,7360.0,2127.0,3535,911.0,39.91,-123.77,NEAR OCEAN,216236.0
BLOCK-010822,93220,2024-06-21,4.2704,1.0,5366.0,963.0,2239,551.0,41.74,-120.18,INLAND,259216.0
BLOCK-019032,80421,2023-10-31,3.8775,45.0,6962.0,1430.0,3683,1256.0,38.0,-118.92,INLAND,112634.0
BLOCK-005036,53317,2024-11-06,2.0885,12.0,1037.0,240.0,5721,2126.0,41.36,-120.03,INLAND,88279.0
BLOCK-001080,59607,2022-10-29,1.6998,12.0,5893.0,1436.0,3469,1127.0,41.77,-121.36,NEAR BAY,110567.0
BLOCK-005891,42147,2021-09-21,2.7387,14.0,2224.0,625.0,519,187.0,41.81,-114.06,<1H OCEAN,198528.0
BLOCK-014537,76986,2021-09-24,2.3081,12.0,388.0,71.0,54,18.0,41.63,-114.06,INLAND,123199.0
BLOCK-002023,88870,2022-07-31,3.7733,6.0,535.0,87.0,2777,711.0,38.34,-114.67,<1H OCEAN,194532.0
BLOCK-013109,46339,2024-05-05,2.146,19.0,7325.0,1763.0,3995,893.0,33.74,-117.77,INLAND,77259.0
BLOCK-019186,76687,2021-09-16,2.3854,45.0,6305.0,1309.0,244,62.0,40.52,-116.49,INLAND,129938.0
BLOCK-007909,67762,2022-02-04,2.0446,11.0,532.0,90.0,1283,309.0,37.07,-115.58,<1H OCEAN,241110.0
BLOCK-018930,73338,2021-06-02,2.397,49.0,4390.0,1049.0,2045,484.0,33.06,-121.03,<1H OCEAN,193951.0
BLOCK-016610,79240,2023-11-22,2.7665,32.0,4150.0,653.0,1556,419.0,41.21,-116.57,<1H OCEAN,205147.0
BLOCK-001013,65245,2023-07-21,3.6396,22.0,1740.0,320.0,4651,1197.0,39.55,-117.9,<1H OCEAN,292707.0
BLOCK-014871,33730,2020-09-18,1.0556,2.0,3737.0,1033.0,3381,1069.0,35.46,-123.37,<1H OCEAN,146654.0
BLOCK-009235,29472,2020-01-08,2.7607,13.0,7043.0,1324.0,3703,930.0,37.11,-120.56,INLAND,105906.0
BLOCK-005251,65486,2024-02-16,3.2502,11.0,6707.0,1405.0,4190,936.0,38.8,-115.64,<1H OCEAN,239787.0
BLOCK-009596,75291,2021-07-08,3.2347,14.0,6141.0,967.0,204,48.0,34.85,-118.81,<1H OCEAN,273987.0
BLOCK-002179,33274,2021-09-01,1.4732,4.0,6514.0,,5005,1982.0,33.31,-119.25,<1H OCEAN,186695.0
BLOCK-017081,25713,2022-09-22,4.8563,9.0,5657.0,999.0,5319,1440.0,32.74,-118.28,INLAND,245970.0
BLOCK-017508,17767,2024-09-10,2.784,46.0,4639.0,737.0,1242,289.0,35.38,-117.33,INLAND,110423.0
BLOCK-012087,80952,2023-06-05,2.1562,21.0,5779.0,1604.0,3364,947.0,32.75,-121.41,INLAND,154961.0
BLOCK-005110,84571,2024-11-06,2.1979,9.0,3839.0,752.0,3232,818.0,37.8,-114.13,NEAR OCEAN,228809.0
BLOCK-001778,11025,2024-09-20,4.2201,51.0,4870.0,1071.0,5642,1408.0,39.31,-119.12,<1H OCEAN,259127.0
BLOCK-018099,12884,2023-11-11,4.9806,2.0,7008.0,1525.0,4650,1290.0,34.15,-117.98,NEAR OCEAN,260985.0
BLOCK-015379,58402,2021-11-28,1.8607,1.0,3535.0,979.0,3541,1098.0,33.55,-117.59,NEAR BAY,175712.0
BLOCK-007604,29080,2020-05-20,2.1156,41.0,288.0,74.0,426,141.0,35.12,-114.92,NEAR OCEAN,188992.0
BLOCK-013944,67585,2021-02-11,5.2572,43.0,1288.0,318.0,5210,1407.0,41.73,-118.06,INLAND,244253.0
BLOCK-017421,87519,2022-10-15,2.6062,23.0,6476.0,1814.0,1993,506.0,38.05,-123.67,NEAR BAY,139456.0
BLOCK-018900,68631,2023-08-14,2.2231,22.0,2296.0,674.0,3369,846.0,36.75,-116.6,<1H OCEAN,217451.0
BLOCK-008619,64443,2022-08-01,2.6014,2.0,1515.0,422.0,2354,801.0,39.16,-116.4,NEAR BAY,95104.0
BLOCK-010473,75580,2021-06-09,2.2016,18.0,6556.0,1919.0,600,221.0,37.08,-117.95,NEAR BAY,53951.0
BLOCK-014933,23882,2023-09-05,2.7236,40.0,3342.0,973.0,1422,387.0,41.49,-117.95,<1H OCEAN,200484.0
BLOCK-005132,70710,2023-03-18,2.4897,46.0,5737.0,1195.0,943,368.0,38.91,-124.48,INLAND,193231.0
BLOCK-002159,19538,2022-12-12,4.7117,22.0,6873.0,1413.0,5098,1492.0,32.57,-116.44,<1H OCEAN,307347.0
BLOCK-011329,40193,2024-06-01,3.2566,49.0,5115.0,1142.0,681,199.0,34.41,-118.84,<1H OCEAN,257321.0
BLOCK-014042,48613,2024-05-27,0.7692,30.0,6063.0,1309.0,5597,1961.0,35.45,-124.15,<1H OCEAN,128070.0
BLOCK-014566,26145,2024-01-27,2.7122,10.0,483.0,87.0,2455,730.0,37.85,-120.53,INLAND,141794.0
BLOCK-006445,37772,2022-06-02,4.9268,12.0,6942.0,1690.0,3946,877.0,33.28,-124.1,<1H OCEAN,247712.0
BLOCK-003967,59999,2023-08-27,5.3707,23.0,201.0,36.0,1212,307.0,40.57,-114.84,NEAR OCEAN,271233.0
BLOCK-001428,50725,2023-09-12,4.2696,23.0,1616.0,394.0,3262,771.0,41.53,-122.3,NEAR OCEAN,233970.0
BLOCK-003081,79369,2023-12-03,1.7268,19.0,3449.0,841.0,2208,724.0,33.82,-115.67,<1H OCEAN,219067.0
BLOCK-002520,60733,2022-03-28,2.7922,38.0,7319.0,1499.0,3064,897.0,33.87,-115.22,INLAND,183391.0
BLOCK-011754,86296,2021-03-22,5.0111,29.0,681.0,105.0,373,90.0,36.35,-120.38,<1H OCEAN,321928.0
BLOCK-010047,31622,2020-07-11,3.5919,6.0,6403.0,1914.0,3342,1226.0,37.6,-123.3,INLAND,159113.0
BLOCK-018287,73582,2020-03-02,6.601,44.0,7116.0,1732.0,2411,594.0,35.71,-120.95,NEAR OCEAN,294192.0
BLOCK-006019,72008,2021-06-27,2.1449,13.0,548.0,154.0,5381,1386.0,34.24,-120.22,<1H OCEAN,188459.0
BLOCK-016832,24421,2024-10-30,,5.0,6246.0,1530.0,3902,1013.0,40.52,-114.03,<1H OCEAN,181930.0
BLOCK-016898,99510,2024-12-20,3.4898,12.0,7176.0,1884.0,2959,1169.0,41.02,-123.18,NEAR OCEAN,206318.0
BLOCK-003727,59246,2024-01-18,4.2904,50.0,3400.0,665.0,4315,990.0,36.07,-118.7,<1H OCEAN,278003.0
BLOCK-008553,64105,2021-01-31,2.2175,41.0,4768.0,1288.0,1558,575.0,36.92,-116.67,<1H OCEAN,177829.0
BLOCK-019143,54070,2022-03-05,2.4336,50.0,4618.0,915.0,2762,677.0,41.03,-117.39,INLAND,154119.0
BLOCK-009496,77106,2024-11-27,6.9995,39.0,5492.0,1213.0,3288,1026.0,38.53,-116.1,INLAND,281421.0
BLOCK-006251,23313,2021-06-17,7.7425,10.0,7542.0,1849.0,604,216.0,38.43,-120.82,INLAND,315545.0
BLOCK-005926,65214,2020-07-20,2.0811,18.0,5768.0,1004.0,441,118.0,36.92,-116.73,<1H OCEAN,211547.0
BLOCK-016406,29851,2020-05-27,1.2327,46.0,6047.0,1140.0,4402,1036.0,34.29,-121.44,NEAR OCEAN,168229.0
BLOCK-018037,67352,2020-11-23,3.0925,3.0,7532.0,,473,106.0,32.59,-119.94,INLAND,159592.0
BLOCK-008894,11058,2021-02-09,2.0513,19.0,7183.0,1224.0,255,59.0,35.44,-119.1,<1H OCEAN,159225.0
BLOCK-008706,69433,2022-09-03,2.2206,18.0,4331.0,800.0,2652,845.0,33.93,-120.97,<1H OCEAN,132193.0
BLOCK-001376,71856,2022-06-15,1.671,26.0,4342.0,1069.0,5470,1235.0,40.51,-119.88,<1H OCEAN,164262.0
BLOCK-001724,28135,2020-11-13,2.2105,35.0,7991.0,1629.0,4207,1260.0,32.86,-120.21,INLAND,109558.0
BLOCK-003754,93352,2022-08-13,2.1611,13.0,5789.0,902.0,1179,280.0,38.54,-120.89,INLAND,107427.0
BLOCK-010517,12946,2020-05-09,2.1701,9.0,6400.0,1837.0,4704,1373.0,37.93,-121.39,<1H OCEAN,250497.0
BLOCK-019229,13262,2022-12-24,1.9936,38.0,2605.0,696.0,2457,976.0,36.97,-115.53,NEAR OCEAN,183224.0
BLOCK-004082,36615,2020-12-01,3.4292,1.0,822.0,245.0,5145,1851.0,39.75,-118.52,<1H OCEAN,255589.0
BLOCK-011870,33261,2020-07-14,1.9072,41.0,3323.0,726.0,1220,375.0,40.38,-115.44,INLAND,107781.0
BLOCK-018619,34680,2024-11-29,5.5355,10.0,6811.0,1746.0,5123,1586.0,33.2,-114.81,INLAND,257709.0
BLOCK-012500,73919,2023-03-05,6.4098,2.0,4227.0,847.0,2227,711.0,33.19,-123.17,<1H OCEAN,341673.0
BLOCK-013057,36964,2024-04-12,2.9353,,4551.0,1008.0,1321,300.0,32.9,-115.78,<1H OCEAN,241282.0
BLOCK-016140,54515,2023-03-17,1.5434,13.0,3697.0,1056.0,478,150.0,34.46,-122.65,<1H OCEAN,216069.0
BLOCK-010773,37401,2020-11-04,4.4494,17.0,4925.0,1406.0,2484,567.0,37.88,-122.07,<1H OCEAN,280062.0
BLOCK-009951,37297,2022-08-19,2.0872,37.0,6435.0,1692.0,426,142.0,38.15,-122.79,<1H OCEAN,186262.0
BLOCK-014571,83728,2020-05-04,4.1498,33.0,7843.0,1521.0,4472,1251.0,34.97,-120.19,INLAND,233593.0
BLOCK-017030,71752,2024-09-24,2.0603,51.0,5038.0,1363.0,5732,1477.0,35.41,-116.66,INLAND,51751.0
BLOCK-019908,42916,2023-01-08,1.4505,28.0,5705.0,1128.0,1408,432.0,36.67,-123.26,<1H OCEAN,137743.0
BLOCK-014215,23685,2023-12-28,4.1711,,1425.0,422.0,2466,723.0,34.1,-114.46,<1H OCEAN,218951.0
BLOCK-015997,55149,2022-05-20,5.4837,6.0,5010.0,954.0,2856,989.0,36.4,-121.11,<1H OCEAN,253086.0
BLOCK-007165,43349,2024-03-02,2.124,50.0,381.0,109.0,3507,979.0,41.74,-117.78,<1H OCEAN,204662.0
BLOCK-018106,10680,2020-01-14,2.1757,37.0,3438.0,588.0,578,194.0,39.43,-118.92,INLAND,99571.0
BLOCK-011182,59055,2022-05-11,2.7266,16.0,1014.0,193.0,4631,1611.0,34.62,-118.77,<1H OCEAN,236017.0
BLOCK-019633,73713,2020-11-23,2.9496,24.0,7840.0,1528.0,3720,838.0,37.52,-124.47,INLAND,202815.0
BLOCK-004875,62091,2022-04-29,6.3123,20.0,2232.0,575.0,1580,388.0,34.43,-120.74,INLAND,289636.0
BLOCK-010736,86877,2020-01-21,3.0299,31.0,3744.0,772.0,4320,1262.0,41.41,-119.91,<1H OCEAN,218583.0
BLOCK-018782,58189,2023-08-14,,43.0,2751.0,468.0,2935,732.0,35.15,-122.16,<1H OCEAN,206202.0
BLOCK-015990,14384,2023-02-12,3.1321,,7976.0,1853.0,4882,1091.0,39.71,-119.79,INLAND,188268.0
BLOCK-012258,70229,2021-01-01,,13.0,4270.0,927.0,2631,935.0,34.42,-116.38,NEAR OCEAN,436041.0
BLOCK-000685,54235,2021-07-13,2.4595,22.0,2937.0,791.0,198,68.0,35.83,-116.6,NEAR OCEAN,159906.0
BLOCK-011435,22303,2021-01-05,1.9404,7.0,6457.0,1718.0,5994,2180.0,35.74,-119.34,NEAR BAY,115355.0
BLOCK-018630,29315,2024-09-07,,,1163.0,309.0,4358,1108.0,39.08,-116.18,<1H OCEAN,295305.0
BLOCK-014291,21078,2021-05-31,7.1053,44.0,5425.0,1547.0,677,174.0,33.64,-119.73,<1H OCEAN,343147.0
BLOCK-002461,45945,2020-03-02,1.9023,1.0,2967.0,698.0,2719,641.0,36.55,-120.49,<1H OCEAN,217667.0
BLOCK-012275,79290,2020-07-16,2.7982,23.0,5271.0,1435.0,1589,582.0,38.95,-119.31,<1H OCEAN,212737.0
BLOCK-011889,57937,2021-02-14,5.4202,8.0,3763.0,800.0,5756,2035.0,39.17,-124.29,NEAR OCEAN,317200.0
BLOCK-007128,80829,2021-03-08,1.5531,17.0,7359.0,1438.0,1373,446.0,40.75,-114.27,INLAND,129581.0
BLOCK-016377,40139,2024-06-04,2.2946,40.0,259.0,67.0,5921,1482.0,40.12,-119.97,<1H OCEAN,203020.0
BLOCK-005946,27788,2024-07-23,1.62,37.0,5847.0,1558.0,4320,1605.0,32.92,-120.51,<1H OCEAN,185428.0
BLOCK-004583,28456,2022-07-02,3.5274,34.0,1079.0,301.0,5217,1979.0,37.26,-123.28,<1H OCEAN,221061.0
BLOCK-012232,59437,2023-03-17,3.2706,8.0,2488.0,469.0,4015,953.0,37.71,-118.33,INLAND,156342.0
BLOCK-013070,58172,2021-12-04,3.0731,16.0,4641.0,795.0,2079,826.0,33.53,-114.84,INLAND,139957.0
BLOCK-016905,75998,2020-02-05,2.6048,8.0,1806.0,531.0,1200,309.0,36.73,-119.69,<1H OCEAN,194736.0
BLOCK-019136,49404,2021-01-24,1.739,35.0,6611.0,1390.0,2615,798.0,39.63,-116.98,NEAR BAY,112720.0
BLOCK-003983,64734,2021-10-23,5.3975,20.0,6114.0,1832.0,4541,1057.0,38.09,-114.94,<1H OCEAN,342248.0
BLOCK-014686,61310,2020-10-06,4.3885,22.0,4073.0,693.0,4199,1251.0,36.21,-121.93,INLAND,253007.0
BLOCK-006303,71569,2020-08-23,4.0402,42.0,2813.0,531.0,5271,1276.0,39.41,-123.09,NEAR OCEAN,261331.0
BLOCK-009908,70807,2024-12-29,4.0116,37.0,4278.0,1101.0,4570,1714.0,39.56,-124.38,INLAND,173854.0
BLOCK-000780,58059,2021-07-05,3.1912,8.0,6086.0,1677.0,3439,1096.0,41.25,-114.93,INLAND,193094.0
BLOCK-017153,23148,2023-01-11,2.4797,40.0,2710.0,648.0,3705,928.0,32.91,-124.03,NEAR OCEAN,156017.0
BLOCK-005978,99397,2023-06-22,1.5491,51.0,5471.0,1187.0,3400,1164.0,37.32,-123.5,<1H OCEAN,196041.0
BLOCK-002196,61631,2020-09-19,2.5917,32.0,7059.0,1820.0,5236,1704.0,33.96,-122.25,<1H OCEAN,220052.0
BLOCK-014089,84956,2023-10-06,1.7489,28.0,5378.0,824.0,3869,899.0,37.94,-117.16,INLAND,147035.0
BLOCK-017815,61098,2021-01-24,1.9904,18.0,5767.0,890.0,404,123.0,36.71,-121.38,INLAND,147859.0
BLOCK-018530,43615,2024-05-27,3.4471,16.0,2054.0,574.0,5109,1253.0,34.1,-114.31,INLAND,103300.0
BLOCK-009832,25852,2024-02-14,1.6138,13.0,2808.0,501.0,4736,1509.0,37.04,-118.09,<1H OCEAN,179752.0
