diamond_id,supplier_code,certified_date,carat,cut,color,clarity,depth,table,x_dim,y_dim,z_dim,price
DIA-008432,SUP-028,2024-06-13,0.47,Ideal,F,VVS2,63.4,,4.27,4.25,2.6,2301
DIA-008975,SUP-123,2024-01-30,0.28,Fair,G,VS1,61.3,55.9,3.02,,1.84,391
DIA-018502,SUP-013,2020-10-18,1.16,Good,H,VS2,64.3,,5.4,5.35,3.35,5497
DIA-011258,SUP-018,2021-01-01,0.93,Premium,J,VVS2,62.6,58.0,4.84,4.86,3.01,4708
DIA-006197,SUP-179,2020-02-13,0.59,Premium,H,SI1,60.3,58.4,4.09,3.99,2.54,1685
DIA-009169,SUP-043,2023-10-13,0.68,Very Good,E,SI1,61.9,56.2,4.31,4.4,2.69,2693
DIA-013097,SUP-065,2021-11-30,0.69,Premium,H,VS2,65.4,63.8,4.25,4.26,2.67,2703
DIA-014456,SUP-150,2021-12-10,1.09,Ideal,E,VS2,60.4,55.3,4.96,4.91,3.08,9126
DIA-015179,SUP-138,2020-09-11,2.07,Ideal,H,SI2,63.5,57.4,6.07,5.96,3.79,16434
DIA-006401,SUP-062,2020-06-08,1.04,Ideal,F,VS2,61.7,53.6,5.17,5.16,3.24,7947
DIA-005695,SUP-108,2024-07-25,0.41,Ideal,E,VS2,61.9,55.2,3.36,3.36,2.09,1890
DIA-002941,SUP-097,2022-09-16,0.66,Ideal,E,VVS2,59.4,56.8,4.06,4.11,2.52,4664
DIA-015720,SUP-045,2024-08-26,0.26,Very Good,G,VS1,62.9,57.6,3.28,3.29,2.02,546
DIA-003792,SUP-037,2023-01-04,0.62,Ideal,G,VS2,61.7,56.4,4.34,4.36,2.75,2941
DIA-014838,SUP-129,2021-05-11,0.53,Good,G,VS1,61.0,58.8,4.16,4.09,2.64,1452
DIA-018679,SUP-094,2023-12-30,0.66,Premium,F,VS2,61.5,56.4,4.1,4.16,2.56,3177
DIA-016978,SUP-198,2020-12-30,0.83,Good,E,SI2,63.4,56.5,4.49,4.51,2.79,3307
DIA-007381,SUP-155,2022-06-01,0.54,Very Good,D,SI1,59.5,61.3,3.93,3.93,2.48,2067
DIA-018216,SUP-178,2023-04-23,0.82,Ideal,E,VVS2,63.7,54.8,4.51,4.46,2.81,7023
DIA-001620,SUP-066,2023-12-01,1.74,Very Good,G,SI1,61.7,59.0,6.38,6.34,3.96,13044
DIA-013834,SUP-090,2021-05-06,1.06,Very Good,F,VVS2,60.6,56.8,5.3,5.29,3.21,8567
DIA-005578,SUP-175,2021-04-10,0.46,Premium,E,VVS1,62.7,58.6,3.65,,2.3,2210
DIA-010338,SUP-138,2024-01-18,0.95,Very Good,H,VS2,58.5,58.2,4.76,4.77,2.94,4811
DIA-009993,SUP-112,2021-06-10,0.83,Premium,E,SI1,61.7,56.8,4.61,4.61,2.87,4181
DIA-007905,SUP-171,2022-06-02,0.72,Fair,H,VS2,60.3,53.0,4.72,,2.91,1719
DIA-010287,SUP-123,2021-04-02,1.05,Very Good,G,VVS2,59.4,52.3,4.93,4.9,3.11,7475
DIA-017052,SUP-170,2020-08-06,0.94,Very Good,J,VS2,62.0,58.9,4.96,4.97,3.19,3207
DIA-016454,SUP-008,2020-01-16,0.61,Fair,F,SI1,59.3,57.3,4.32,4.32,2.61,1646
DIA-009549,SUP-106,2020-04-12,0.78,Very Good,I,VS1,62.6,54.6,5.03,4.98,3.1,3337
DIA-001048,SUP-057,2023-07-21,1.44,Ideal,G,VS2,63.2,58.1,5.41,5.4,3.34,12537
DIA-010152,SUP-014,2022-02-28,1.03,Ideal,I,SI1,62.3,53.5,5.24,5.29,3.32,4968
DIA-006782,SUP-005,2020-03-22,0.77,Ideal,F,VS2,62.8,51.1,4.82,4.83,2.94,4498
DIA-012662,SUP-120,2022-09-17,0.26,Very Good,D,VS1,64.2,56.1,3.19,3.18,2.03,1293
DIA-015799,SUP-020,2021-12-06,0.9,Ideal,E,SI2,61.1,61.5,5.13,5.19,3.06,5134
DIA-013625,SUP-058,2021-06-04,0.61,Very Good,F,VS2,62.3,55.1,4.06,4.09,2.56,2859
DIA-017017,SUP-049,2022-08-05,1.06,Ideal,F,VS2,,59.1,5.14,5.2,3.2,7964
DIA-018763,SUP-107,2022-09-19,1.15,Ideal,G,IF,61.3,61.6,5.36,5.34,3.4,13599
DIA-011323,SUP-028,2022-06-26,0.93,Very Good,I,SI1,,58.1,4.96,5.01,3.13,3090
DIA-019896,SUP-145,2024-08-21,0.39,Ideal,H,VVS1,61.3,58.0,3.26,,1.94,1164
DIA-001609,SUP-042,2024-10-15,0.64,Premium,H,SI2,58.0,55.4,4.07,4.04,2.55,1966
DIA-003096,SUP-198,2024-07-25,2.12,Very Good,G,IF,60.3,52.1,6.28,6.31,3.94,33994
DIA-017083,SUP-020,2022-07-21,0.8,Good,I,SI2,61.0,55.0,4.92,4.91,3.08,1722
DIA-002415,SUP-103,2022-07-08,0.87,Ideal,F,VVS2,59.3,57.1,4.97,4.94,3.06,7120
DIA-017000,SUP-049,2022-02-12,0.35,Premium,E,SI1,60.1,58.6,2.97,3.0,1.87,661
DIA-002017,SUP-026,2020-04-04,0.79,Very Good,H,SI1,63.1,57.0,4.73,4.71,2.91,2635
DIA-002971,SUP-033,2023-09-18,1.62,Very Good,I,VS1,61.2,57.7,5.9,5.86,3.73,11323
DIA-014616,SUP-171,2021-06-15,0.89,Premium,D,VS1,63.7,58.7,4.46,4.5,2.69,7220
DIA-012317,SUP-156,2021-03-30,1.69,Very Good,G,SI2,63.0,60.9,5.8,5.83,3.62,10682
DIA-014038,SUP-050,2020-07-20,0.4,Premium,E,VVS2,61.0,64.4,3.88,3.93,2.44,1563
DIA-013567,SUP-186,2023-10-26,0.34,Ideal,I,SI1,64.6,56.7,3.44,3.51,2.03,483
DIA-002931,SUP-061,2022-05-17,0.88,Ideal,F,SI1,62.0,58.8,4.8,4.81,2.98,4746
DIA-015406,SUP-090,2023-03-04,0.48,Premium,F,SI1,60.7,54.5,4.05,4.06,2.55,1895
DIA-018526,SUP-019,2022-11-29,0.44,Ideal,J,VVS1,60.8,52.7,3.63,3.66,2.23,1145
DIA-003246,SUP-118,2022-02-11,0.69,Ideal,F,SI1,63.9,55.4,4.21,4.34,2.57,3093
DIA-000124,SUP-040,2021-12-28,1.38,Very Good,I,VS2,61.8,58.2,5.21,5.18,3.16,7720
DIA-001106,SUP-156,2023-02-08,0.47,Ideal,E,IF,63.3,55.8,3.39,3.41,2.13,3168
DIA-013001,SUP-117,2024-04-01,0.81,Ideal,H,SI1,62.8,58.8,4.67,4.77,2.95,3291
DIA-001814,SUP-013,2021-12-02,0.73,Ideal,H,SI2,62.9,61.9,4.69,4.74,2.97,2636
DIA-017936,SUP-009,2021-08-23,0.64,Good,G,SI1,63.5,57.3,4.54,4.52,2.74,1822
DIA-014586,SUP-096,2020-09-26,0.51,Ideal,J,VS2,60.2,54.4,4.17,4.17,2.53,1229
DIA-014448,SUP-021,2023-09-13,0.4,Very Good,H,VS1,60.4,56.4,3.69,3.66,2.27,1171
DIA-013841,SUP-111,2023-04-10,0.55,Premium,F,I1,61.0,,4.24,4.24,2.67,1059
DIA-000224,SUP-106,2020-06-21,0.67,Very Good,H,SI1,60.2,57.6,4.59,4.59,2.81,2380
DIA-011533,SUP-163,2023-06-11,0.71,Premium,I,VVS1,61.0,56.5,4.36,,2.71,3755
DIA-008790,SUP-163,2024-01-07,0.58,Very Good,J,VVS1,63.1,53.3,4.53,4.57,2.77,2115
DIA-002123,SUP-133,2021-06-27,0.65,Very Good,I,SI1,60.6,56.9,4.03,4.0,2.46,1815
DIA-019655,SUP-108,2024-08-16,1.23,Very Good,F,VS2,63.7,57.2,5.31,5.33,3.3,8774
DIA-013704,SUP-141,2024-01-28,0.94,Very Good,F,VS2,61.5,56.3,4.51,4.51,2.79,5357
DIA-016986,SUP-166,2021-10-11,0.83,Fair,G,SI2,61.3,56.7,4.62,4.6,2.92,2174
DIA-015337,SUP-142,2020-04-04,0.65,Ideal,G,VS1,63.5,57.2,4.5,,2.76,3342
DIA-019569,SUP-084,2021-08-19,0.3,Premium,G,VS2,64.6,60.5,3.5,3.54,2.18,641
DIA-000972,SUP-192,2024-11-26,0.57,Very Good,J,SI1,59.8,54.4,4.23,4.2,2.58,1131
DIA-008970,SUP-179,2024-02-22,0.96,Premium,E,I1,63.4,53.6,5.2,5.18,3.23,3981
DIA-002806,SUP-181,2022-01-02,1.16,Ideal,J,SI1,64.0,59.2,5.49,5.51,3.4,4949
DIA-019758,SUP-013,2024-06-28,0.49,Ideal,J,VS1,63.0,54.8,4.03,4.0,2.46,1520
DIA-002197,SUP-094,2024-05-06,0.92,Ideal,J,VS2,58.9,62.6,4.71,4.75,2.88,3941
DIA-004051,SUP-052,2022-10-11,0.75,Premium,G,VVS2,60.5,57.8,4.7,4.69,2.91,4808
DIA-001216,SUP-004,2020-07-29,1.7,Premium,J,SI2,60.3,57.7,6.32,6.3,3.9,8418
DIA-007701,SUP-185,2021-06-24,0.55,Very Good,H,IF,60.6,54.4,3.89,3.92,2.43,2780
DIA-011554,SUP-124,2024-12-06,0.3,Premium,D,VS1,63.3,58.1,3.64,3.58,2.29,924
DIA-017763,SUP-107,2020-12-22,0.78,Very Good,E,SI2,61.9,57.2,4.49,4.5,2.74,2984
DIA-000725,SUP-054,2020-02-15,0.41,Premium,H,I1,62.6,58.7,3.9,3.88,2.42,453
DIA-016497,SUP-029,2021-03-06,1.36,Very Good,F,VVS2,61.6,54.5,5.62,5.59,3.48,13149
DIA-009170,SUP-151,2021-01-07,1.05,Ideal,G,SI1,64.2,57.8,5.06,5.02,3.17,6220
DIA-000808,SUP-115,2021-02-15,0.47,Very Good,F,VS1,60.3,54.9,3.88,3.96,2.34,1943
DIA-016252,SUP-147,2024-02-12,0.91,Ideal,G,SI1,60.0,60.7,4.95,4.9,3.06,4431
DIA-018429,SUP-072,2023-08-23,0.85,Very Good,J,VS1,60.2,57.2,4.72,4.71,2.93,2859
DIA-017572,SUP-139,2023-12-27,0.9,Very Good,F,SI1,60.1,61.3,4.87,4.9,2.93,3930
DIA-015661,SUP-122,2020-01-11,0.68,Ideal,F,VVS2,62.1,58.3,4.59,4.6,2.71,4527
DIA-016947,SUP-170,2022-09-14,1.0,Very Good,G,SI2,,60.5,4.98,5.0,3.05,4356
DIA-013712,SUP-143,2024-09-27,1.05,Fair,I,SI1,61.3,60.1,5.09,5.03,3.18,2619
DIA-004906,SUP-013,2020-02-18,1.51,Good,F,VVS2,58.2,53.4,5.75,5.7,3.54,13547
DIA-003722,SUP-035,2021-08-27,0.8,Ideal,G,VVS2,60.3,56.3,4.24,4.24,2.68,5698
DIA-003177,SUP-136,2020-10-06,0.74,Ideal,G,VS2,59.9,61.6,4.61,4.61,2.85,3663
DIA-013122,SUP-058,2023-12-14,0.88,Premium,F,VS1,59.8,52.8,4.7,4.65,2.85,5791
DIA-012734,SUP-067,2024-02-08,0.67,Good,J,VS1,60.4,60.2,4.74,4.71,2.95,1566
DIA-003962,SUP-108,2022-11-21,0.28,Very Good,F,SI2,60.6,55.4,3.21,3.26,1.97,300
DIA-019599,SUP-192,2020-09-03,0.9,Very Good,F,VS2,62.0,57.3,4.8,4.73,2.97,5000
DIA-002671,SUP-187,2020-09-23,1.29,Very Good,H,VS1,61.8,55.3,5.6,5.65,3.44,8449
DIA-015999,SUP-068,2020-12-09,1.21,Premium,F,IF,64.0,56.3,5.28,5.23,3.24,14784
DIA-009427,SUP-136,2021-06-16,1.22,Good,I,VS2,61.2,56.5,5.56,5.57,3.43,5292
DIA-009417,SUP-151,2023-04-17,0.55,Ideal,F,VS1,61.3,57.6,4.01,3.96,2.54,2483
DIA-001764,SUP-127,2024-01-31,1.19,Premium,I,VS2,61.9,58.2,5.46,5.4,3.4,6507
DIA-004552,SUP-137,2023-06-12,0.77,Very Good,D,SI2,61.8,57.2,4.42,4.43,2.74,3215
DIA-000607,SUP-185,2022-07-16,1.22,Very Good,F,VS2,61.7,56.6,5.34,5.33,3.39,8960
DIA-015835,SUP-142,2024-12-05,0.48,Premium,I,VS2,60.8,55.4,3.32,3.43,2.05,1218
DIA-016291,SUP-016,2024-07-26,1.1,Ideal,J,VS1,62.5,58.5,5.22,5.23,3.21,5763
DIA-016925,SUP-056,2024-09-14,1.05,Premium,I,VS2,,60.8,4.67,4.7,2.91,5258
DIA-003217,SUP-117,2020-09-10,0.77,Premium,J,VVS2,62.7,59.0,4.55,4.58,2.85,3360
DIA-005737,SUP-125,2020-11-26,0.81,Premium,I,VS2,60.6,53.4,4.76,4.79,2.88,3201
DIA-008479,SUP-106,2021-05-26,0.81,Good,J,VVS1,58.2,58.2,4.92,4.89,3.06,3302
DIA-002053,SUP-083,2024-10-18,1.06,Ideal,F,SI1,62.1,56.5,5.64,5.68,3.45,7087
DIA-011158,SUP-114,2023-01-05,1.31,Very Good,G,SI1,64.1,58.2,5.55,5.59,3.46,7700
DIA-003164,SUP-010,2022-02-03,0.18,Very Good,H,VS2,59.2,59.6,2.73,2.78,1.67,392
DIA-003075,SUP-044,2021-11-14,2.53,Very Good,G,IF,59.7,54.8,6.69,6.72,4.22,46878
DIA-006763,SUP-078,2020-10-16,0.61,Ideal,I,VS1,60.1,58.3,4.4,4.43,2.78,2817
DIA-002541,SUP-068,2021-11-22,0.36,Very Good,E,VS1,63.8,60.5,3.3,3.24,2.0,1424
DIA-001657,SUP-006,2022-11-15,1.97,Very Good,I,SI2,62.6,57.0,6.37,6.24,3.93,11111
DIA-019451,SUP-165,2023-12-31,0.65,Premium,F,VVS2,61.7,59.5,4.36,4.36,2.57,4225
DIA-008069,SUP-133,2023-05-14,0.5,Ideal,J,VVS1,65.1,56.8,4.04,4.01,2.47,1823
DIA-019440,SUP-119,2020-10-23,1.09,Premium,J,VS2,61.9,56.7,4.89,4.91,3.01,5004
DIA-008644,SUP-033,2021-04-06,1.14,Ideal,I,VS2,57.7,55.6,5.35,5.31,3.3,6637
DIA-002710,SUP-156,2022-02-21,0.84,Ideal,H,VS2,62.1,56.2,4.53,4.54,2.82,4152
DIA-006316,SUP-064,2023-12-22,0.53,Very Good,F,VS2,60.1,56.3,4.05,4.1,2.46,2116
DIA-007549,SUP-087,2021-06-21,0.65,Ideal,E,SI1,60.3,,4.07,3.98,2.55,3170
DIA-004266,SUP-139,2024-03-10,1.28,Ideal,H,I1,61.9,58.0,5.2,5.12,3.21,5844
DIA-018926,SUP-032,2024-07-25,0.6,Premium,H,VS2,62.1,,4.28,4.33,2.69,2312
DIA-006715,SUP-187,2020-02-11,0.99,Premium,G,VS2,62.7,58.2,5.09,5.15,3.08,5874
DIA-000422,SUP-054,2024-09-29,0.75,Ideal,J,SI1,58.7,51.0,4.68,4.66,2.86,2416
DIA-010972,SUP-087,2023-11-18,0.5,Ideal,G,SI2,61.0,53.7,3.78,3.74,2.33,1630
DIA-005316,SUP-032,2021-10-18,0.77,Very Good,G,VS1,61.7,,4.52,4.61,2.93,3505
DIA-015217,SUP-010,2021-12-06,1.72,Ideal,J,SI1,61.0,62.7,5.67,5.69,3.58,10347
DIA-008849,SUP-016,2022-11-16,0.39,Premium,G,VS2,62.9,59.0,3.85,3.95,2.37,777
DIA-019722,SUP-072,2024-10-13,0.68,Very Good,G,VS2,62.1,62.2,4.41,4.41,2.74,2708
DIA-009673,SUP-116,2023-04-19,0.81,Very Good,H,SI1,61.0,,4.77,4.71,2.98,3166
DIA-002845,SUP-005,2020-03-08,0.39,Very Good,I,I1,,,3.62,3.65,2.26,350
DIA-004066,SUP-133,2020-08-22,0.87,Very Good,G,VS2,63.7,56.6,4.64,4.63,2.86,4128
DIA-019048,SUP-072,2021-10-11,0.8,Ideal,J,VVS1,63.8,55.6,4.72,4.71,2.87,4421
DIA-011576,SUP-017,2022-11-23,1.54,Ideal,I,SI2,62.7,59.1,5.68,5.66,3.53,8686
DIA-005244,SUP-017,2021-11-05,0.57,Ideal,E,VVS2,62.3,53.5,4.09,4.08,2.58,3483
DIA-001001,SUP-091,2022-02-28,1.64,Very Good,H,I1,61.9,56.2,5.81,5.87,3.59,7258
DIA-004198,SUP-130,2021-12-25,1.01,Premium,I,VVS2,64.6,55.4,4.97,4.99,3.05,5915
DIA-002418,SUP-053,2021-09-13,1.94,Ideal,D,VS2,63.9,60.8,6.17,6.1,3.79,28121
DIA-017951,SUP-154,2024-03-20,0.8,Ideal,H,VS2,,59.0,4.62,4.73,2.88,3808
DIA-003575,SUP-005,2022-09-06,0.82,Premium,I,VS1,60.7,54.4,4.61,4.7,2.75,3638
DIA-006726,SUP-014,2023-05-28,0.69,Ideal,I,VS2,62.5,56.7,4.19,4.21,2.56,2754
DIA-003847,SUP-146,2023-05-28,0.89,Ideal,J,VS2,61.6,57.6,4.56,4.6,2.86,3947
DIA-000961,SUP-089,2022-02-19,0.73,Very Good,E,VS2,61.7,57.3,4.65,4.62,2.82,3780
DIA-009772,SUP-048,2024-05-09,0.68,Ideal,G,VS2,59.5,57.6,4.19,4.18,2.55,3465
DIA-016150,SUP-184,2022-07-13,0.8,Good,G,IF,61.8,51.4,4.49,4.49,2.73,4937
DIA-017134,SUP-182,2023-02-22,0.36,Very Good,E,VS2,61.4,52.8,3.64,3.55,2.24,927
DIA-010398,SUP-099,2023-04-13,1.45,Very Good,I,VS1,61.9,58.7,5.83,5.82,3.64,9652
DIA-012458,SUP-157,2023-05-10,1.2,Premium,G,SI1,62.1,60.8,5.39,5.29,3.31,7218
DIA-003854,SUP-025,2022-02-14,0.92,Very Good,J,SI1,62.1,60.7,4.93,4.91,3.01,2833
DIA-004887,SUP-178,2023-06-06,1.19,Fair,H,VS1,64.6,58.1,5.16,5.2,3.13,5243
DIA-012423,SUP-148,2022-02-07,0.54,Very Good,E,SI1,62.7,58.7,3.65,3.63,2.24,1940
DIA-000757,SUP-118,2021-10-12,1.31,Very Good,J,VS2,62.6,59.8,6.07,6.14,3.73,6450
DIA-013058,SUP-080,2023-07-04,0.61,Good,F,VVS1,61.0,57.8,4.06,4.0,2.54,2869
DIA-018530,SUP-164,2022-06-15,0.85,Very Good,F,SI2,62.2,55.5,5.08,5.06,3.14,3255
DIA-005313,SUP-061,2021-05-08,1.06,Premium,J,SI1,61.1,57.7,4.91,4.97,2.98,3830
DIA-002284,SUP-134,2023-04-15,0.28,Premium,H,I1,62.3,57.1,3.58,3.59,2.16,300
DIA-018600,SUP-005,2024-03-19,1.07,Good,D,SI2,61.1,56.2,5.05,5.07,3.12,5162
DIA-017197,SUP-054,2024-02-12,0.67,Premium,G,VS1,61.3,58.2,4.63,4.61,2.87,3113
DIA-015753,SUP-101,2022-11-14,0.22,Ideal,G,VVS1,64.0,61.3,3.14,3.18,1.92,619
DIA-013699,SUP-047,2024-08-17,0.6,Very Good,H,SI1,61.8,57.6,3.95,3.91,2.49,1674
DIA-013501,SUP-069,2024-08-16,0.63,Good,I,I1,62.7,58.5,4.49,4.39,2.79,878
DIA-014223,SUP-072,2024-05-02,0.65,Very Good,H,VS2,60.3,59.1,4.58,4.55,2.81,2205
DIA-004827,SUP-097,2021-07-06,0.42,Premium,G,I1,59.0,56.7,3.65,,2.35,884
DIA-016242,SUP-091,2022-12-24,0.59,Premium,G,SI1,62.8,57.1,3.93,3.94,2.48,1944
DIA-008378,SUP-029,2022-08-08,1.14,Ideal,F,SI2,,56.1,5.33,5.38,3.3,7107
DIA-000807,SUP-088,2021-02-15,0.92,Ideal,J,IF,59.7,57.7,4.78,4.71,2.94,6319
DIA-003907,SUP-078,2024-05-05,0.48,Ideal,J,VVS2,60.2,55.1,3.88,3.89,2.39,1477
DIA-014333,SUP-195,2022-10-12,0.81,Fair,H,VS1,59.5,58.0,4.52,4.62,2.82,2677
DIA-018637,SUP-140,2023-12-21,0.83,Premium,I,VS1,62.9,55.0,4.51,4.51,2.9,3710
DIA-012750,SUP-174,2021-05-06,0.25,Ideal,F,VS2,61.2,,3.05,3.1,1.84,842
DIA-007023,SUP-047,2022-06-20,0.49,Very Good,F,SI2,59.7,57.0,3.93,3.96,2.39,1021
DIA-001956,SUP-113,2022-12-25,0.6,Premium,H,VVS2,63.4,51.2,4.24,,2.67,2593
DIA-010637,SUP-087,2023-10-14,0.78,Premium,E,VS1,63.6,58.3,4.53,4.54,2.8,5402
DIA-009343,SUP-156,2021-08-01,1.53,Very Good,G,SI1,62.5,54.3,5.72,5.67,3.53,9908
DIA-015161,SUP-003,2022-03-12,0.74,Very Good,J,SI2,63.4,60.4,4.88,4.77,3.03,1783
DIA-012229,SUP-164,2020-05-03,0.93,Ideal,G,SI2,61.3,53.1,4.96,4.9,3.02,4746
DIA-011404,SUP-046,2024-04-09,0.62,Premium,I,VS2,62.5,59.1,4.15,,2.63,2059
DIA-007331,SUP-086,2022-02-04,1.61,Ideal,G,VS2,60.4,58.6,5.9,5.85,3.57,15515
DIA-018319,SUP-065,2024-11-08,0.56,Ideal,H,VS2,61.0,52.2,3.7,3.7,2.3,2185
DIA-002402,SUP-079,2024-03-25,0.26,Ideal,I,VVS1,62.2,52.1,3.39,3.38,2.09,814
DIA-005184,SUP-149,2024-07-16,0.51,Very Good,J,IF,63.3,56.9,4.32,4.4,2.61,1753
DIA-001073,SUP-081,2024-04-21,1.03,Ideal,F,VS2,61.1,60.3,4.9,4.88,3.09,7853
DIA-014698,SUP-073,2021-03-23,1.13,Ideal,D,VVS1,59.6,55.9,5.57,5.51,3.52,15021
DIA-017365,SUP-025,2023-11-05,0.6,Premium,I,SI1,62.5,57.6,4.35,4.39,2.68,1787
DIA-012432,SUP-065,2023-09-07,0.89,Ideal,G,SI2,61.0,59.5,5.07,5.01,3.28,3846
DIA-006524,SUP-003,2021-10-14,1.22,Ideal,F,VS2,62.1,53.0,5.35,5.38,3.33,10641
DIA-013628,SUP-114,2021-08-11,0.6,Ideal,D,SI2,61.4,60.8,4.59,4.59,2.84,2526
DIA-019385,SUP-130,2023-01-24,1.19,Ideal,J,SI2,63.1,56.4,5.37,5.39,3.31,4330
DIA-019932,SUP-018,2023-08-03,1.73,Ideal,E,SI1,61.9,53.9,5.87,5.88,3.61,18459
DIA-010283,SUP-054,2020-01-11,0.87,Very Good,I,SI1,60.9,57.2,4.66,4.58,2.85,2816
DIA-012719,SUP-089,2022-08-25,0.34,Ideal,G,VS1,61.8,57.0,3.28,,1.9,912
DIA-017751,SUP-190,2021-10-17,1.38,Premium,G,SI2,61.6,60.7,5.54,5.63,3.43,7945
DIA-008095,SUP-165,2021-01-23,0.39,Ideal,E,VS1,61.8,57.0,3.54,3.49,2.18,1288
DIA-009890,SUP-019,2020-01-22,1.01,Good,D,SI1,60.8,,4.93,4.97,2.97,5271
DIA-001635,SUP-095,2022-08-19,0.4,Very Good,E,SI2,61.6,55.3,3.57,3.48,2.23,494
DIA-018586,SUP-064,2024-09-15,0.78,Ideal,F,SI1,61.7,56.6,4.42,4.53,2.73,3950
DIA-010130,SUP-003,2020-05-27,0.31,Ideal,I,SI1,61.7,58.3,3.42,3.41,1.99,427
DIA-002466,SUP-121,2020-12-24,0.76,Very Good,F,VVS2,61.5,57.7,4.62,4.53,2.95,5012
DIA-007504,SUP-050,2020-04-06,0.83,Premium,J,SI1,62.9,56.3,4.93,4.89,3.08,2443
DIA-010658,SUP-013,2020-08-29,1.39,Premium,G,VS2,60.6,54.2,5.79,5.7,3.6,10829
DIA-001003,SUP-196,2023-07-23,0.58,Ideal,F,SI1,61.2,58.6,4.15,4.09,2.53,2260
DIA-015086,SUP-187,2020-04-29,0.65,Ideal,F,VVS1,62.2,52.5,4.63,4.64,2.93,4591
DIA-007658,SUP-148,2022-07-11,0.89,Ideal,J,VS2,59.1,59.0,4.77,4.81,2.99,3485
DIA-019349,SUP-117,2021-02-20,1.17,Very Good,F,SI1,63.7,59.0,5.14,5.07,3.26,6706
DIA-018869,SUP-026,2022-02-25,0.53,Ideal,F,SI1,63.2,59.7,3.9,3.94,2.47,2128
DIA-007566,SUP-135,2020-05-05,0.34,Premium,D,SI1,60.8,61.7,3.88,3.83,2.44,961
DIA-011126,SUP-035,2024-10-24,0.52,Premium,F,SI1,62.8,58.1,4.34,4.32,2.65,1596
DIA-012843,SUP-020,2021-02-06,0.99,Ideal,J,VVS2,61.3,53.8,4.83,4.87,3.0,5643
DIA-014719,SUP-185,2023-10-21,1.63,Ideal,G,VVS2,60.4,60.0,5.85,5.82,3.66,19694
DIA-011142,SUP-124,2021-05-11,0.68,Ideal,E,SI1,61.2,55.4,4.37,4.38,2.64,3500
DIA-014348,SUP-048,2024-07-22,0.99,Very Good,F,VVS2,61.0,52.6,5.0,,3.07,7406
DIA-009677,SUP-023,2023-06-14,1.44,Ideal,H,VS2,56.7,56.4,5.23,5.19,3.29,11392
DIA-019498,SUP-123,2024-07-15,1.09,Premium,J,VVS2,61.1,53.3,4.75,4.75,2.92,6447
DIA-005368,SUP-189,2023-04-11,1.04,Very Good,H,SI2,62.0,56.6,5.14,5.1,3.26,3980
DIA-006928,SUP-019,2021-06-23,0.91,Premium,F,VS1,60.1,54.5,4.77,4.76,3.11,5677
DIA-009603,SUP-087,2024-06-19,1.03,Ideal,E,VS1,59.3,60.2,5.18,5.17,3.18,9299
DIA-006289,SUP-177,2022-10-31,0.83,Premium,F,SI2,60.4,60.3,5.35,5.32,3.34,3649
DIA-013041,SUP-056,2020-08-05,0.66,Premium,F,SI1,61.2,61.2,4.01,4.01,2.45,2974
DIA-013759,SUP-121,2022-01-06,0.56,Ideal,I,VS2,61.8,55.2,4.15,4.17,2.73,1750
DIA-016554,SUP-164,2021-11-13,0.58,Ideal,F,SI2,60.1,58.0,3.73,3.72,2.32,1869
DIA-008901,SUP-119,2023-06-02,0.29,Very Good,H,VS2,63.5,60.1,3.17,3.18,1.85,338
DIA-016026,SUP-106,2020-07-16,0.39,Very Good,E,VS1,62.6,59.6,3.54,3.51,2.13,1455
DIA-011795,SUP-058,2022-05-28,0.6,Good,F,SI1,62.6,51.1,4.39,4.44,2.77,1921
DIA-000985,SUP-121,2022-07-29,0.7,Premium,G,SI1,64.6,55.5,4.24,4.21,2.47,2689
DIA-011268,SUP-046,2024-12-16,0.58,Fair,H,VS2,60.6,59.2,3.98,3.92,2.5,1620
DIA-007982,SUP-124,2021-08-07,0.72,Good,I,VS2,60.9,56.9,4.52,4.55,2.79,2271
DIA-006169,SUP-049,2023-09-15,0.52,Ideal,E,SI2,63.7,56.4,3.82,3.93,2.4,2188
DIA-006049,SUP-179,2024-09-03,0.5,Fair,I,VVS2,62.3,57.5,4.13,4.23,2.5,1092
DIA-007384,SUP-171,2020-11-13,1.09,Very Good,I,SI1,61.8,57.7,5.05,5.06,3.2,4320
DIA-016945,SUP-044,2021-01-29,0.28,Premium,F,SI1,60.0,58.0,3.19,3.23,1.94,319
DIA-019382,SUP-189,2020-09-26,0.58,Premium,J,VVS2,60.3,56.9,3.97,4.05,2.41,2096
DIA-014905,SUP-098,2023-11-05,0.73,Ideal,E,VS1,61.9,57.7,4.49,4.49,2.76,4882
DIA-017792,SUP-091,2023-02-18,0.78,Very Good,I,VS2,60.2,55.9,4.7,4.73,2.96,2838
DIA-012293,SUP-053,2021-04-14,0.46,Premium,H,IF,60.1,,4.06,3.97,2.52,2402
DIA-016326,SUP-001,2024-02-13,0.69,Premium,F,SI1,61.1,57.9,4.58,4.58,2.82,2983
DIA-010914,SUP-019,2024-04-03,0.48,Very Good,J,VS2,61.0,54.8,3.8,3.86,2.44,912
DIA-019634,SUP-138,2023-08-15,0.39,Ideal,F,VS2,59.4,54.5,3.59,3.56,2.21,1404
DIA-009460,SUP-049,2023-04-02,1.2,Ideal,F,SI2,60.9,54.8,5.52,5.63,3.48,7738
